Id,x,y,gridcode
351,100.3604166663333,7.26541666633333,4
352,100.367083333,7.264583332999996,3
353,100.3837499996667,7.26541666633333,2
354,100.3004166663333,7.263749999666663,1
355,100.3012499996667,7.263749999666663,5
356,100.302083333,7.263749999666663,1
357,100.3104166663333,7.263749999666663,1
358,100.3162499996667,7.263749999666663,4
359,100.3354166663333,7.263749999666663,1
360,100.3379166663333,7.263749999666663,4
361,100.3379166663333,7.263749999666663,1
362,100.3429166663333,7.263749999666663,2
363,100.3429166663333,7.263749999666663,3
364,100.352083333,7.264583332999996,3
365,100.3562499996667,7.263749999666663,2
366,100.3662499996667,7.264583332999996,4
367,100.299583333,7.263749999666663,3
368,100.304583333,7.26291666633333,5
369,100.3112499996667,7.26291666633333,1
370,100.312083333,7.26291666633333,3
371,100.3154166663333,7.26291666633333,1
372,100.3154166663333,7.26291666633333,3
373,100.334583333,7.26291666633333,3
374,100.347083333,7.26291666633333,1
375,100.347083333,7.26291666633333,3
376,100.3512499996667,7.26291666633333,4
377,100.3779166663333,7.26291666633333,3
378,100.3054166663333,7.262083332999996,2
379,100.309583333,7.262083332999996,2
380,100.309583333,7.262083332999996,5
381,100.3112499996667,7.26291666633333,2
382,100.337083333,7.262083332999996,1
383,100.337083333,7.262083332999996,3
384,100.339583333,7.262083332999996,1
385,100.3504166663333,7.26291666633333,3
386,100.3529166663333,7.264583332999996,3
387,100.3779166663333,7.262083332999996,2
388,100.3804166663333,7.262083332999996,5
389,100.3829166663333,7.262083332999996,2
390,100.3854166663333,7.262083332999996,1
391,100.3037499996667,7.261249999666664,2
392,100.307083333,7.261249999666664,5
393,100.307083333,7.261249999666664,3
394,100.3204166663333,7.261249999666664,5
395,100.3229166663333,7.261249999666664,5
396,100.337083333,7.261249999666664,3
397,100.367083333,7.261249999666664,1
398,100.3754166663333,7.261249999666664,1
399,100.3779166663333,7.261249999666664,3
400,100.3812499996667,7.261249999666664,3
401,100.3904166663333,7.261249999666664,5
402,100.3904166663333,7.261249999666664,3
403,100.3037499996667,7.26041666633333,3
404,100.3062499996667,7.26041666633333,3
405,100.307083333,7.26041666633333,2
406,100.307083333,7.26041666633333,5
407,100.3154166663333,7.26041666633333,2
408,100.334583333,7.26291666633333,3
409,100.339583333,7.26041666633333,1
410,100.3429166663333,7.26041666633333,3
411,100.3454166663333,7.26041666633333,1
412,100.3787499996667,7.26041666633333,4
413,100.379583333,7.26041666633333,3
414,100.3804166663333,7.26041666633333,1
415,100.3812499996667,7.26041666633333,2
416,100.382083333,7.26041666633333,3
417,100.384583333,7.26041666633333,4
418,100.3029166663333,7.259583332999997,5
419,100.3037499996667,7.259583332999997,2
420,100.3037499996667,7.259583332999997,1
421,100.319583333,7.259583332999997,3
422,100.319583333,7.259583332999997,5
423,100.3204166663333,7.26041666633333,2
424,100.329583333,7.259583332999997,1
425,100.329583333,7.259583332999997,3
426,100.3387499996667,7.259583332999997,1
427,100.339583333,7.259583332999997,3
428,100.3429166663333,7.26041666633333,3
429,100.347083333,7.259583332999997,1
430,100.3654166663333,7.259583332999997,3
431,100.3679166663333,7.259583332999997,3
432,100.3787499996667,7.259583332999997,3
433,100.379583333,7.259583332999997,4
434,100.3812499996667,7.26041666633333,3
435,100.3912499996667,7.259583332999997,3
436,100.309583333,7.258749999666663,3
437,100.312083333,7.258749999666663,3
438,100.317083333,7.258749999666663,3
439,100.337083333,7.261249999666664,3
440,100.339583333,7.258749999666663,1
441,100.344583333,7.258749999666663,3
442,100.347083333,7.258749999666663,2
443,100.379583333,7.258749999666663,2
444,100.384583333,7.258749999666663,2
445,100.3904166663333,7.259583332999997,1
446,100.3054166663333,7.25791666633333,2
447,100.3062499996667,7.25791666633333,5
448,100.3187499996667,7.25791666633333,2
449,100.3287499996667,7.25791666633333,3
450,100.329583333,7.25791666633333,4
451,100.3404166663333,7.25791666633333,1
452,100.3404166663333,7.25791666633333,4
453,100.3479166663333,7.25791666633333,4
454,100.3487499996667,7.25791666633333,1
455,100.349583333,7.25791666633333,4
456,100.369583333,7.25791666633333,1
457,100.379583333,7.258749999666663,3
458,100.384583333,7.25791666633333,5
459,100.3937499996667,7.25791666633333,1
460,100.3054166663333,7.257083332999996,3
461,100.3062499996667,7.257083332999996,2
462,100.307083333,7.257083332999996,4
463,100.3129166663333,7.257083332999996,1
464,100.3129166663333,7.257083332999996,4
465,100.3237499996667,7.257083332999996,2
466,100.324583333,7.257083332999996,3
467,100.3254166663333,7.257083332999996,1
468,100.327083333,7.257083332999996,1
469,100.3487499996667,7.25791666633333,3
470,100.382083333,7.257083332999996,1
471,100.382083333,7.257083332999996,3
472,100.384583333,7.257083332999996,3
473,100.3037499996667,7.256249999666663,4
474,100.3054166663333,7.256249999666663,2
475,100.3062499996667,7.256249999666663,3
476,100.3062499996667,7.256249999666663,5
477,100.3104166663333,7.256249999666663,3
478,100.3112499996667,7.256249999666663,1
479,100.327083333,7.256249999666663,4
480,100.3479166663333,7.256249999666663,3
481,100.3679166663333,7.256249999666663,3
482,100.3754166663333,7.256249999666663,3
483,100.3812499996667,7.257083332999996,3
484,100.3904166663333,7.256249999666663,3
485,100.3912499996667,7.256249999666663,1
486,100.302083333,7.25541666633333,5
487,100.309583333,7.25541666633333,2
488,100.3154166663333,7.256249999666663,5
489,100.329583333,7.25541666633333,3
490,100.329583333,7.25541666633333,1
491,100.3679166663333,7.25541666633333,1
492,100.3679166663333,7.25541666633333,3
493,100.384583333,7.257083332999996,3
494,100.3904166663333,7.256249999666663,3
495,100.3037499996667,7.254583332999997,2
496,100.304583333,7.254583332999997,1
497,100.312083333,7.254583332999997,1
498,100.3187499996667,7.254583332999997,2
499,100.3254166663333,7.254583332999997,3
500,100.327083333,7.254583332999997,4
501,100.3662499996667,7.254583332999997,3
502,100.367083333,7.254583332999997,1
503,100.3029166663333,7.253749999666663,3
504,100.304583333,7.253749999666663,5
505,100.3112499996667,7.253749999666663,1
506,100.312083333,7.253749999666663,3
507,100.3129166663333,7.253749999666663,1
508,100.314583333,7.253749999666663,3
509,100.3187499996667,7.253749999666663,5
510,100.319583333,7.253749999666663,2
511,100.3204166663333,7.253749999666663,5
512,100.327083333,7.253749999666663,3
513,100.3304166663333,7.253749999666663,4
514,100.3404166663333,7.253749999666663,3
515,100.367083333,7.254583332999997,3
516,100.3712499996667,7.253749999666663,3
517,100.3029166663333,7.253749999666663,4
518,100.3087499996667,7.25541666633333,3
519,100.3112499996667,7.25291666633333,3
520,100.3112499996667,7.25291666633333,1
521,100.3137499996667,7.25291666633333,1
522,100.314583333,7.25291666633333,4
523,100.319583333,7.253749999666663,2
524,100.3237499996667,7.25291666633333,3
525,100.3254166663333,7.25291666633333,3
526,100.3262499996667,7.25291666633333,1
527,100.3279166663333,7.25291666633333,3
528,100.3304166663333,7.253749999666663,3
529,100.334583333,7.25291666633333,4
530,100.3379166663333,7.25291666633333,5
531,100.3612499996667,7.25291666633333,3
532,100.3629166663333,7.25291666633333,1
533,100.3237499996667,7.252083332999996,3
534,100.3262499996667,7.25291666633333,1
535,100.3337499996667,7.252083332999996,4
536,100.3337499996667,7.252083332999996,1
537,100.3379166663333,7.25291666633333,3
538,100.3604166663333,7.252083332999996,3
539,100.3604166663333,7.252083332999996,1
540,100.367083333,7.252083332999996,3
541,100.3762499996667,7.252083332999996,3
542,100.3829166663333,7.252083332999996,1
543,100.384583333,7.252083332999996,3
544,100.309583333,7.251249999666663,3
545,100.309583333,7.251249999666663,1
546,100.3237499996667,7.252083332999996,3
547,100.332083333,7.251249999666663,3
548,100.3662499996667,7.252083332999996,2
549,100.3704166663333,7.251249999666663,3
550,100.3729166663333,7.251249999666663,3
551,100.3729166663333,7.251249999666663,1
552,100.3879166663333,7.251249999666663,3
553,100.394583333,7.251249999666663,2
554,100.3129166663333,7.25041666633333,3
555,100.3154166663333,7.25041666633333,3
556,100.3179166663333,7.25041666633333,3
557,100.3187499996667,7.25041666633333,1
558,100.3362499996667,7.25041666633333,2
559,100.3429166663333,7.25041666633333,4
560,100.3512499996667,7.25041666633333,5
561,100.3529166663333,7.25041666633333,2
562,100.372083333,7.251249999666663,3
563,100.389583333,7.25041666633333,1
564,100.3112499996667,7.249583332999997,3
565,100.3137499996667,7.249583332999997,1
566,100.314583333,7.249583332999997,3
567,100.3179166663333,7.249583332999997,3
568,100.3337499996667,7.249583332999997,1
569,100.3354166663333,7.25041666633333,3
570,100.3379166663333,7.249583332999997,2
571,100.3629166663333,7.249583332999997,3
572,100.3679166663333,7.249583332999997,3
573,100.3912499996667,7.249583332999997,3
574,100.3962499996667,7.249583332999997,1
575,100.312083333,7.248749999666663,1
576,100.312083333,7.248749999666663,3
577,100.3162499996667,7.248749999666663,3
578,100.317083333,7.248749999666663,1
579,100.3179166663333,7.248749999666663,3
580,100.3237499996667,7.248749999666663,1
581,100.3237499996667,7.248749999666663,3
582,100.3329166663333,7.248749999666663,4
583,100.3754166663333,7.248749999666663,1
584,100.3912499996667,7.248749999666663,1
585,100.3912499996667,7.248749999666663,3
586,100.3987499996667,7.248749999666663,4
587,100.3987499996667,7.248749999666663,3
588,100.3112499996667,7.24791666633333,1
589,100.3162499996667,7.24791666633333,1
590,100.3329166663333,7.24791666633333,4
591,100.3437499996667,7.24791666633333,3
592,100.3454166663333,7.24791666633333,3
593,100.3479166663333,7.24791666633333,3
594,100.3537499996667,7.24791666633333,2
595,100.3554166663333,7.24791666633333,3
596,100.3679166663333,7.249583332999997,3
597,100.3729166663333,7.24791666633333,3
598,100.3787499996667,7.24791666633333,3
599,100.3787499996667,7.24791666633333,2
600,100.3904166663333,7.24791666633333,3
601,100.3979166663333,7.248749999666663,3
602,100.309583333,7.247083332999996,2
603,100.3112499996667,7.247083332999996,4
604,100.3112499996667,7.247083332999996,3
605,100.3154166663333,7.247083332999996,1
606,100.3187499996667,7.247083332999996,4
607,100.319583333,7.247083332999996,3
608,100.322083333,7.247083332999996,2
609,100.322083333,7.247083332999996,3
610,100.3454166663333,7.247083332999996,4
611,100.3479166663333,7.247083332999996,4
612,100.3487499996667,7.247083332999996,1
613,100.3537499996667,7.247083332999996,3
614,100.3837499996667,7.247083332999996,3
615,100.3854166663333,7.247083332999996,1
616,100.389583333,7.247083332999996,3
617,100.3079166663333,7.246249999666663,5
618,100.309583333,7.246249999666663,3
619,100.314583333,7.246249999666663,4
620,100.319583333,7.247083332999996,3
621,100.332083333,7.24791666633333,3
622,100.3437499996667,7.246249999666663,4
623,100.3437499996667,7.246249999666663,3
624,100.3462499996667,7.246249999666663,1
625,100.3479166663333,7.246249999666663,1
626,100.3479166663333,7.246249999666663,3
627,100.3512499996667,7.247083332999996,1
628,100.3562499996667,7.246249999666663,3
629,100.374583333,7.246249999666663,3
630,100.389583333,7.247083332999996,3
631,100.309583333,7.245416666333329,1
632,100.3104166663333,7.245416666333329,3
633,100.3112499996667,7.245416666333329,4
634,100.3112499996667,7.245416666333329,1
635,100.3462499996667,7.246249999666663,3
636,100.3562499996667,7.245416666333329,1
637,100.3579166663333,7.245416666333329,4
638,100.362083333,7.245416666333329,3
639,100.362083333,7.245416666333329,2
640,100.309583333,7.244583332999997,4
641,100.314583333,7.244583332999997,3
642,100.3229166663333,7.244583332999997,3
643,100.324583333,7.244583332999997,1
644,100.3412499996667,7.244583332999997,3
645,100.3454166663333,7.244583332999997,4
646,100.349583333,7.244583332999997,3
647,100.3504166663333,7.244583332999997,5
648,100.3554166663333,7.244583332999997,2
649,100.359583333,7.244583332999997,3
650,100.3054166663333,7.243749999666663,3
651,100.309583333,7.243749999666663,3
652,100.3104166663333,7.243749999666663,2
653,100.314583333,7.243749999666663,4
654,100.3212499996667,7.243749999666663,2
655,100.3229166663333,7.243749999666663,1
656,100.3229166663333,7.243749999666663,4
657,100.3404166663333,7.243749999666663,1
658,100.3487499996667,7.244583332999997,4
659,100.359583333,7.243749999666663,2
660,100.3137499996667,7.24291666633333,3
661,100.3212499996667,7.243749999666663,3
662,100.3229166663333,7.243749999666663,3
663,100.3329166663333,7.24291666633333,3
664,100.3437499996667,7.24291666633333,3
665,100.352083333,7.24291666633333,5
666,100.3529166663333,7.24291666633333,2
667,100.3537499996667,7.24291666633333,5
668,100.3537499996667,7.24291666633333,2
669,100.359583333,7.24291666633333,1
670,100.304583333,7.242083332999997,1
671,100.3079166663333,7.242083332999997,1
672,100.3104166663333,7.24291666633333,2
673,100.3129166663333,7.242083332999997,4
674,100.3137499996667,7.242083332999997,1
675,100.3279166663333,7.242083332999997,5
676,100.3329166663333,7.242083332999997,1
677,100.3337499996667,7.242083332999997,4
678,100.3404166663333,7.245416666333329,3
679,100.3437499996667,7.24291666633333,3
680,100.3462499996667,7.242083332999997,3
681,100.3562499996667,7.242083332999997,1
682,100.357083333,7.242083332999997,5
683,100.362083333,7.242083332999997,3
684,100.3679166663333,7.242083332999997,1
685,100.369583333,7.242083332999997,3
686,100.3287499996667,7.241249999666663,2
687,100.3479166663333,7.241249999666663,4
688,100.3537499996667,7.241249999666663,5
689,100.3662499996667,7.241249999666663,3
690,100.3687499996667,7.241249999666663,1
691,100.307083333,7.24041666633333,2
692,100.3087499996667,7.24041666633333,1
693,100.3104166663333,7.24291666633333,3
694,100.3162499996667,7.24041666633333,3
695,100.322083333,7.24041666633333,4
696,100.3237499996667,7.24041666633333,3
697,100.3279166663333,7.241249999666663,5
698,100.3329166663333,7.24041666633333,1
699,100.3554166663333,7.24041666633333,3
700,100.3579166663333,7.24041666633333,2
701,100.3679166663333,7.24041666633333,2
702,100.3679166663333,7.24041666633333,3
703,100.3737499996667,7.24041666633333,1
704,100.3737499996667,7.24041666633333,3
705,100.3079166663333,7.239583332999996,1
706,100.3087499996667,7.239583332999996,3
707,100.309583333,7.239583332999996,5
708,100.317083333,7.239583332999996,5
709,100.322083333,7.24041666633333,3
710,100.3304166663333,7.239583332999996,3
711,100.332083333,7.24041666633333,2
712,100.3462499996667,7.241249999666663,3
713,100.3529166663333,7.239583332999996,4
714,100.357083333,7.239583332999996,3
715,100.3579166663333,7.239583332999996,3
716,100.3604166663333,7.239583332999996,1
717,100.304583333,7.238749999666664,2
718,100.307083333,7.238749999666664,3
719,100.3087499996667,7.238749999666664,1
720,100.3087499996667,7.238749999666664,3
721,100.3154166663333,7.238749999666664,3
