osmid,y,x,highway,street_count,junction,longitude,latitude,capacity,pop_male,pop_female,pop_total,households,is_shelter,shelter_names,shelter_min_dist_deg
2507400772,7.0135753,100.4735914,,3,,100.4735914,7.0135753,1583.6366945694422,22,18,40,27,False,,
2507400773,7.0136879,100.4826451,,3,,100.4826451,7.0136879,1529.2102706203452,29,20,49,25,False,,
2507400774,7.0137168,100.4921109,,3,,100.4921109,7.0137168,1356.0411923461493,15,21,36,30,False,,
2507400776,7.0138372,100.492551,,3,,100.492551,7.0138372,2457.42815877649,13,31,44,29,False,,
2507400778,7.0138793,100.486722,,3,,100.486722,7.0138793,3057.920670343512,20,24,44,23,False,,
2507400782,7.0140632,100.4833494,,3,,100.4833494,7.0140632,1911.7268222016978,17,15,32,38,False,,
2507400783,7.0140651,100.4837621,,1,,100.4837621,7.0140651,318.83087743447646,22,17,39,27,False,,
2507400785,7.0140928,100.4894428,,3,,100.4894428,7.0140928,817.9330151859529,31,30,61,20,False,,
2507400787,7.0141124,100.4904092,,3,,100.4904092,7.0141124,1183.0338414879743,20,30,50,21,False,,
2507400788,7.0141235,100.4860251,,1,,100.4860251,7.0141235,531.8448818428983,25,25,50,22,False,,
2507400789,7.0141371,100.4867134,,3,,100.4867134,7.0141371,919.1334815758872,22,20,42,22,False,,
2507400790,7.0141978,100.4843733,,1,,100.4843733,7.0141978,313.73212988238777,25,26,51,25,False,,
2507400792,7.0142835,100.4748006,,3,,100.4748006,7.0142835,1113.2113452481035,16,26,42,23,False,,
2507400793,7.0143016,100.4911913,,3,,100.4911913,7.0143016,1592.8131036106333,18,34,52,20,False,,
2507400795,7.0143379,100.4893729,,3,,100.4893729,7.0143379,2129.2777702503317,25,22,47,25,False,,
2507400796,7.0143495,100.4851811,,3,,100.4851811,7.0143495,3791.1233675638887,24,20,44,23,False,,
2507400797,7.0143767,100.4867099,,3,,100.4867099,7.0143767,1737.5350552028028,27,15,42,23,False,,
2507400798,7.0144095,100.4871874,,1,,100.4871874,7.0144095,369.77022089181577,21,27,48,16,False,,
2507400800,7.0144979,100.4833681,,3,,100.4833681,7.0144979,1464.2544033712252,26,31,57,28,False,,
2507400801,7.0145212,100.4903764,,3,,100.4903764,7.0145212,1119.0129115814766,34,19,53,21,False,,
2507400804,7.0146003,100.4843518,,3,,100.4843518,7.0146003,1709.4949971438864,27,32,59,31,False,,
2507400806,7.0146693,100.4903664,,3,,100.4903664,7.0146693,2280.931785569299,24,23,47,28,False,,
2507400807,7.0146709,100.4851657,,3,,100.4851657,7.0146709,2389.80894851191,12,28,40,29,False,,
2507400808,7.0147203,100.4910673,,3,,100.4910673,7.0147203,1044.8689571868804,30,31,61,26,False,,
2507400809,7.0147231,100.4892631,,3,,100.4892631,7.0147231,1079.2852490602509,21,33,54,19,False,,
2507400813,7.0149287,100.4879208,,3,,100.4879208,7.0149287,2615.8846561708015,17,26,43,24,False,,
2507400815,7.0149452,100.4903479,,3,,100.4903479,7.0149452,1833.6140551452118,19,30,49,15,False,,
2507400816,7.0149139,100.4851711,,3,,100.4851711,7.0149139,3660.080358667346,20,34,54,30,False,,
2507400819,7.0150517,100.4879384,,3,,100.4879384,7.0150517,1432.425867089896,30,30,60,30,False,,
2507400821,7.0150735,100.4903098,,3,,100.4903098,7.0150735,1494.6579496289346,18,34,52,25,False,,
2507400825,7.0151475,100.4892104,,4,,100.4892104,7.0151475,2615.126133128062,21,19,40,16,False,,
2507400837,7.015206,100.4844766,,3,,100.4844766,7.015206,1536.1822155848279,23,28,51,23,False,,
2507400842,7.01524,100.4833896,,3,,100.4833896,7.01524,995.200884339577,24,25,49,32,False,,
2507400844,7.0153104,100.4906502,,1,,100.4906502,7.0153104,202.17936178501822,21,19,40,24,False,,
2507400845,7.0152917,100.4829427,,3,,100.4829427,7.0152917,1958.1184203357957,33,25,58,26,False,,
2507400846,7.0153322,100.4918419,,3,,100.4918419,7.0153322,3151.893557503127,26,30,56,18,False,,
2507400847,7.0153635,100.4824872,,4,,100.4824872,7.0153635,2663.769388941258,25,21,46,26,False,,
2507400849,7.0154065,100.4889626,,1,,100.4889626,7.0154065,745.4907637505245,24,31,55,20,False,,
2507400850,7.0154185,100.4936166,,4,,100.4936166,7.0154185,4602.8926456506015,26,23,49,18,False,,
2507400851,7.0154356,100.4795571,,3,,100.4795571,7.0154356,702.4471984847322,15,28,43,28,False,,
2507400855,7.0154978,100.4791119,,3,,100.4791119,7.0154978,1870.4309612489685,18,22,40,21,False,,
2507400856,7.015489,100.4880012,,3,,100.4880012,7.015489,1409.1582433394115,19,28,47,24,False,,
2507400860,7.0155696,100.4906332,,3,,100.4906332,7.0155696,700.6661467562587,28,28,56,21,False,,
2507400864,7.0156088,100.4900701,,3,,100.4900701,7.0156088,2135.280398926072,22,26,48,31,False,,
2507400865,7.0156496,100.4910248,,3,,100.4910248,7.0156496,1592.9563948406894,11,16,27,22,False,,
2507400867,7.0156538,100.4951216,,1,,100.4951216,7.0156538,466.33829714505697,21,34,55,19,False,,
2507400868,7.0157279,100.4913906,,1,,100.4913906,7.0157279,289.09161922787047,24,22,46,32,False,,
2507400869,7.0157441,100.4710111,,3,,100.4710111,7.0157441,3094.714693242556,23,18,41,21,False,,
2507400871,7.0158124,100.4892083,,3,,100.4892083,7.0158124,1634.8007186434384,23,37,60,24,False,,
2507400872,7.0158127,100.4906173,,3,,100.4906173,7.0158127,1474.4204575093336,29,23,52,27,False,,
2507400875,7.0159322,100.4876398,,1,,100.4876398,7.0159322,198.1038040485453,31,25,56,27,False,,
2507400877,7.0159588,100.4959408,,3,,100.4959408,7.0159588,2388.9391212449373,24,20,44,19,False,,
2507400878,7.0159595,100.4844742,,3,,100.4844742,7.0159595,2153.2363525106484,15,23,38,16,False,,
2507400879,7.0159709,100.4754035,,3,,100.4754035,7.0159709,1209.6656888318846,25,26,51,29,False,,
2507400880,7.0160467,100.4752922,,3,,100.4752922,7.0160467,2515.7323092111974,23,22,45,26,False,,
2507400881,7.0160671,100.4922669,,3,,100.4922669,7.0160671,2900.3826963226093,15,25,40,22,False,,
2507400882,7.0160798,100.4886095,,1,,100.4886095,7.0160798,394.2553692330233,26,35,61,30,False,,
2507400883,7.0160885,100.4802418,,3,,100.4802418,7.0160885,1620.3190467920904,17,34,51,31,False,,
2507400885,7.0161037,100.4892073,,3,,100.4892073,7.0161037,948.3224990624112,16,23,39,26,False,,
2507400886,7.0161098,100.4897882,,1,,100.4897882,7.0161098,448.7919008389604,22,31,53,25,False,,
2507400888,7.0161345,100.4903369,,1,,100.4903369,7.0161345,580.6247682103349,25,30,55,25,False,,
2507400889,7.0161559,100.4790772,,3,,100.4790772,7.0161559,1161.5121830462208,21,40,61,22,False,,
2507400890,7.016152,100.4787683,,3,,100.4787683,7.016152,1997.336079532255,16,28,44,30,False,,
2507400893,7.0161874,100.4922536,,3,,100.4922536,7.0161874,2574.9860922893176,30,23,53,28,False,,
2507400894,7.0162206,100.4953172,,3,,100.4953172,7.0162206,1352.69657088698,22,30,52,23,False,,
2507400895,7.0162425,100.4899454,,1,,100.4899454,7.0162425,503.8541053513072,25,20,45,23,False,,
2507400896,7.0162821,100.4874383,,1,,100.4874383,7.0162821,214.99008229721045,20,23,43,25,False,,
2507400898,7.0163019,100.4811222,,3,,100.4811222,7.0163019,1833.3567851171283,14,28,42,21,False,,
2507400899,7.0163392,100.4721965,,3,,100.4721965,7.0163392,2918.801750995766,21,17,38,22,False,,
2507400900,7.0163451,100.4761707,,3,,100.4761707,7.0163451,1879.9212056143133,24,22,46,31,False,,
2507400902,7.0163907,100.4709398,,3,,100.4709398,7.0163907,1093.6871201238278,17,31,48,31,True,โรงเรียนเทศบาล 1 (เอ็งเสียงสามัคคี),0.0008713006232734672
2507400903,7.0164024,100.4948841,,3,,100.4948841,7.0164024,1451.1149710821783,22,18,40,28,False,,
2507400904,7.0164443,100.4783255,,3,,100.4783255,7.0164443,1743.383583842821,25,32,57,26,False,,
2507400910,7.0164541,100.4892142,,4,,100.4892142,7.0164541,1188.0737729899904,23,28,51,18,False,,
2507400915,7.0165208,100.4878055,,3,,100.4878055,7.0165208,743.3834689486505,21,20,41,26,False,,
2507400918,7.016539,100.4721286,,3,,100.4721286,7.016539,934.2057751284026,15,17,32,30,False,,
2507400919,7.0165628,100.4766002,,3,,100.4766002,7.0165628,1926.1495870124504,27,33,60,21,True,โรงเรียนหาดใหญ่วิทยาลัย,0.00013949434540324446
2507400922,7.0165502,100.472598,,3,,100.472598,7.0165502,2765.3018747710503,26,19,45,25,False,,
2507400924,7.0165614,100.4962514,,3,,100.4962514,7.0165614,3048.374628899942,26,28,54,22,False,,
2507400939,7.0166091,100.4818652,,3,,100.4818652,7.0166091,1280.8049692523978,24,12,36,27,False,,
2507400945,7.0167403,100.4729597,,3,,100.4729597,7.0167403,3004.3933760343466,28,29,57,19,False,,
2507400951,7.0167773,100.470893,,3,,100.470893,7.0167773,915.9524519243654,22,25,47,32,False,,
2507400961,7.0168715,100.4902208,,4,,100.4902208,7.0168715,1116.8892007090617,25,33,58,28,False,,
2507400967,7.0168817,100.4898424,,4,,100.4898424,7.0168817,1275.0061709500203,32,31,63,27,False,,
2507400973,7.0168802,100.4905363,,4,,100.4905363,7.0168802,1400.5783566777768,24,20,44,24,False,,
2507400976,7.0168909,100.4892228,,3,,100.4892228,7.0168909,1045.2936136588844,15,25,40,28,False,,
2507400977,7.0169084,100.4952703,,1,,100.4952703,7.0169084,804.6215030518417,29,26,55,23,False,,
2507400978,7.016913,100.4720013,,3,,100.4720013,7.016913,1052.6772602702365,11,27,38,19,False,,
2507400979,7.0169259,100.4909525,,3,,100.4909525,7.0169259,1318.4879849177405,31,30,61,19,True,โรงเรียนมัธยมจิตจัณ,0.00034803701456024894
2507400994,7.0169934,100.479275,,1,,100.479275,7.0169934,641.5061999988824,19,25,44,20,False,,
2507400996,7.0170228,100.4735108,,4,,100.4735108,7.0170228,5189.157578277177,21,30,51,26,False,,
2507400997,7.0170626,100.4801197,,1,,100.4801197,7.0170626,846.2685693327297,22,20,42,24,False,,
2507400998,7.0170934,100.4825618,,3,,100.4825618,7.0170934,954.7501654034596,23,28,51,22,False,,
2507401003,7.0171674,100.4708429,,3,,100.4708429,7.0171674,1161.3784593121886,26,29,55,16,False,,
2507401008,7.0172545,100.4950899,,3,,100.4950899,7.0172545,2208.9345691525355,22,21,43,19,False,,
2507401009,7.0172301,100.4859971,,3,,100.4859971,7.0172301,247.67295473177498,29,21,50,13,False,,
2507401010,7.0172953,100.4718713,,3,,100.4718713,7.0172953,1395.5265477693292,21,20,41,23,False,,
2507401011,7.0173909,100.4780011,,3,,100.4780011,7.0173909,3405.4890997941848,21,23,44,22,False,,
2507401012,7.017428,100.478351,,3,,100.478351,7.017428,1206.912683858267,17,20,37,21,False,,
2507401016,7.0175792,100.4934187,,3,,100.4934187,7.0175792,1520.250418684571,18,24,42,19,False,,
2507401017,7.0175868,100.4937661,,4,,100.4937661,7.0175868,2231.878559655772,18,26,44,20,False,,
2507401018,7.0175912,100.494026,,3,,100.494026,7.0175912,1497.2178847114353,22,33,55,22,False,,
2507401019,7.0175956,100.4927686,,3,,100.4927686,7.0175956,1194.141003137984,25,22,47,24,False,,
2507401021,7.0176144,100.4788622,,3,,100.4788622,7.0176144,1551.114877000364,23,28,51,11,False,,
2507401022,7.0176325,100.4920938,,3,,100.4920938,7.0176325,1674.1949138432637,22,33,55,26,False,,
2507401024,7.0176392,100.4747911,,4,,100.4747911,7.0176392,4887.980907706494,22,27,49,27,False,,
2507401026,7.0176481,100.4951879,,4,,100.4951879,7.0176481,2173.935591816834,18,25,43,21,True,โรงเรียนหาดใหญ่คริสเตียน,0.000262799377664606
2507401027,7.0176798,100.4840329,,1,,100.4840329,7.0176798,718.1057398744474,26,20,46,22,False,,
2507401028,7.0176731,100.4968148,,3,,100.4968148,7.0176731,2906.433909021468,18,30,48,24,False,,
2507401030,7.0177318,100.4787328,,3,,100.4787328,7.0177318,2278.662083248283,21,24,45,21,False,,
2507401050,7.0178153,100.4793366,,3,,100.4793366,7.0178153,971.5160108198405,23,29,52,25,False,,
2507401074,7.0180338,100.4956111,,3,,100.4956111,7.0180338,2095.581130743416,15,35,50,33,False,,
2507401081,7.0180436,100.4969975,,3,,100.4969975,7.0180436,1646.0022872164238,21,15,36,24,False,,
2507401088,7.0181244,100.4715893,,3,,100.4715893,7.0181244,1710.5837875386142,22,27,49,25,False,,
2507401108,7.0182247,100.4730177,,3,,100.4730177,7.0182247,2561.506639940411,23,33,56,25,False,,
2507401129,7.0182902,100.4807267,,3,,100.4807267,7.0182902,2013.6929891231284,19,25,44,22,False,,
2507401136,7.0182932,100.4720089,,3,,100.4720089,7.0182932,2090.5088293872604,21,28,49,24,False,,
2507401149,7.0183043,100.4960944,,1,,100.4960944,7.0183043,726.5859039371553,23,19,42,27,False,,
2507401162,7.0183574,100.4813016,,3,,100.4813016,7.0183574,2398.1975024957937,19,19,38,21,False,,
2507401175,7.0183896,100.4952522,,3,,100.4952522,7.0183896,608.9825283958054,16,21,37,24,False,,
2507401192,7.0184605,100.4723727,,3,,100.4723727,7.0184605,2163.548220871192,21,24,45,24,False,,
2507401235,7.0185817,100.4821833,,3,,100.4821833,7.0185817,2295.7147120847026,27,23,50,13,False,,
2507401262,7.0186018,100.4839999,,3,,100.4839999,7.0186018,1841.3505799477841,17,20,37,21,False,,
2507401286,7.0186917,100.4833441,,3,,100.4833441,7.0186917,2729.2589153051704,21,30,51,27,False,,
2507401308,7.0187323,100.4838175,,3,,100.4838175,7.0187323,1346.4111446987004,20,27,47,19,False,,
2507401342,7.0188122,100.474422,,3,,100.474422,7.0188122,2348.3467743763845,16,24,40,20,False,,
2507401357,7.0186393,100.4963984,,1,,100.4963984,7.0186393,0.0,22,29,51,24,False,,
2507401369,7.0190285,100.4706385,,3,,100.4706385,7.0190285,2592.103511037296,10,17,27,27,False,,
2507401381,7.0191801,100.4727368,,3,,100.4727368,7.0191801,2920.9943297229083,29,44,73,21,False,,
2507401395,7.0192823,100.4742735,,4,,100.4742735,7.0192823,3442.1761416857016,17,23,40,20,False,,
2507401402,7.0193368,100.4731264,,1,,100.4731264,7.0193368,169.14236701132242,27,17,44,22,False,,
2507401416,7.0194284,100.4726458,,4,,100.4726458,7.0194284,3283.218398609836,22,22,44,27,False,,
2507401420,7.0195416,100.4730532,,4,,100.4730532,7.0195416,1371.709447411089,29,16,45,22,False,,
2507401425,7.0196658,100.4750439,,3,,100.4750439,7.0196658,1188.1090296412094,15,27,42,34,False,,
2507401427,7.0197127,100.4736763,,3,,100.4736763,7.0197127,1190.6256144470585,18,24,42,26,False,,
2507401428,7.0197214,100.4751856,,3,,100.4751856,7.0197214,772.218671601531,20,22,42,26,False,,
2507401430,7.0198041,100.4741163,,3,,100.4741163,7.0198041,2566.2124608454214,28,25,53,32,False,,
2507401435,7.0200236,100.4730157,,3,,100.4730157,7.0200236,1068.1821380394626,15,23,38,21,False,,
2507401437,7.0200456,100.4725998,,3,,100.4725998,7.0200456,1872.584261248855,25,26,51,23,False,,
2507401438,7.0200871,100.4825667,,3,,100.4825667,7.0200871,1970.5185936343496,25,22,47,17,False,,
2507401439,7.0201527,100.4819119,,3,,100.4819119,7.0201527,3444.435227025587,16,27,43,15,False,,
2507401440,7.0201077,100.4799509,,1,,100.4799509,7.0201077,1515.489880291067,23,19,42,33,False,,
2507401443,7.020169,100.4832591,,3,,100.4832591,7.020169,3203.7512045008098,18,27,45,27,False,,
2507401445,7.0202234,100.4837239,,3,,100.4837239,7.0202234,1524.4313190937107,18,27,45,24,False,,
2507401446,7.020346,100.4735229,,1,,100.4735229,7.020346,163.08491124028086,27,24,51,37,False,,
2507401448,7.0203777,100.4652156,,1,,100.4652156,7.0203777,1147.8976892762414,26,20,46,18,False,,
2507401449,7.0204219,100.4725718,,3,,100.4725718,7.0204219,2732.6266848109494,23,25,48,19,False,,
2507401450,7.0204623,100.4825316,,3,,100.4825316,7.0204623,1284.4419413416767,21,27,48,22,False,,
2507401451,7.020499,100.4730272,,3,,100.4730272,7.020499,1386.5990845290034,22,18,40,24,False,,
2507401453,7.0206495,100.4738674,,4,,100.4738674,7.0206495,2994.1579152848235,19,26,45,29,False,,
2507401457,7.0207422,100.4742526,,3,,100.4742526,7.0207422,1070.5499575065326,18,30,48,10,False,,
2507401459,7.0208134,100.478941,,1,,100.478941,7.0208134,292.0640208517529,21,37,58,34,False,,
2507401461,7.0208208,100.4779169,,1,,100.4779169,7.0208208,2680.199926485715,13,38,51,27,False,,
2507401462,7.0208641,100.4748431,,3,,100.4748431,7.0208641,1123.3812149152195,25,31,56,32,False,,
2507401465,7.0209907,100.4784956,,1,,100.4784956,7.0209907,976.5538956354565,27,22,49,23,False,,
2507401466,7.0210126,100.4765329,,4,,100.4765329,7.0210126,3059.477684412524,23,35,58,16,False,,
2507401467,7.0210532,100.4799695,,1,,100.4799695,7.0210532,1909.603888725061,20,15,35,28,False,,
2507401468,7.0210542,100.4737461,,3,,100.4737461,7.0210542,2861.0390963720956,21,22,43,27,False,,
2507401472,7.0210103,100.4647084,,1,,100.4647084,7.0210103,644.8549677983931,16,46,62,17,False,,
2507401473,7.0213036,100.4824238,,4,,100.4824238,7.0213036,2430.6246257333046,21,26,47,27,False,,
2507401476,7.0215675,100.4724865,,3,,100.4724865,7.0215675,3481.251645395643,21,18,39,25,False,,
2507401481,7.0216257,100.4729282,,3,,100.4729282,7.0216257,1725.4442783875595,31,23,54,27,False,,
2507401482,7.021709,100.4735519,,4,,100.4735519,7.021709,2649.3215527966627,28,17,45,28,False,,
2507401483,7.021751,100.4640215,,3,,100.4640215,7.021751,1978.7259633627746,22,27,49,29,False,,
2507401485,7.0217981,100.4739415,,3,,100.4739415,7.0217981,1691.5558797749607,16,28,44,25,False,,
2507401486,7.021803,100.4645755,,4,,100.4645755,7.021803,1720.7176299210216,22,33,55,20,False,,
2507401487,7.0218362,100.4649956,,4,,100.4649956,7.0218362,3407.19968950543,18,25,43,20,False,,
2507401488,7.0218593,100.4763217,,3,,100.4763217,7.0218593,1920.1944464972426,22,24,46,19,False,,
2507401493,7.0220549,100.4778403,,3,,100.4778403,7.0220549,4862.747072978658,22,25,47,21,False,,
2507401494,7.0219895,100.4661393,,4,,100.4661393,7.0219895,2569.9108243159117,30,16,46,19,False,,
2507401496,7.0219917,100.4749912,,4,,100.4749912,7.0219917,1699.1880608874094,26,24,50,23,False,,
2507401497,7.0220624,100.4708022,,3,,100.4708022,7.0220624,1732.8170186496163,21,30,51,25,False,,
2507401498,7.0220876,100.475415,,3,,100.475415,7.0220876,962.2625114518104,18,29,47,32,False,,
2507401501,7.0221801,100.4762416,,4,,100.4762416,7.0221801,1443.8583295937879,25,12,37,22,False,,
2507401504,7.0222828,100.4718038,,3,,100.4718038,7.0222828,1910.3003410617084,22,30,52,18,False,,
2507401505,7.0222902,100.4653674,,1,,100.4653674,7.0222902,558.0420804007126,23,22,45,13,False,,
2507401506,7.0223025,100.463617,,1,,100.463617,7.0223025,679.7420177526005,20,29,49,34,False,,
2507401509,7.0223717,100.4735468,,4,,100.4735468,7.0223717,3660.4507142288235,21,29,50,20,False,,
2507401512,7.022385,100.4708385,,3,,100.4708385,7.022385,1161.0449363630428,19,24,43,22,False,,
2507401513,7.022407,100.4644968,,1,,100.4644968,7.022407,474.0477248691789,21,21,42,12,False,,
2507401514,7.0224086,100.4706348,,1,,100.4706348,7.0224086,158.43219938790207,27,23,50,21,False,,
2507401515,7.0224237,100.4723574,,4,,100.4723574,7.0224237,3417.9001402890253,26,21,47,23,False,,
2507401516,7.0224751,100.4718312,,3,,100.4718312,7.0224751,683.0075243384983,23,19,42,21,False,,
2507401521,7.0226318,100.4718552,,3,,100.4718552,7.0226318,1709.498267674066,16,33,49,17,False,,
2507401522,7.0226712,100.465324,,1,,100.465324,7.0226712,554.2587694223749,17,24,41,28,False,,
2507401524,7.0227505,100.466037,,4,,100.466037,7.0227505,4054.9923931151197,25,32,57,25,False,,
2507401525,7.0227851,100.4747439,,3,,100.4747439,7.0227851,1685.3070000911046,31,30,61,26,False,,
2507401526,7.0228007,100.4702351,,3,,100.4702351,7.0228007,2009.4015213267742,19,26,45,16,False,,
2507401527,7.0228021,100.4735436,,4,,100.4735436,7.0228021,3331.0363025598326,17,26,43,21,False,,
2507401530,7.022893,100.4722772,,3,,100.4722772,7.022893,2431.9944140479347,23,25,48,26,False,,
2507401531,7.023048,100.4719189,,3,,100.4719189,7.023048,1993.9567324650866,21,23,44,20,False,,
2507401532,7.0230895,100.4760148,,3,,100.4760148,7.0230895,1148.2661802847347,30,13,43,29,False,,
2507401533,7.0230931,100.4769099,,1,,100.4769099,7.0230931,225.3092582503678,17,27,44,31,False,,
2507401534,7.0231573,100.4647912,,1,,100.4647912,7.0231573,1040.3544414727382,16,20,36,21,False,,
2507401535,7.0231742,100.4659755,,3,,100.4659755,7.0231742,4531.444130484554,21,31,52,23,False,,
2507401536,7.0231797,100.4762842,,3,,100.4762842,7.0231797,756.6011065812143,16,22,38,21,False,,
2507401538,7.0232162,100.470192,,4,,100.470192,7.0232162,5255.545369274461,21,17,38,25,False,,
2507401539,7.0232734,100.4746078,,3,,100.4746078,7.0232734,2570.858776996067,21,27,48,27,False,,
2507401540,7.0232856,100.4735508,,4,,100.4735508,7.0232856,3603.460659404411,25,22,47,22,False,,
2507401541,7.0232745,100.4765671,,3,,100.4765671,7.0232745,617.0030184220758,20,21,41,22,False,,
2507401549,7.0233449,100.4722146,,3,,100.4722146,7.0233449,1926.271362114865,22,18,40,21,False,,
2507401567,7.0233366,100.4767522,,4,,100.4767522,7.0233366,1145.5020572180579,26,32,58,16,False,,
2507401570,7.0233496,100.4776437,,1,,100.4776437,7.0233496,389.2597901627435,20,29,49,26,False,,
2507401583,7.0234582,100.4721833,,3,,100.4721833,7.0234582,588.6657150196404,20,21,41,16,False,,
2507401589,7.0234618,100.4719824,,4,,100.4719824,7.0234618,1787.8357377214847,28,20,48,31,False,,
2507401602,7.0235228,100.4726398,,1,,100.4726398,7.0235228,307.31834514525235,19,22,41,32,False,,
2507401608,7.0235264,100.4730921,,1,,100.4730921,7.0235264,308.25772542612674,19,25,44,30,False,,
2507401614,7.023555,100.465924,,3,,100.465924,7.023555,4502.6166060236055,12,29,41,22,False,,
2507401618,7.0235858,100.4705594,,1,,100.4705594,7.0235858,1103.531640927675,16,18,34,19,False,,
2507401622,7.023629,100.4701491,,3,,100.4701491,7.023629,3968.895891757314,20,29,49,20,False,,
2507401628,7.0236408,100.4758773,,3,,100.4758773,7.0236408,1358.2434550337116,21,14,35,21,False,,
2507401646,7.0236692,100.4767034,,1,,100.4767034,7.0236692,638.5676583518758,20,25,45,31,False,,
2507401659,7.0237497,100.4773414,,3,,100.4773414,7.0237497,1218.014995782821,18,35,53,27,False,,
2507401668,7.0238445,100.4721322,,3,,100.4721322,7.0238445,1621.0742769572785,28,27,55,18,False,,
2507401694,7.023902,100.4721049,,3,,100.4721049,7.023902,611.5061289560657,28,32,60,21,False,,
2507401700,7.0239401,100.4706273,,1,,100.4706273,7.0239401,1164.950555314444,15,23,38,33,False,,
2507401706,7.0239169,100.4726157,,3,,100.4726157,7.0239169,1044.8785888815592,26,20,46,21,False,,
2507401713,7.0239211,100.4730594,,3,,100.4730594,7.0239211,1018.5746970309901,22,32,54,19,False,,
2507401718,7.0239283,100.4735351,,3,,100.4735351,7.0239283,1977.6597888638205,33,20,53,23,False,,
2507401721,7.0239531,100.4658702,,3,,100.4658702,7.0239531,4537.600223397411,18,33,51,22,False,,
2507401727,7.023954,100.4776262,,1,,100.4776262,7.023954,271.4662832187645,16,32,48,20,False,,
2507401752,7.0239766,100.4720922,,3,,100.4720922,7.0239766,1568.451636772776,23,30,53,19,False,,
2507401758,7.0239794,100.4757644,,3,,100.4757644,7.0239794,2114.0184049506806,19,22,41,18,False,,
2507401772,7.0240522,100.4709222,,1,,100.4709222,7.0240522,905.766489335405,16,26,42,23,False,,
2507401774,7.0240976,100.4701005,,3,,100.4701005,7.0240976,4042.062296319082,30,23,53,16,False,,
2507401776,7.0241816,100.4770582,,1,,100.4770582,7.0241816,149.47064985789427,16,21,37,17,False,,
2507401779,7.0242222,100.4775141,,1,,100.4775141,7.0242222,417.22981125859167,37,23,60,30,False,,
2507401786,7.0243217,100.4720332,,3,,100.4720332,7.0243217,927.155187654098,26,18,44,19,False,,
2507401788,7.0243197,100.4735321,,3,,100.4735321,7.0243197,2003.560808361819,25,26,51,27,False,,
2507401789,7.0243561,100.4658157,,3,,100.4658157,7.0243561,4388.370758023896,28,32,60,21,False,,
2507401790,7.0243703,100.477462,,1,,100.477462,7.0243703,309.25176322801644,22,25,47,20,False,,
2507401791,7.0243736,100.4770617,,4,,100.4770617,7.0243736,1856.1773036791253,15,18,33,22,False,,
2507401792,7.0243912,100.4756655,,3,,100.4756655,7.0243912,1532.944692797358,28,30,58,22,False,,
2507401793,7.0244313,100.4780114,,3,,100.4780114,7.0244313,1313.5573044681873,15,27,42,27,False,,
2507401794,7.0244478,100.4744715,,1,,100.4744715,7.0244478,886.4317388623131,25,23,48,26,False,,
2507401795,7.0244924,100.4720041,,3,,100.4720041,7.0244924,2507.609761036716,20,20,40,27,False,,
2507401796,7.0245415,100.4735643,,3,,100.4735643,7.0245415,1999.4351839356912,25,18,43,29,False,,
2507401797,7.0245368,100.4722251,,3,,100.4722251,7.0245368,1535.9096536168333,21,29,50,29,False,,
2507401798,7.0245434,100.4756149,,3,,100.4756149,7.0245434,1107.8249791548951,24,18,42,31,False,,
2507401800,7.0246043,100.4700535,,4,,100.4700535,7.0246043,2476.9596234973137,19,16,35,17,False,,
2507401801,7.0245735,100.4783946,,3,,100.4783946,7.0245735,1721.1941341984189,14,26,40,33,False,,
2507401803,7.0247495,100.4788056,,4,,100.4788056,7.0247495,2140.0184817613035,19,23,42,28,False,,
2507401806,7.0247816,100.4770943,,3,,100.4770943,7.0247816,1667.6702962414163,21,22,43,19,False,,
2507401807,7.0248093,100.4757203,,3,,100.4757203,7.0248093,1573.7908339092414,21,23,44,17,False,,
2507401808,7.0248294,100.4657517,,3,,100.4657517,7.0248294,4831.707942184318,25,27,52,28,False,,
2507401809,7.0248768,100.4791868,,3,,100.4791868,7.0248768,1884.9302159241772,27,17,44,30,False,,
2507401810,7.0249367,100.4735444,,3,,100.4735444,7.0249367,2511.9654352767257,16,25,41,24,False,,
2507401812,7.0249539,100.4719252,,4,,100.4719252,7.0249539,2197.234006770621,16,22,38,22,False,,
2507401813,7.0249951,100.471164,,3,,100.471164,7.0249951,1757.9950121011725,14,25,39,21,False,,
2507401815,7.0250768,100.4699989,,4,,100.4699989,7.0250768,5146.29229718697,23,19,42,32,False,,
2507401816,7.0251512,100.4778162,,3,,100.4778162,7.0251512,1868.639955626921,18,29,47,26,False,,
2507401818,7.0251585,100.4775194,,3,,100.4775194,7.0251585,1695.0909323657925,27,21,48,22,False,,
2507401820,7.0252392,100.4758761,,3,,100.4758761,7.0252392,2333.5896289567368,23,19,42,17,False,,
2507401822,7.0252902,100.4656894,,3,,100.4656894,7.0252902,3912.775855505577,21,21,42,14,False,,
2507401823,7.0253232,100.4718621,,3,,100.4718621,7.0253232,2323.5467942728583,21,19,40,13,False,,
2507401824,7.0253376,100.4711514,,4,,100.4711514,7.0253376,1736.7620046200589,19,23,42,17,False,,
2507401827,7.0254425,100.4790195,,1,,100.4790195,7.0254425,458.89724776015765,13,23,36,24,False,,
2507401836,7.0255073,100.4682722,,3,,100.4682722,7.0255073,4289.672406102157,17,33,50,21,False,,
2507401842,7.0255361,100.4734705,,1,,100.4734705,7.0255361,940.0644123472247,20,19,39,28,False,,
