osmid,y,x,highway,street_count,junction,longitude,latitude,pop_male,pop_female,pop_total,households,gridcode,flood_distance_deg,flood_level
2507400919,7.0165628,100.4766002,,3,,100.4766002,7.0165628,27,33,60,21,1,0.001745481592169831,1
2507400922,7.0165502,100.472598,,3,,100.472598,7.0165502,26,19,45,25,2,0.0014031316659907029,2
2507400924,7.0165614,100.4962514,,3,,100.4962514,7.0165614,26,28,54,22,3,0.00031140348189239955,3
2507400939,7.0166091,100.4818652,,3,,100.4818652,7.0166091,24,12,36,27,2,0.000420160749110083,2
2507400945,7.0167403,100.4729597,,3,,100.4729597,7.0167403,28,29,57,19,2,0.0011771531959196562,2
2507400951,7.0167773,100.470893,,3,,100.470893,7.0167773,22,25,47,32,2,0.0007105908833956782,2
2507400961,7.0168715,100.4902208,,4,,100.4902208,7.0168715,25,33,58,28,3,0.0002885079555376848,3
2507400967,7.0168817,100.4898424,,4,,100.4898424,7.0168817,32,31,63,27,3,0.0006086359242212835,3
2507400973,7.0168802,100.4905363,,4,,100.4905363,7.0168802,24,20,44,24,3,0.0002357439922796802,3
2507400976,7.0168909,100.4892228,,3,,100.4892228,7.0168909,15,25,40,28,2,0.0007964253840988187,2
2507400977,7.0169084,100.4952703,,1,,100.4952703,7.0169084,29,26,55,23,2,0.0006744732036631152,2
2507400978,7.016913,100.4720013,,3,,100.4720013,7.016913,11,27,38,19,2,0.001358396714073793,2
2507400979,7.0169259,100.4909525,,3,,100.4909525,7.0169259,31,30,61,19,3,0.0005584826477702851,3
2507400994,7.0169934,100.479275,,1,,100.479275,7.0169934,19,25,44,20,2,0.0009100930752211737,2
2507400996,7.0170228,100.4735108,,4,,100.4735108,7.0170228,21,30,51,26,2,0.0010733088259037465,2
2507400997,7.0170626,100.4801197,,1,,100.4801197,7.0170626,22,20,42,24,4,0.0008651637445292745,4
2507400998,7.0170934,100.4825618,,3,,100.4825618,7.0170934,23,28,51,22,4,0.0003550090970613032,4
2507401003,7.0171674,100.4708429,,3,,100.4708429,7.0171674,26,29,55,16,2,0.0010115821816450417,2
2507401008,7.0172545,100.4950899,,3,,100.4950899,7.0172545,22,21,43,19,2,0.0005347039062705241,2
2507401009,7.0172301,100.4859971,,3,,100.4859971,7.0172301,29,21,50,13,2,0.0005987017569232836,2
2507401010,7.0172953,100.4718713,,3,,100.4718713,7.0172953,21,20,41,23,2,0.0012160949350264157,2
2507401011,7.0173909,100.4780011,,3,,100.4780011,7.0173909,21,23,44,22,2,0.0013647359749759014,2
2507401012,7.017428,100.478351,,3,,100.478351,7.017428,17,20,37,21,2,0.0012437385253200866,2
2507401016,7.0175792,100.4934187,,3,,100.4934187,7.0175792,18,24,42,19,2,0.001265801764239451,2
2507401017,7.0175868,100.4937661,,4,,100.4937661,7.0175868,18,26,44,20,2,0.0009598691558580925,2
2507401018,7.0175912,100.494026,,3,,100.494026,7.0175912,22,33,55,22,2,0.0007540218581500868,2
2507401019,7.0175956,100.4927686,,3,,100.4927686,7.0175956,25,22,47,24,1,0.0008555748597241546,1
2507401021,7.0176144,100.4788622,,3,,100.4788622,7.0176144,23,28,51,11,2,0.0013690059110164114,2
2507401022,7.0176325,100.4920938,,3,,100.4920938,7.0176325,22,33,55,26,1,0.0005492667402829797,1
2507401024,7.0176392,100.4747911,,4,,100.4747911,7.0176392,22,27,49,27,2,0.0018948586060680596,2
2507401026,7.0176481,100.4951879,,4,,100.4951879,7.0176481,18,25,43,21,2,0.0008273228038637471,2
2507401027,7.0176798,100.4840329,,1,,100.4840329,7.0176798,26,20,46,22,3,0.0006601556488242675,3
2507401028,7.0176731,100.4968148,,3,,100.4968148,7.0176731,18,30,48,24,3,0.0006150804623959324,3
2507401028,7.0176731,100.4968148,,3,,100.4968148,7.0176731,18,30,48,24,4,0.0006150804623959324,4
2507401030,7.0177318,100.4787328,,3,,100.4787328,7.0177318,21,24,45,21,2,0.001481900150620249,2
2507401050,7.0178153,100.4793366,,3,,100.4793366,7.0178153,23,29,52,25,1,0.0010848126187800405,1
2507401074,7.0180338,100.4956111,,3,,100.4956111,7.0180338,15,35,50,33,3,0.0006495483661537333,3
2507401074,7.0180338,100.4956111,,3,,100.4956111,7.0180338,15,35,50,33,4,0.0006495483661537333,4
2507401081,7.0180436,100.4969975,,3,,100.4969975,7.0180436,21,15,36,24,4,0.0007115952451718469,4
2507401088,7.0181244,100.4715893,,3,,100.4715893,7.0181244,22,27,49,25,2,0.0013435232260904843,2
2507401108,7.0182247,100.4730177,,3,,100.4730177,7.0182247,23,33,56,25,2,0.0003241797982715734,2
2507401129,7.0182902,100.4807267,,3,,100.4807267,7.0182902,19,25,44,22,1,0.0004854361694673323,1
2507401136,7.0182932,100.4720089,,3,,100.4720089,7.0182932,21,28,49,24,2,0.0009827600510834132,2
2507401149,7.0183043,100.4960944,,1,,100.4960944,7.0183043,23,19,42,27,3,0.00041769739741983036,3
2507401149,7.0183043,100.4960944,,1,,100.4960944,7.0183043,23,19,42,27,4,0.00041769739741983036,4
2507401162,7.0183574,100.4813016,,3,,100.4813016,7.0183574,19,19,38,21,3,0.0008747805333741197,3
2507401175,7.0183896,100.4952522,,3,,100.4952522,7.0183896,16,21,37,24,3,0.0011042057905786772,3
2507401175,7.0183896,100.4952522,,3,,100.4952522,7.0183896,16,21,37,24,4,0.0011042057905786772,4
2507401192,7.0184605,100.4723727,,3,,100.4723727,7.0184605,21,24,45,24,4,0.0006162056708389103,4
2507401235,7.0185817,100.4821833,,3,,100.4821833,7.0185817,27,23,50,13,3,0.0001957502972856721,3
2507401262,7.0186018,100.4839999,,3,,100.4839999,7.0186018,17,20,37,21,4,0.0002905397008731329,4
2507401286,7.0186917,100.4833441,,3,,100.4833441,7.0186917,21,30,51,27,4,0.00041006510527291315,4
2507401308,7.0187323,100.4838175,,3,,100.4838175,7.0187323,20,27,47,19,4,6.978232724569462e-05,4
2507401342,7.0188122,100.474422,,3,,100.474422,7.0188122,16,24,40,20,2,0.0010228541204166592,2
2507401357,7.0186393,100.4963984,,1,,100.4963984,7.0186393,22,29,51,24,4,0.0006938210365011549,4
2507401369,7.0190285,100.4706385,,3,,100.4706385,7.0190285,10,17,27,27,4,0.0015168841786220573,4
2507401381,7.0191801,100.4727368,,3,,100.4727368,7.0191801,29,44,73,21,2,0.00044153001046463505,2
2507401395,7.0192823,100.4742735,,4,,100.4742735,7.0192823,17,23,40,20,2,0.0006038819967954465,2
2507401402,7.0193368,100.4731264,,1,,100.4731264,7.0193368,27,17,44,22,2,0.0003236768929543119,2
2507401416,7.0194284,100.4726458,,4,,100.4726458,7.0194284,22,22,44,27,2,0.000312046158458591,2
2507401420,7.0195416,100.4730532,,4,,100.4730532,7.0195416,29,16,45,22,2,0.00014276934344872348,2
2507401425,7.0196658,100.4750439,,3,,100.4750439,7.0196658,15,27,42,34,3,0.0008808644685888731,3
2507401427,7.0197127,100.4736763,,3,,100.4736763,7.0197127,18,24,42,26,2,0.0001488874123675711,2
2507401428,7.0197214,100.4751856,,3,,100.4751856,7.0197214,20,22,42,26,3,0.0009198482557239043,3
2507401430,7.0198041,100.4741163,,3,,100.4741163,7.0198041,28,25,53,32,2,0.0004276844660195479,2
2507401435,7.0200236,100.4730157,,3,,100.4730157,7.0200236,15,23,38,21,2,0.00045126787879431254,2
2507401437,7.0200456,100.4725998,,3,,100.4725998,7.0200456,25,26,51,23,2,0.0005604418368353767,2
2507401438,7.0200871,100.4825667,,3,,100.4825667,7.0200871,25,22,47,17,5,0.0004807186313229342,5
2507401439,7.0201527,100.4819119,,3,,100.4819119,7.0201527,16,27,43,15,2,0.0005946158879332688,2
2507401440,7.0201077,100.4799509,,1,,100.4799509,7.0201077,23,19,42,33,5,0.0005589261779165752,5
2507401443,7.020169,100.4832591,,3,,100.4832591,7.020169,18,27,45,27,5,0.0004226102563316207,5
2507401445,7.0202234,100.4837239,,3,,100.4837239,7.0202234,18,27,45,24,5,0.0008300470277412113,5
2507401446,7.020346,100.4735229,,1,,100.4735229,7.020346,27,24,51,37,5,0.0002378402599986157,5
2507401448,7.0203777,100.4652156,,1,,100.4652156,7.0203777,26,20,46,18,3,0.0008951728206612487,3
2507401449,7.0204219,100.4725718,,3,,100.4725718,7.0204219,23,25,48,19,4,0.0008970406043088675,4
2507401450,7.0204623,100.4825316,,3,,100.4825316,7.0204623,21,27,48,22,5,0.0003877608961334549,5
2507401451,7.020499,100.4730272,,3,,100.4730272,7.020499,22,18,40,24,5,0.0007274738420274618,5
2507401453,7.0206495,100.4738674,,4,,100.4738674,7.0206495,19,26,45,29,5,0.00026075727141509,5
2507401457,7.0207422,100.4742526,,3,,100.4742526,7.0207422,18,30,48,10,3,0.00046406517368043564,3
2507401459,7.0208134,100.478941,,1,,100.478941,7.0208134,21,37,58,34,1,0.0004765505180493349,1
2507401461,7.0208208,100.4779169,,1,,100.4779169,7.0208208,13,38,51,27,3,0.0004041337342214161,3
2507401462,7.0208641,100.4748431,,3,,100.4748431,7.0208641,25,31,56,32,4,0.000465185389949152,4
2507401465,7.0209907,100.4784956,,1,,100.4784956,7.0209907,27,22,49,23,1,0.00036325680661235027,1
2507401466,7.0210126,100.4765329,,4,,100.4765329,7.0210126,23,35,58,16,1,0.0011411994568833303,1
2507401467,7.0210532,100.4799695,,1,,100.4799695,7.0210532,20,15,35,28,2,0.0004334224967508749,2
2507401468,7.0210542,100.4737461,,3,,100.4737461,7.0210542,21,22,43,27,5,0.0006375455933006897,5
2507401472,7.0210103,100.4647084,,1,,100.4647084,7.0210103,16,46,62,17,3,0.0007477279779920587,3
2507401473,7.0213036,100.4824238,,4,,100.4824238,7.0213036,21,26,47,27,3,0.0003446603746057381,3
2507401476,7.0215675,100.4724865,,3,,100.4724865,7.0215675,21,18,39,25,4,0.0005346489838903783,4
2507401481,7.0216257,100.4729282,,3,,100.4729282,7.0216257,31,23,54,27,4,0.0003758773283085229,4
2507401482,7.021709,100.4735519,,4,,100.4735519,7.021709,28,17,45,28,2,0.000423519388965459,2
2507401483,7.021751,100.4640215,,3,,100.4640215,7.021751,22,27,49,29,1,0.00042913593868182734,1
2507401485,7.0217981,100.4739415,,3,,100.4739415,7.0217981,16,28,44,25,2,0.0003435552967750336,2
2507401486,7.021803,100.4645755,,4,,100.4645755,7.021803,22,33,55,20,1,0.0008718012337412274,1
2507401487,7.0218362,100.4649956,,4,,100.4649956,7.0218362,18,25,43,20,3,0.000721753204249236,3
2507401488,7.0218593,100.4763217,,3,,100.4763217,7.0218593,22,24,46,19,4,0.0007938989934312559,4
2507401493,7.0220549,100.4778403,,3,,100.4778403,7.0220549,22,25,47,21,4,0.0007575008083027441,4
2507401494,7.0219895,100.4661393,,4,,100.4661393,7.0219895,30,16,46,19,2,0.0007477400345125265,2
2507401496,7.0219917,100.4749912,,4,,100.4749912,7.0219917,26,24,50,23,5,0.00041803360676293026,5
2507401497,7.0220624,100.4708022,,3,,100.4708022,7.0220624,21,30,51,25,2,0.000448288670375865,2
2507401498,7.0220876,100.475415,,3,,100.475415,7.0220876,18,29,47,32,3,4.580824783786275e-06,3
2507401501,7.0221801,100.4762416,,4,,100.4762416,7.0221801,25,12,37,22,1,0.0007366142258997027,1
2507401504,7.0222828,100.4718038,,3,,100.4718038,7.0222828,22,30,52,18,2,0.0005886271258285461,2
2507401505,7.0222902,100.4653674,,1,,100.4653674,7.0222902,23,22,45,13,4,0.0010036040689962434,4
2507401506,7.0223025,100.463617,,1,,100.463617,7.0223025,20,29,49,34,1,0.000256365140441364,1
2507401509,7.0223717,100.4735468,,4,,100.4735468,7.0223717,21,29,50,20,2,0.00035276852359200753,2
2507401512,7.022385,100.4708385,,3,,100.4708385,7.022385,19,24,43,22,2,0.0005102302956333946,2
2507401513,7.022407,100.4644968,,1,,100.4644968,7.022407,21,21,42,12,4,0.000516960086870943,4
2507401514,7.0224086,100.4706348,,1,,100.4706348,7.0224086,27,23,50,21,2,0.0006958945690225647,2
2507401515,7.0224237,100.4723574,,4,,100.4723574,7.0224237,26,21,47,23,2,0.0011585271653730283,2
2507401516,7.0224751,100.4718312,,3,,100.4718312,7.0224751,23,19,42,21,2,0.0007009102722315869,2
2507401521,7.0226318,100.4718552,,3,,100.4718552,7.0226318,16,33,49,17,2,0.0008167517943134513,2
2507401522,7.0226712,100.465324,,1,,100.465324,7.0226712,17,24,41,28,4,0.000780282849799771,4
2507401524,7.0227505,100.466037,,4,,100.466037,7.0227505,25,32,57,25,5,0.0002701483080595104,5
2507401525,7.0227851,100.4747439,,3,,100.4747439,7.0227851,31,30,61,26,5,0.0007199018570501872,5
2507401526,7.0228007,100.4702351,,3,,100.4702351,7.0228007,19,26,45,16,2,0.0012428341587518328,2
2507401527,7.0228021,100.4735436,,4,,100.4735436,7.0228021,17,26,43,21,2,0.0007478146981063163,2
2507401530,7.022893,100.4722772,,3,,100.4722772,7.022893,23,25,48,26,2,0.001307937756782926,2
2507401531,7.023048,100.4719189,,3,,100.4719189,7.023048,21,23,44,20,2,0.001173886739338698,2
2507401532,7.0230895,100.4760148,,3,,100.4760148,7.0230895,30,13,43,29,1,0.00029187387610436365,1
2507401533,7.0230931,100.4769099,,1,,100.4769099,7.0230931,17,27,44,31,4,0.0006794086969959061,4
2507401533,7.0230931,100.4769099,,1,,100.4769099,7.0230931,17,27,44,31,5,0.0006794086969959061,5
2507401534,7.0231573,100.4647912,,1,,100.4647912,7.0231573,16,20,36,21,4,0.0003179830989593139,4
2507401535,7.0231742,100.4659755,,3,,100.4659755,7.0231742,21,31,52,23,5,0.0003763956116737018,5
2507401536,7.0231797,100.4762842,,3,,100.4762842,7.0231797,16,22,38,21,1,0.0002652477570091136,1
2507401538,7.0232162,100.470192,,4,,100.470192,7.0232162,21,17,38,25,2,0.0015500809444768343,2
2507401539,7.0232734,100.4746078,,3,,100.4746078,7.0232734,21,27,48,27,5,0.001190318486197483,5
2507401540,7.0232856,100.4735508,,4,,100.4735508,7.0232856,25,22,47,22,2,0.0012186576412213765,2
2507401541,7.0232745,100.4765671,,3,,100.4765671,7.0232745,20,21,41,22,1,0.0004781187659725621,1
2507401549,7.0233449,100.4722146,,3,,100.4722146,7.0233449,22,18,40,21,2,0.0015880822077289994,2
2507401567,7.0233366,100.4767522,,4,,100.4767522,7.0233366,26,32,58,16,4,0.0005296681490138067,4
2507401567,7.0233366,100.4767522,,4,,100.4767522,7.0233366,26,32,58,16,5,0.0005296681490138067,5
2507401570,7.0233496,100.4776437,,1,,100.4776437,7.0233496,20,29,49,26,4,0.0006887169721736673,4
2507401570,7.0233496,100.4776437,,1,,100.4776437,7.0233496,20,29,49,26,5,0.0006887169721736673,5
2507401583,7.0234582,100.4721833,,3,,100.4721833,7.0234582,20,21,41,16,2,0.0016617186223414735,2
2507401589,7.0234618,100.4719824,,4,,100.4719824,7.0234618,28,20,48,31,2,0.0015609553223332778,2
2507401602,7.0235228,100.4726398,,1,,100.4726398,7.0235228,19,22,41,32,2,0.0018178582299048956,2
2507401608,7.0235264,100.4730921,,1,,100.4730921,7.0235264,19,25,44,30,2,0.001585961644532446,2
2507401614,7.023555,100.465924,,3,,100.465924,7.023555,12,29,41,22,3,0.00037986925736055845,3
2507401618,7.0235858,100.4705594,,1,,100.4705594,7.0235858,16,18,34,19,2,0.0016535824701958688,2
2507401622,7.023629,100.4701491,,3,,100.4701491,7.023629,20,29,49,20,4,0.0018750581904600299,4
2507401628,7.0236408,100.4758773,,3,,100.4758773,7.0236408,21,14,35,21,1,0.0008144167291816124,1
2507401646,7.0236692,100.4767034,,1,,100.4767034,7.0236692,20,25,45,31,4,0.00038842974990997345,4
2507401646,7.0236692,100.4767034,,1,,100.4767034,7.0236692,20,25,45,31,5,0.00038842974990997345,5
2507401659,7.0237497,100.4773414,,3,,100.4773414,7.0237497,18,35,53,27,4,0.0002580671739902827,4
2507401659,7.0237497,100.4773414,,3,,100.4773414,7.0237497,18,35,53,27,5,0.0002580671739902827,5
2507401668,7.0238445,100.4721322,,3,,100.4721322,7.0238445,28,27,55,18,2,0.0019697681665582292,2
2507401694,7.023902,100.4721049,,3,,100.4721049,7.023902,28,32,60,21,2,0.0020095781240816665,2
2507401700,7.0239401,100.4706273,,1,,100.4706273,7.0239401,15,23,38,33,4,0.0018083459939450105,4
2507401706,7.0239169,100.4726157,,3,,100.4726157,7.0239169,26,20,46,21,2,0.002156062076412851,2
2507401713,7.0239211,100.4730594,,3,,100.4730594,7.0239211,22,32,54,19,2,0.0019632410565031755,2
2507401718,7.0239283,100.4735351,,3,,100.4735351,7.0239283,33,20,53,23,3,0.0018204468584566104,3
2507401721,7.0239531,100.4658702,,3,,100.4658702,7.0239531,18,33,51,22,3,0.0004306942444807054,3
2507401727,7.023954,100.4776262,,1,,100.4776262,7.023954,16,32,48,20,4,0.0005799316474358531,4
2507401727,7.023954,100.4776262,,1,,100.4776262,7.023954,16,32,48,20,5,0.0005799316474358531,5
2507401752,7.0239766,100.4720922,,3,,100.4720922,7.0239766,23,30,53,19,2,0.0020721393135416867,2
2507401758,7.0239794,100.4757644,,3,,100.4757644,7.0239794,19,22,41,18,2,0.00077494651737258,2
2507401772,7.0240522,100.4709222,,1,,100.4709222,7.0240522,16,26,42,23,4,0.0019116310361796463,4
2507401774,7.0240976,100.4701005,,3,,100.4701005,7.0240976,30,23,53,16,4,0.0014168266293421148,4
2507401776,7.0241816,100.4770582,,1,,100.4770582,7.0241816,16,21,37,17,3,0.00040251841072816446,3
2507401779,7.0242222,100.4775141,,1,,100.4775141,7.0242222,37,23,60,30,3,0.0005621185390769498,3
2507401786,7.0243217,100.4720332,,3,,100.4720332,7.0243217,26,18,44,19,5,0.001928951249292438,5
2507401786,7.0243217,100.4720332,,3,,100.4720332,7.0243217,26,18,44,19,4,0.001928951249292438,4
2507401788,7.0243197,100.4735321,,3,,100.4735321,7.0243197,25,26,51,27,3,0.0015193505049018261,3
2507401789,7.0243561,100.4658157,,3,,100.4658157,7.0243561,28,32,60,21,3,0.0007256620985186482,3
2507401790,7.0243703,100.477462,,1,,100.477462,7.0243703,22,25,47,20,3,0.00043447871752462156,3
2507401791,7.0243736,100.4770617,,4,,100.4770617,7.0243736,15,18,33,22,3,0.00021084572079383936,3
2507401792,7.0243912,100.4756655,,3,,100.4756655,7.0243912,28,30,58,22,2,0.0006152681936043935,2
2507401793,7.0244313,100.4780114,,3,,100.4780114,7.0244313,15,27,42,27,3,0.0009404373395310583,3
2507401794,7.0244478,100.4744715,,1,,100.4744715,7.0244478,25,23,48,26,3,0.0009752992319020454,3
2507401795,7.0244924,100.4720041,,3,,100.4720041,7.0244924,20,20,40,27,5,0.0017593846812299493,5
2507401795,7.0244924,100.4720041,,3,,100.4720041,7.0244924,20,20,40,27,4,0.0017593846812299493,4
2507401796,7.0245415,100.4735643,,3,,100.4735643,7.0245415,25,18,43,29,3,0.001343258860409062,3
2507401797,7.0245368,100.4722251,,3,,100.4722251,7.0245368,21,29,50,29,5,0.0017190552580263025,5
2507401797,7.0245368,100.4722251,,3,,100.4722251,7.0245368,21,29,50,29,4,0.0017190552580263025,4
2507401798,7.0245434,100.4756149,,3,,100.4756149,7.0245434,24,18,42,31,2,0.0006363538568621238,2
2507401800,7.0246043,100.4700535,,4,,100.4700535,7.0246043,19,16,35,17,4,0.0009386139075364999,4
2507401801,7.0245735,100.4783946,,3,,100.4783946,7.0245735,14,26,40,33,3,0.0013113038676036814,3
2507401803,7.0247495,100.4788056,,4,,100.4788056,7.0247495,19,23,42,28,4,0.001690079249306107,4
2507401803,7.0247495,100.4788056,,4,,100.4788056,7.0247495,19,23,42,28,3,0.001690079249306107,3
2507401806,7.0247816,100.4770943,,3,,100.4770943,7.0247816,21,22,43,19,3,0.00019857008430087473,3
2507401807,7.0248093,100.4757203,,3,,100.4757203,7.0248093,21,23,44,17,2,0.0005758843824869711,2
2507401808,7.0248294,100.4657517,,3,,100.4657517,7.0248294,25,27,52,28,3,0.001130200264301588,3
2507401809,7.0248768,100.4791868,,3,,100.4791868,7.0248768,27,17,44,30,4,0.0014293060360238887,4
2507401809,7.0248768,100.4791868,,3,,100.4791868,7.0248768,27,17,44,30,3,0.0014293060360238887,3
2507401810,7.0249367,100.4735444,,3,,100.4735444,7.0249367,16,25,41,24,3,0.0011444428599227292,3
2507401812,7.0249539,100.4719252,,4,,100.4719252,7.0249539,16,22,38,22,5,0.0013057106844993993,5
2507401812,7.0249539,100.4719252,,4,,100.4719252,7.0249539,16,22,38,22,4,0.0013057106844993993,4
2507401813,7.0249951,100.471164,,3,,100.471164,7.0249951,14,25,39,21,5,0.0015556176709849293,5
2507401813,7.0249951,100.471164,,3,,100.471164,7.0249951,14,25,39,21,4,0.0015556176709849293,4
2507401815,7.0250768,100.4699989,,4,,100.4699989,7.0250768,23,19,42,32,4,0.0005368473302649867,4
2507401816,7.0251512,100.4778162,,3,,100.4778162,7.0251512,18,29,47,26,3,0.000927128345697943,3
2507401818,7.0251585,100.4775194,,3,,100.4775194,7.0251585,27,21,48,22,3,0.000721783559240251,3
2507401820,7.0252392,100.4758761,,3,,100.4758761,7.0252392,23,19,42,17,4,0.0004925176073555716,4
2507401822,7.0252902,100.4656894,,3,,100.4656894,7.0252902,21,21,42,14,4,0.001399658151822416,4
2507401823,7.0253232,100.4718621,,3,,100.4718621,7.0253232,21,19,40,13,5,0.000952838738937514,5
2507401823,7.0253232,100.4718621,,3,,100.4718621,7.0253232,21,19,40,13,4,0.000952838738937514,4
2507401824,7.0253376,100.4711514,,4,,100.4711514,7.0253376,19,23,42,17,5,0.001304213275589744,5
2507401824,7.0253376,100.4711514,,4,,100.4711514,7.0253376,19,23,42,17,4,0.001304213275589744,4
2507401827,7.0254425,100.4790195,,1,,100.4790195,7.0254425,13,23,36,24,4,0.0009848671806581043,4
2507401827,7.0254425,100.4790195,,1,,100.4790195,7.0254425,13,23,36,24,3,0.0009848671806581043,3
2507401836,7.0255073,100.4682722,,3,,100.4682722,7.0255073,17,33,50,21,1,0.0008234117943194389,1
2507401842,7.0255361,100.4734705,,1,,100.4734705,7.0255361,20,19,39,28,3,0.0011192236981982127,3
2507401849,7.0257229,100.4791995,,1,,100.4791995,7.0257229,20,36,56,30,4,0.0006520443470248834,4
2507401849,7.0257229,100.4791995,,1,,100.4791995,7.0257229,20,36,56,30,3,0.0006520443470248834,3
2507401850,7.0257293,100.4699564,,3,,100.4699564,7.0257293,30,29,59,18,4,0.00048674304928043963,4
2507401852,7.025803,100.4785347,,4,,100.4785347,7.025803,22,24,46,24,2,0.0007627413160234501,2
2507401854,7.0257965,100.4738919,,3,,100.4738919,7.0257965,23,26,49,21,3,0.0007888936606569858,3
2507401856,7.0259024,100.4699132,,3,,100.4699132,7.0259024,21,25,46,30,2,0.0004792053484134861,2
2507401857,7.0259995,100.4752333,,4,,100.4752333,7.0259995,29,22,51,27,4,0.0006109977865692262,4
2507401858,7.026011,100.4710771,,3,,100.4710771,7.026011,32,22,54,24,5,0.0010342270983450506,5
