osmid,y,x,highway,street_count,junction,longitude,latitude,capacity,is_shelter,shelter_names,shelter_min_dist_deg,pop_male,pop_female,pop_total,households,flood_level_s0,flood_distance_s0_deg,flood_level_s1,flood_distance_s1_deg
2507401308,7.0187323,100.4838175,,3,,100.4838175,7.0187323,1346.4111446987004,False,,,20,27,47,19,4,6.978232724569462e-05,2,0.0006273693895737391
2507401342,7.0188122,100.474422,,3,,100.474422,7.0188122,2348.3467743763845,False,,,16,24,40,20,2,0.0010228541204166592,2,0.0022956860500918633
2507401357,7.0186393,100.4963984,,1,,100.4963984,7.0186393,0.0,False,,,22,29,51,24,4,0.0006938210365011549,4,0.0025057215348046682
2507401369,7.0190285,100.4706385,,3,,100.4706385,7.0190285,2592.103511037296,False,,,10,17,27,27,4,0.0015168841786220573,2,0.000653278357357135
2507401381,7.0191801,100.4727368,,3,,100.4727368,7.0191801,2920.9943297229083,False,,,29,44,73,21,2,0.00044153001046463505,2,0.0016978841823259443
2507401395,7.0192823,100.4742735,,4,,100.4742735,7.0192823,3442.1761416857016,False,,,17,23,40,20,2,0.0006038819967954465,2,0.001813730232137119
2507401402,7.0193368,100.4731264,,1,,100.4731264,7.0193368,169.14236701132242,False,,,27,17,44,22,2,0.0003236768929543119,2,0.001510772082935981
2507401416,7.0194284,100.4726458,,4,,100.4726458,7.0194284,3283.218398609836,False,,,22,22,44,27,2,0.000312046158458591,2,0.0015083052579988323
2507401420,7.0195416,100.4730532,,4,,100.4730532,7.0195416,1371.709447411089,False,,,29,16,45,22,2,0.00014276934344872348,2,0.0013217596759543583
2507401425,7.0196658,100.4750439,,3,,100.4750439,7.0196658,1188.1090296412094,False,,,15,27,42,34,3,0.0008808644685888731,2,0.0020710318123072185
2507401427,7.0197127,100.4736763,,3,,100.4736763,7.0197127,1190.6256144470585,False,,,18,24,42,26,2,0.0001488874123675711,2,0.001171940563242332
2507401428,7.0197214,100.4751856,,3,,100.4751856,7.0197214,772.218671601531,False,,,20,22,42,26,3,0.0009198482557239043,2,0.0021603907136885647
2507401430,7.0198041,100.4741163,,3,,100.4741163,7.0198041,2566.2124608454214,False,,,28,25,53,32,2,0.0004276844660195479,2,0.0012931967721067426
2507401435,7.0200236,100.4730157,,3,,100.4730157,7.0200236,1068.1821380394626,False,,,15,23,38,21,2,0.00045126787879431254,2,0.0008698035720632335
2507401437,7.0200456,100.4725998,,3,,100.4725998,7.0200456,1872.584261248855,False,,,25,26,51,23,2,0.0005604418368353767,2,0.001076380017177676
2507401438,7.0200871,100.4825667,,3,,100.4825667,7.0200871,1970.5185936343496,False,,,25,22,47,17,5,0.0004807186313229342,3,0.0010698550588630052
2507401439,7.0201527,100.4819119,,3,,100.4819119,7.0201527,3444.435227025587,False,,,16,27,43,15,2,0.0005946158879332688,2,0.0014613586709909664
2507401440,7.0201077,100.4799509,,1,,100.4799509,7.0201077,1515.489880291067,False,,,23,19,42,33,5,0.0005589261779165752,2,0.00038302070609737363
2507401443,7.020169,100.4832591,,3,,100.4832591,7.020169,3203.7512045008098,False,,,18,27,45,27,5,0.0004226102563316207,3,0.0006684675558158391
2507401445,7.0202234,100.4837239,,3,,100.4837239,7.0202234,1524.4313190937107,False,,,18,27,45,24,5,0.0008300470277412113,3,0.0007242657288420453
2507401446,7.020346,100.4735229,,1,,100.4735229,7.020346,163.08491124028086,False,,,27,24,51,37,5,0.0002378402599986157,2,0.0005229044849494561
2507401448,7.0203777,100.4652156,,1,,100.4652156,7.0203777,1147.8976892762414,False,,,26,20,46,18,3,0.0008951728206612487,1,0.0008231053603831027
2507401449,7.0204219,100.4725718,,3,,100.4725718,7.0204219,2732.6266848109494,False,,,23,25,48,19,4,0.0008970406043088675,2,0.0008655689594603552
2507401450,7.0204623,100.4825316,,3,,100.4825316,7.0204623,1284.4419413416767,False,,,21,27,48,22,5,0.0003877608961334549,3,0.0008834258827894986
2507401451,7.020499,100.4730272,,3,,100.4730272,7.020499,1386.5990845290034,False,,,22,18,40,24,5,0.0007274738420274618,2,0.0004533166316988471
2507401453,7.0206495,100.4738674,,4,,100.4738674,7.0206495,2994.1579152848235,False,,,19,26,45,29,5,0.00026075727141509,2,0.00056482044260266
2507401457,7.0207422,100.4742526,,3,,100.4742526,7.0207422,1070.5499575065326,False,,,18,30,48,10,3,0.00046406517368043564,2,0.0009237732627537844
2507401459,7.0208134,100.478941,,1,,100.478941,7.0208134,292.0640208517529,False,,,21,37,58,34,1,0.0004765505180493349,3,0.0007766809909590751
2507401461,7.0208208,100.4779169,,1,,100.4779169,7.0208208,2680.199926485715,False,,,13,38,51,27,3,0.0004041337342214161,5,0.0009430247835299136
2507401462,7.0208641,100.4748431,,3,,100.4748431,7.0208641,1123.3812149152195,False,,,25,31,56,32,4,0.000465185389949152,2,0.0010496071759921591
2507401465,7.0209907,100.4784956,,1,,100.4784956,7.0209907,976.5538956354565,False,,,27,22,49,23,1,0.00036325680661235027,3,0.0011182183246632202
2507401466,7.0210126,100.4765329,,4,,100.4765329,7.0210126,3059.477684412524,False,,,23,35,58,16,1,0.0011411994568833303,5,0.0011675121123017494
2507401467,7.0210532,100.4799695,,1,,100.4799695,7.0210532,1909.603888725061,False,,,20,15,35,28,2,0.0004334224967508749,3,0.0004334346847887736
2507401468,7.0210542,100.4737461,,3,,100.4737461,7.0210542,2861.0390963720956,False,,,21,22,43,27,5,0.0006375455933006897,2,0.000468144024823949
2507401472,7.0210103,100.4647084,,1,,100.4647084,7.0210103,644.8549677983931,False,,,16,46,62,17,3,0.0007477279779920587,1,0.0005699058563108723
2507401473,7.0213036,100.4824238,,4,,100.4824238,7.0213036,2430.6246257333046,False,,,21,26,47,27,3,0.0003446603746057381,2,0.0009793198866981006
2507401476,7.0215675,100.4724865,,3,,100.4724865,7.0215675,3481.251645395643,False,,,21,18,39,25,4,0.0005346489838903783,2,0.0008258094230678681
2507401481,7.0216257,100.4729282,,3,,100.4729282,7.0216257,1725.4442783875595,False,,,31,23,54,27,4,0.0003758773283085229,2,0.0008899315762349261
2507401482,7.021709,100.4735519,,4,,100.4735519,7.021709,2649.3215527966627,False,,,28,17,45,28,2,0.000423519388965459,2,0.0006162221878093921
2507401483,7.021751,100.4640215,,3,,100.4640215,7.021751,1978.7259633627746,False,,,22,27,49,29,1,0.00042913593868182734,5,0.0006527509211614492
2507401485,7.0217981,100.4739415,,3,,100.4739415,7.0217981,1691.5558797749607,False,,,16,28,44,25,2,0.0003435552967750336,2,0.00026071955565991464
2507401486,7.021803,100.4645755,,4,,100.4645755,7.021803,1720.7176299210216,False,,,22,33,55,20,1,0.0008718012337412274,5,0.00028041624523645155
2507401487,7.0218362,100.4649956,,4,,100.4649956,7.0218362,3407.19968950543,False,,,18,25,43,20,3,0.000721753204249236,4,0.00016959074622309155
2507401488,7.0218593,100.4763217,,3,,100.4763217,7.0218593,1920.1944464972426,False,,,22,24,46,19,4,0.0007938989934312559,5,0.0011939421394765544
2507401493,7.0220549,100.4778403,,3,,100.4778403,7.0220549,4862.747072978658,False,,,22,25,47,21,4,0.0007575008083027441,5,0.0005162651424010165
2507401494,7.0219895,100.4661393,,4,,100.4661393,7.0219895,2569.9108243159117,False,,,30,16,46,19,2,0.0007477400345125265,3,0.00032003193117096713
2507401496,7.0219917,100.4749912,,4,,100.4749912,7.0219917,1699.1880608874094,False,,,26,24,50,23,5,0.00041803360676293026,2,0.0008862858742219848
2507401497,7.0220624,100.4708022,,3,,100.4708022,7.0220624,1732.8170186496163,False,,,21,30,51,25,2,0.000448288670375865,3,0.0008548334527558475
2507401498,7.0220876,100.475415,,3,,100.475415,7.0220876,962.2625114518104,False,,,18,29,47,32,3,4.580824783786275e-06,2,0.0013173921562698227
2507401501,7.0221801,100.4762416,,4,,100.4762416,7.0221801,1443.8583295937879,False,,,25,12,37,22,1,0.0007366142258997027,2,0.0012290759702189322
2507401504,7.0222828,100.4718038,,3,,100.4718038,7.0222828,1910.3003410617084,False,,,22,30,52,18,2,0.0005886271258285461,2,0.000631210216831637
2507401505,7.0222902,100.4653674,,1,,100.4653674,7.0222902,558.0420804007126,False,,,23,22,45,13,4,0.0010036040689962434,3,0.0005097916399697211
2507401506,7.0223025,100.463617,,1,,100.463617,7.0223025,679.7420177526005,False,,,20,29,49,34,1,0.000256365140441364,1,0.0009459131550005429
2507401509,7.0223717,100.4735468,,4,,100.4735468,7.0223717,3660.4507142288235,False,,,21,29,50,20,2,0.00035276852359200753,2,0.00093877939004451
2507401512,7.022385,100.4708385,,3,,100.4708385,7.022385,1161.0449363630428,False,,,19,24,43,22,2,0.0005102302956333946,3,0.000531691440485846
2507401513,7.022407,100.4644968,,1,,100.4644968,7.022407,474.0477248691789,False,,,21,21,42,12,4,0.000516960086870943,5,0.00033505994646290725
2507401514,7.0224086,100.4706348,,1,,100.4706348,7.0224086,158.43219938790207,False,,,27,23,50,21,2,0.0006958945690225647,3,0.0005454784607601606
2507401515,7.0224237,100.4723574,,4,,100.4723574,7.0224237,3417.9001402890253,False,,,26,21,47,23,2,0.0011585271653730283,2,0.0010247989906410778
2507401516,7.0224751,100.4718312,,3,,100.4718312,7.0224751,683.0075243384983,False,,,23,19,42,21,2,0.0007009102722315869,2,0.0008250068611741116
2507401521,7.0226318,100.4718552,,3,,100.4718552,7.0226318,1709.498267674066,False,,,16,33,49,17,2,0.0008167517943134513,2,0.000983375786834981
2507401522,7.0226712,100.465324,,1,,100.465324,7.0226712,554.2587694223749,False,,,17,24,41,28,4,0.000780282849799771,3,0.0007778224184224902
2507401524,7.0227505,100.466037,,4,,100.466037,7.0227505,4054.9923931151197,False,,,25,32,57,25,5,0.0002701483080595104,3,0.0006975615046640394
2507401525,7.0227851,100.4747439,,3,,100.4747439,7.0227851,1685.3070000911046,False,,,31,30,61,26,5,0.0007199018570501872,2,0.0012586073938739826
2507401526,7.0228007,100.4702351,,3,,100.4702351,7.0228007,2009.4015213267742,False,,,19,26,45,16,2,0.0012428341587518328,1,0.0003816973375720539
2507401527,7.0228021,100.4735436,,4,,100.4735436,7.0228021,3331.0363025598326,False,,,17,26,43,21,2,0.0007478146981063163,3,0.0009709407754048144
2507401530,7.022893,100.4722772,,3,,100.4722772,7.022893,2431.9944140479347,False,,,23,25,48,26,2,0.001307937756782926,3,0.0013600975488387663
2507401531,7.023048,100.4719189,,3,,100.4719189,7.023048,1993.9567324650866,False,,,21,23,44,20,2,0.001173886739338698,3,0.0010934826214891542
2507401532,7.0230895,100.4760148,,3,,100.4760148,7.0230895,1148.2661802847347,False,,,30,13,43,29,1,0.00029187387610436365,2,0.0006959771902021088
2507401533,7.0230931,100.4769099,,1,,100.4769099,7.0230931,225.3092582503678,False,,,17,27,44,31,5,0.0006794086969959061,2,0.0003418691424496746
2507401534,7.0231573,100.4647912,,1,,100.4647912,7.0231573,1040.3544414727382,False,,,16,20,36,21,4,0.0003179830989593139,5,0.0010939242008257397
2507401535,7.0231742,100.4659755,,3,,100.4659755,7.0231742,4531.444130484554,False,,,21,31,52,23,5,0.0003763956116737018,3,0.0011000919359752924
2507401536,7.0231797,100.4762842,,3,,100.4762842,7.0231797,756.6011065812143,False,,,16,22,38,21,1,0.0002652477570091136,2,0.0004121693769937567
2507401538,7.0232162,100.470192,,4,,100.470192,7.0232162,5255.545369274461,False,,,21,17,38,25,2,0.0015500809444768343,3,0.0007078336205375989
2507401539,7.0232734,100.4746078,,3,,100.4746078,7.0232734,2570.858776996067,False,,,21,27,48,27,5,0.001190318486197483,3,0.0013606665191567666
2507401540,7.0232856,100.4735508,,4,,100.4735508,7.0232856,3603.460659404411,False,,,25,22,47,22,2,0.0012186576412213765,3,0.0005127952286070941
2507401541,7.0232745,100.4765671,,3,,100.4765671,7.0232745,617.0030184220758,False,,,20,21,41,22,1,0.0004781187659725621,2,0.0001156493698822096
2507401549,7.0233449,100.4722146,,3,,100.4722146,7.0233449,1926.271362114865,False,,,22,18,40,21,2,0.0015880822077289994,3,0.00118981900523311
2507401567,7.0233366,100.4767522,,4,,100.4767522,7.0233366,1145.5020572180579,False,,,26,32,58,16,5,0.0005296681490138067,2,8.559603559797557e-05
2507401570,7.0233496,100.4776437,,1,,100.4776437,7.0233496,389.2597901627435,False,,,20,29,49,26,5,0.0006887169721736673,4,0.00014461812225001437
2507401583,7.0234582,100.4721833,,3,,100.4721833,7.0234582,588.6657150196404,False,,,20,21,41,16,2,0.0016617186223414735,3,0.0011864750088206593
2507401589,7.0234618,100.4719824,,4,,100.4719824,7.0234618,1787.8357377214847,False,,,28,20,48,31,2,0.0015609553223332778,3,0.0012718198319831707
2507401602,7.0235228,100.4726398,,1,,100.4726398,7.0235228,307.31834514525235,False,,,19,22,41,32,2,0.0018178582299048956,3,0.0007297997743380871
2507401608,7.0235264,100.4730921,,1,,100.4730921,7.0235264,308.25772542612674,False,,,19,25,44,30,2,0.001585961644532446,3,0.00032892274354049284
2507401614,7.023555,100.465924,,3,,100.465924,7.023555,4502.6166060236055,False,,,12,29,41,22,3,0.00037986925736055845,3,0.001031824200509665
2507401618,7.0235858,100.4705594,,1,,100.4705594,7.0235858,1103.531640927675,False,,,16,18,34,19,2,0.0016535824701958688,3,0.0007230346826823872
2507401622,7.023629,100.4701491,,3,,100.4701491,7.023629,3968.895891757314,False,,,20,29,49,20,4,0.0018750581904600299,3,0.0009877216464983375
2507401628,7.0236408,100.4758773,,3,,100.4758773,7.0236408,1358.2434550337116,False,,,21,14,35,21,1,0.0008144167291816124,2,0.0008471334991334564
2507401646,7.0236692,100.4767034,,1,,100.4767034,7.0236692,638.5676583518758,False,,,20,25,45,31,5,0.00038842974990997345,2,0.0003378698031988344
2507401659,7.0237497,100.4773414,,3,,100.4773414,7.0237497,1218.014995782821,False,,,18,35,53,27,4,0.0002580671739902827,4,0.00044555059505101585
2507401668,7.0238445,100.4721322,,3,,100.4721322,7.0238445,1621.0742769572785,False,,,28,27,55,18,2,0.0019697681665582292,4,0.0011507346781186275
2507401694,7.023902,100.4721049,,3,,100.4721049,7.023902,611.5061289560657,False,,,28,32,60,21,2,0.0020095781240816665,4,0.001093208533113542
2507401700,7.0239401,100.4706273,,1,,100.4706273,7.0239401,1164.950555314444,False,,,15,23,38,33,4,0.0018083459939450105,4,0.0008952861169601846
2507401706,7.0239169,100.4726157,,3,,100.4726157,7.0239169,1044.8785888815592,False,,,26,20,46,21,2,0.002156062076412851,3,0.0007367854802781357
2507401713,7.0239211,100.4730594,,3,,100.4730594,7.0239211,1018.5746970309901,False,,,22,32,54,19,2,0.0019632410565031755,3,0.00032297772765220965
2507401718,7.0239283,100.4735351,,3,,100.4735351,7.0239283,1977.6597888638205,False,,,33,20,53,23,3,0.0018204468584566104,3,0.000269259969473536
2507401721,7.0239531,100.4658702,,3,,100.4658702,7.0239531,4537.600223397411,False,,,18,33,51,22,3,0.0004306942444807054,3,0.0006308112451164571
2507401727,7.023954,100.4776262,,1,,100.4776262,7.023954,271.4662832187645,False,,,16,32,48,20,4,0.0005799316474358531,4,0.0006333672309211585
2507401752,7.0239766,100.4720922,,3,,100.4720922,7.0239766,1568.451636772776,False,,,23,30,53,19,2,0.0020721393135416867,4,0.001038006787322073
2507401758,7.0239794,100.4757644,,3,,100.4757644,7.0239794,2114.0184049506806,False,,,19,22,41,18,2,0.00077494651737258,2,0.0011097238872629367
2507401772,7.0240522,100.4709222,,1,,100.4709222,7.0240522,905.766489335405,False,,,16,26,42,23,4,0.0019116310361796463,4,0.0006241655892117561
2507401774,7.0240976,100.4701005,,3,,100.4701005,7.0240976,4042.062296319082,False,,,30,23,53,16,4,0.0014168266293421148,4,0.0012479228547502806
2507401776,7.0241816,100.4770582,,1,,100.4770582,7.0241816,149.47064985789427,False,,,16,21,37,17,3,0.00040251841072816446,3,0.0005968038749472609
2507401779,7.0242222,100.4775141,,1,,100.4775141,7.0242222,417.22981125859167,False,,,37,23,60,30,3,0.0005621185390769498,3,0.0003609085481132835
2507401786,7.0243217,100.4720332,,3,,100.4720332,7.0243217,927.155187654098,False,,,26,18,44,19,5,0.001928951249292438,4,0.0008257531612795814
2507401788,7.0243197,100.4735321,,3,,100.4735321,7.0243197,2003.560808361819,False,,,25,26,51,27,3,0.0015193505049018261,3,0.0006033794743751306
2507401789,7.0243561,100.4658157,,3,,100.4658157,7.0243561,4388.370758023896,False,,,28,32,60,21,3,0.0007256620985186482,3,0.00022741762458958293
2507401790,7.0243703,100.477462,,1,,100.477462,7.0243703,309.25176322801644,False,,,22,25,47,20,3,0.00043447871752462156,3,0.0002159033364733556
2507401791,7.0243736,100.4770617,,4,,100.4770617,7.0243736,1856.1773036791253,False,,,15,18,33,22,3,0.00021084572079383936,3,0.00048567998260374244
2507401792,7.0243912,100.4756655,,3,,100.4756655,7.0243912,1532.944692797358,False,,,28,30,58,22,2,0.0006152681936043935,2,0.001456508365245336
2507401793,7.0244313,100.4780114,,3,,100.4780114,7.0244313,1313.5573044681873,False,,,15,27,42,27,3,0.0009404373395310583,3,0.0005333784319852239
2507401794,7.0244478,100.4744715,,1,,100.4744715,7.0244478,886.4317388623131,False,,,25,23,48,26,3,0.0009752992319020454,2,0.0003336056924279975
2507401795,7.0244924,100.4720041,,3,,100.4720041,7.0244924,2507.609761036716,False,,,20,20,40,27,5,0.0017593846812299493,4,0.0007595662472677565
2507401796,7.0245415,100.4735643,,3,,100.4735643,7.0245415,1999.4351839356912,False,,,25,18,43,29,3,0.001343258860409062,2,0.000603817191058129
2507401797,7.0245368,100.4722251,,3,,100.4722251,7.0245368,1535.9096536168333,False,,,21,29,50,29,4,0.0017190552580263025,4,0.000976211256591213
2507401798,7.0245434,100.4756149,,3,,100.4756149,7.0245434,1107.8249791548951,False,,,24,18,42,31,2,0.0006363538568621238,2,0.0014487841094570134
2507401800,7.0246043,100.4700535,,4,,100.4700535,7.0246043,2476.9596234973137,False,,,19,16,35,17,4,0.0009386139075364999,4,0.0011966829025141649
2507401801,7.0245735,100.4783946,,3,,100.4783946,7.0245735,1721.1941341984189,False,,,14,26,40,33,3,0.0013113038676036814,5,0.0008820365005033277
2507401803,7.0247495,100.4788056,,4,,100.4788056,7.0247495,2140.0184817613035,False,,,19,23,42,28,4,0.001690079249306107,5,0.0004394530462142807
2507401806,7.0247816,100.4770943,,3,,100.4770943,7.0247816,1667.6702962414163,False,,,21,22,43,19,3,0.00019857008430087473,3,0.00045177487676605326
2507401807,7.0248093,100.4757203,,3,,100.4757203,7.0248093,1573.7908339092414,False,,,21,23,44,17,2,0.0005758843824869711,2,0.0014451530679088108
2507401808,7.0248294,100.4657517,,3,,100.4657517,7.0248294,4831.707942184318,False,,,25,27,52,28,3,0.001130200264301588,3,0.00025972915158656724
2507401809,7.0248768,100.4791868,,3,,100.4791868,7.0248768,1884.9302159241772,False,,,27,17,44,30,4,0.0014293060360238887,5,0.0001248339794047139
2507401810,7.0249367,100.4735444,,3,,100.4735444,7.0249367,2511.9654352767257,False,,,16,25,41,24,3,0.0011444428599227292,2,0.0007156001866443157
2507401812,7.0249539,100.4719252,,4,,100.4719252,7.0249539,2197.234006770621,False,,,16,22,38,22,5,0.0013057106844993993,4,0.0007701921833085088
2507401813,7.0249951,100.471164,,3,,100.471164,7.0249951,1757.9950121011725,False,,,14,25,39,21,4,0.0015556176709849293,4,0.0004206262655905118
2507401815,7.0250768,100.4699989,,4,,100.4699989,7.0250768,5146.29229718697,False,,,23,19,42,32,4,0.0005368473302649867,5,0.0007565337992144375
2507401816,7.0251512,100.4778162,,3,,100.4778162,7.0251512,1868.639955626921,False,,,18,29,47,26,3,0.000927128345697943,3,0.0006504027198045372
2507401818,7.0251585,100.4775194,,3,,100.4775194,7.0251585,1695.0909323657925,False,,,27,21,48,22,3,0.000721783559240251,3,0.000575993808872644
2507401820,7.0252392,100.4758761,,3,,100.4758761,7.0252392,2333.5896289567368,False,,,23,19,42,17,4,0.0004925176073555716,2,0.0010117301439937537
2507401822,7.0252902,100.4656894,,3,,100.4656894,7.0252902,3912.775855505577,False,,,21,21,42,14,4,0.001399658151822416,3,0.0007218620236529038
2507401823,7.0253232,100.4718621,,3,,100.4718621,7.0253232,2323.5467942728583,False,,,21,19,40,13,4,0.000952838738937514,4,0.0009602245964366868
2507401824,7.0253376,100.4711514,,4,,100.4711514,7.0253376,1736.7620046200589,False,,,19,23,42,17,4,0.001304213275589744,4,0.0007606583509192924
2507401827,7.0254425,100.4790195,,1,,100.4790195,7.0254425,458.89724776015765,False,,,13,23,36,24,4,0.0009848671806581043,5,0.0004663308638337366
2507401836,7.0255073,100.4682722,,3,,100.4682722,7.0255073,4289.672406102157,False,,,17,33,50,21,1,0.0008234117943194389,1,0.00010930216149798899
2507401842,7.0255361,100.4734705,,1,,100.4734705,7.0255361,940.0644123472247,False,,,20,19,39,28,3,0.0011192236981982127,2,0.0011800053054446718
2507401849,7.0257229,100.4791995,,1,,100.4791995,7.0257229,517.3425771828703,False,,,20,36,56,30,4,0.0006520443470248834,5,0.000723645591168158
2507401850,7.0257293,100.4699564,,3,,100.4699564,7.0257293,2132.6148089018902,False,,,30,29,59,18,4,0.00048674304928043963,5,0.00011279980480579812
2507401852,7.025803,100.4785347,,4,,100.4785347,7.025803,2492.863307584017,False,,,22,24,46,24,2,0.0007627413160234501,2,0.0008868304257402771
2507401854,7.0257965,100.4738919,,3,,100.4738919,7.0257965,1796.2284609417823,False,,,23,26,49,21,3,0.0007888936606569858,1,0.0009125162932327901
2507401856,7.0259024,100.4699132,,3,,100.4699132,7.0259024,791.0069916116032,False,,,21,25,46,30,2,0.0004792053484134861,5,0.0001109253465536817
2507401857,7.0259995,100.4752333,,4,,100.4752333,7.0259995,2486.182014497931,False,,,29,22,51,27,4,0.0006109977865692262,2,0.000650232877443514
2507401858,7.026011,100.4710771,,3,,100.4710771,7.026011,1336.5760813458535,False,,,32,22,54,24,5,0.0010342270983450506,5,0.0010916550244442075
2507401860,7.0260777,100.4717333,,3,,100.4717333,7.0260777,2452.1138237186433,False,,,15,30,45,31,5,0.00039014135415783033,2,0.0006851309676901886
2507401861,7.0260939,100.476183,,3,,100.476183,7.0260939,1645.498916609578,False,,,14,23,37,16,3,0.0009137650774698223,2,0.0003829390122947938
2507401879,7.026225,100.4785176,,3,,100.4785176,7.026225,2195.1692920007586,False,,,19,24,43,23,2,0.000601453452156481,2,0.0004785639740824256
2507401886,7.0262396,100.4737642,,3,,100.4737642,7.0262396,1792.256087122973,False,,,12,31,43,31,3,0.0011611195853210368,1,0.0005868260408864821
2507401887,7.0262867,100.4698687,,4,,100.4698687,7.0262867,3740.561215278839,False,,,19,26,45,27,2,0.0002877172903355231,5,0.0004719970751813295
2507401890,7.0263893,100.478511,,3,,100.478511,7.0263893,1889.825747341564,False,,,25,36,61,18,2,0.0006104400791539003,2,0.00032938980821377236
2507401891,7.0263557,100.4765752,,3,,100.4765752,7.0263557,2628.578444499792,False,,,22,31,53,32,3,0.0005190103141104141,2,0.0007493555063630212
2507401892,7.0263491,100.4762246,,3,,100.4762246,7.0263491,635.0067759984172,False,,,23,20,43,22,4,0.0007346721999339019,2,0.0004036156036737424
2507401893,7.0264044,100.475134,,4,,100.475134,7.0264044,2552.1921308057113,False,,,15,39,54,27,5,0.0008741762770603268,2,0.000716168993896992
2507401906,7.0265501,100.4762833,,3,,100.4762833,7.0265501,1833.4389948576716,False,,,17,15,32,25,4,0.0005342717889665662,2,0.0005408463791252702
2507401908,7.0265666,100.4803836,,3,,100.4803836,7.0265666,2029.5036066104162,False,,,18,18,36,20,1,0.0003183224049078075,2,0.0014225291066814318
2507401909,7.026571,100.4802105,,3,,100.4802105,7.026571,1115.1702268243164,False,,,19,23,42,27,1,0.0003815046146349055,2,0.001482360755762166
2507401910,7.0265712,100.4774862,,1,,100.4774862,7.0265712,786.9887064913859,False,,,19,35,54,28,3,0.0005152392394107577,2,0.000852495243668547
2507401911,7.0265536,100.4716527,,3,,100.4716527,7.0265536,2144.9870910416475,False,,,25,35,60,24,4,0.0005268946223723384,2,0.0004452289033926308
2507401914,7.0265912,100.4794034,,3,,100.4794034,7.0265912,1638.1298034561273,False,,,17,28,45,22,3,0.00038573767246301337,2,0.001072724825832086
2507401915,7.0266344,100.4784957,,3,,100.4784957,7.0266344,1041.2135515769971,False,,,31,27,58,28,3,0.0005159546094137037,2,0.00016554201568206984
2507401919,7.026694,100.4736346,,3,,100.4736346,7.026694,905.14069404064,False,,,21,26,47,20,5,0.0010255118186443645,1,0.0005327679720613578
2507401921,7.0267341,100.4804975,,3,,100.4804975,7.0267341,3506.98174976991,False,,,30,23,53,21,1,0.0004908026226579063,2,0.0012288468660849032
2507401922,7.0267532,100.4740654,,1,,100.4740654,7.0267532,335.9762662340662,False,,,18,35,53,30,5,0.0006142006106920717,1,0.00013320264887548076
2507401923,7.0267488,100.4775367,,1,,100.4775367,7.0267488,352.52039846001577,False,,,17,26,43,31,2,0.0006270376280385973,2,0.000800855839635711
2507401924,7.0267536,100.477993,,3,,100.477993,7.0267536,745.7726418891291,False,,,17,26,43,20,2,0.0005093526523026403,2,0.000351260605943159
2507401926,7.0268246,100.478497,,3,,100.478497,7.0268246,685.6365591783157,False,,,18,22,40,30,3,0.0003618723485402074,2,0.000227442146401999
2507401959,7.0269188,100.4793979,,3,,100.4793979,7.0269188,902.319133032858,False,,,16,30,46,23,2,0.0002479042266219772,2,0.0010940174968242869
2507401965,7.0269434,100.4735643,,3,,100.4735643,7.0269434,1687.457390174582,False,,,21,23,44,26,5,0.0010285958873921994,1,0.0006628926922198966
2507401971,7.0269493,100.4804931,,3,,100.4804931,7.0269493,2292.3891312616215,False,,,24,22,46,26,1,0.000703465039365818,2,0.0010249824392725242
2507401973,7.0269558,100.480182,,3,,100.480182,7.0269558,1147.234203424718,False,,,23,27,50,27,2,0.0006121003536874774,2,0.0011604043136305747
2507401975,7.0269713,100.4793991,,3,,100.4793991,7.0269713,1057.5092900454213,False,,,25,23,48,27,2,0.00021562279883468666,2,0.001108449804527675
2507401976,7.02701,100.4785006,,3,,100.4785006,7.02701,1172.3647556551853,False,,,16,25,41,21,3,0.0002599575400691959,2,0.0003819113194979476
2507401977,7.0270876,100.468509,,1,,100.468509,7.0270876,987.1964895146954,False,,,21,27,48,25,3,0.0008715819856755582,4,0.0004561184567877726
2507401979,7.0270783,100.4724222,,1,,100.4724222,7.0270783,0.0,False,,,15,31,46,29,2,0.000338904374087366,2,0.0005331726917451111
2507401980,7.0271796,100.4749237,,3,,100.4749237,7.0271796,1517.3982076653883,False,,,21,24,45,20,5,0.0003537188572623634,1,0.0009144402218706132
2507401982,7.0272498,100.4697764,,4,,100.4697764,7.0272498,1740.223823130128,False,,,19,33,52,22,5,0.0006615529001183048,3,0.0006320493695443268
2507401984,7.0273848,100.4793946,,3,,100.4793946,7.0273848,1076.2866692026425,False,,,31,25,56,23,2,0.00035567189567671363,2,0.001281406886401713
2507401985,7.0274381,100.4784932,,3,,100.4784932,7.0274381,1374.027313915964,False,,,21,27,48,29,3,0.0004379562684882655,1,0.0007492939716834523
2507401991,7.0275315,100.4764562,,3,,100.4764562,7.0275315,2008.4534967238587,False,,,17,16,33,35,4,0.0004933277179945385,2,0.0014248295814514584
2507402013,7.0284525,100.4781816,,3,,100.4781816,7.0284525,1175.933407130024,False,,,20,32,52,25,3,0.0006415483089952215,1,0.0005977284850337642
2507402023,7.0286694,100.4799923,,1,,100.4799923,7.0286694,0.0,False,,,19,24,43,26,5,0.0004319526491381989,2,0.0011290250057883861
2507402038,7.0291409,100.4790164,,1,,100.4790164,7.0291409,190.71113753039404,False,,,18,22,40,24,3,0.00047304567241016965,1,0.0016456297833320297
2507402050,7.0295785,100.4801661,,3,,100.4801661,7.0295785,2199.3598362878865,False,,,27,22,49,28,3,0.00025061293914851725,1,0.0015005741159972628
