u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel,flood_level_u,flood_level_v,flood_level
6634656807,1107926561,0,243188585,residential,Soi 5 Suphasarnrangsan Road,False,False,89.03337268743378,,,,,,,,1,1,1
6634656807,6634656806,0,706100779,residential,,False,True,36.61731458469415,,,,,,,,1,1,1
6634656807,2506087136,0,243188585,residential,Soi 5 Suphasarnrangsan Road,False,True,306.9863693724286,,,,,,,,1,2,2
6634718715,2508581508,0,128632939,residential,Thanon Phetkasem Soi 10,False,False,62.324074864706475,,,,,,,,1,1,1
6634718715,8348748939,0,128632939,residential,Thanon Phetkasem Soi 10,False,True,130.6705273954914,,,,,,,,1,3,3
6634755646,6634755647,0,706110280,residential,Thanon Karjanavanit Soi 10/1,False,True,82.54871464089398,,,,,,,,3,3,3
6634755646,2508582773,0,970029499,primary,ถนนกาญจนวณิชย์,True,False,54.5852012307702,,3,,,,,,3,1,3
6634755647,6634755646,0,706110280,residential,Thanon Karjanavanit Soi 10/1,False,False,82.54871464089398,,,,,,,,3,3,3
6634819000,2508581234,0,98264712,unclassified,Thanon Kanjanawanit Soi 13,False,True,81.03033028747812,,,,,,,,5,5,5
6634880456,2507401536,0,243314212,residential,,False,False,43.75589201393995,,,,,,,,1,1,1
6634880457,2507401541,0,243314070,residential,,False,False,33.62739953405284,,,,,,,,5,1,5
6634880458,2507401567,0,706122304,residential,,False,False,30.280112667831933,,,,,,,,5,5,5
6634925539,2507401494,0,84842972,tertiary,ถนนรัถการ,False,False,19.054014105466184,,2,,,,,,2,2,2
6634925539,2506096208,0,84842972,tertiary,ถนนรัถการ,False,True,24.23885323953227,,2,,,,,,2,2,2
6634925540,2506096310,0,970017506,tertiary,Thanon Sajjakul,False,True,7.849720031001762,,,,,,,,2,2,2
6634925540,6634925539,0,706127599,residential,ถนนสัจจกุล,True,False,232.35370461805636,,,,,,,,2,2,2
6634925540,2506096016,0,"[970017505, 243188621]",tertiary,ถนนสัจจกุล,False,False,854.7092118056808,yes,,,,,,,2,4,4
6634926818,4900465518,0,706133432,residential,,False,False,107.91992289768798,,,,,,,,3,1,3
6634926819,6634926821,0,706133435,residential,Soi 2/3 Rattakarn Road,False,True,68.81826389336612,,,,,,,,5,5,5
6634926819,8523363326,0,952598318,tertiary,ถนนรัถการ,False,False,122.31695357695702,,2,,,,,,5,5,5
6634926819,8349020076,0,952598318,tertiary,ถนนรัถการ,False,True,53.147461429301174,,2,,,,,,5,2,5
6634926820,2507401342,0,243314066,unclassified,Nipatsongkrew 3 Road,False,False,28.852543724998277,,2,,,,,,2,2,2
6634926820,4900465484,0,243314066,unclassified,Nipatsongkrew 3 Road,False,True,15.352848096325422,,2,,,,,,2,2,2
6634926820,2507401024,0,"[706133436, 243314262]",residential,"['Soi 6 Nipatsongkrew 3 Road', 'Thanon Nipatsongkrew 3 Road Soi 6']",False,"[False, True]",201.11438520437343,,,,,,,,2,2,2
6634926821,6634926819,0,706133435,residential,Soi 2/3 Rattakarn Road,False,False,68.81826389336612,,,,,,,,5,5,5
6634990420,4900465217,0,84842970,tertiary,Niphat Songkhro 5,False,False,42.150105530880744,,,,,,,,4,4,4
6634990420,2507401857,0,84842970,tertiary,Niphat Songkhro 5,False,True,53.75006261117197,,,,,,,,4,4,4
6634990420,6634990421,0,706136676,residential,Potipongsa Road Soi 2,False,True,148.26472282220428,,,,,,,,4,3,4
6634990421,2507401854,0,96242772,unclassified,Thanon Nipatsongkaew,False,True,55.60951811642571,,,,,,,,3,3,3
6634990421,6634990420,0,706136676,residential,Potipongsa Road Soi 2,False,False,148.26472282220428,,,,,,,,3,4,4
6634990421,13362901142,0,96242772,unclassified,Thanon Nipatsongkaew,False,False,41.892040783263,,,,,,,,3,3,3
6634990422,2507401466,0,84842970,tertiary,Niphat Songkhro 5,False,False,28.46730821784395,,,,,,,,4,1,4
6634990422,6634990423,0,706136675,residential,Thanon Nipatsongaew 5 Soi 3,False,True,66.71373953233828,,,,,,,,4,4,4
6634990422,2507401488,0,84842970,tertiary,Niphat Songkhro 5,False,True,68.55459855626331,,,,,,,,4,4,4
6634990423,6634990422,0,706136675,residential,Thanon Nipatsongaew 5 Soi 3,False,False,66.71373953233828,,,,,,,,4,4,4
6636202692,6630248218,0,706259497,residential,,False,False,172.0958710130176,,,,,,,,5,1,5
6636332746,1196924393,0,"[323964097, 323960908]",secondary,ถนนศรีภูวนารถ,True,False,157.06627774045933,,,,,,,,1,3,3
6636332746,4900465129,0,706265651,residential,Thanon Jomgetpatana,False,True,96.2208824998613,,,,,,,,1,3,3
6636473934,4900465272,0,706273953,residential,Soi Rong Mee,False,False,103.91741766562528,,,,,,,,2,2,2
6636512227,8642310454,0,706280754,residential,Soi Thromchaiphayyhana,False,False,123.37847251388264,,,,,,,,5,1,5
6636514652,1680661896,0,706278515,residential,,False,False,76.93039871383509,,,,,,,,4,1,4
6636514652,13327874279,0,932332558,residential,,False,False,35.203496108296214,,,,,,,,4,4,4
6636514652,1107862104,0,932332558,residential,,False,True,119.57290071424592,,,,,,,,4,2,4
6636716599,6636716602,0,706302592,residential,Soi 1 Banthungree,False,False,90.8896470344782,,,,,,,,4,4,4
6636716600,1107926973,0,"[127078155, 66984611]",tertiary,ถนนทุ่งรี,False,False,17.15956925102673,yes,,,,,,,4,4,4
6636716600,1107926719,0,66984611,tertiary,ถนนทุ่งรี,False,True,36.1770536035891,,,,,,,,4,4,4
6636716600,8642233133,0,706302593,residential,Soi Sa-Ngiamutid,False,True,150.04185822691147,,,,,,,,4,4,4
6636716602,1107926808,0,66984611,tertiary,ถนนทุ่งรี,False,True,30.96689130738423,,,,,,,,4,4,4
6636716602,6636716599,0,706302592,residential,Soi 1 Banthungree,False,True,90.8896470344782,,,,,,,,4,4,4
6636716602,1107926946,0,66984611,tertiary,ถนนทุ่งรี,False,False,46.9397141809268,,,,,,,,4,4,4
6636716603,8642233133,0,1278383711,residential,Soi Sa-Ngiamutid,False,False,39.83820614325468,,,,,,,,4,4,4
6636840466,1558729775,0,931321078,tertiary,ถนนพลพิชัย,False,True,13.758872176641855,,,,,,,,1,1,1
6636840466,8642422885,0,932290126,residential,Soi 14 Polpichai,False,True,39.44766474215211,,,,,,,,1,3,3
6636840466,1107862819,0,931321078,tertiary,ถนนพลพิชัย,False,False,306.79085649905494,,,,,,,,1,1,1
6636891346,2506092813,0,243188719,residential,Thanon Chokesaman 5 Soi 17,False,True,259.30052502006174,,,,,,,,2,4,4
6636975120,6636975122,0,706336418,residential,Soi 2/1 Sakormmongkol 2,False,True,31.603812668076507,,,,,,,,2,2,2
6636975120,2506085748,0,706341245,tertiary,ถนนสาครมงคล,False,False,47.88901751753691,,,,,,,,2,2,2
6636975120,4890612258,0,706341245,tertiary,ถนนสาครมงคล,False,True,77.77945157123969,,,,,,,,2,2,2
6636975122,6636975120,0,706336418,residential,Soi 2/1 Sakormmongkol 2,False,False,31.603812668076507,,,,,,,,2,2,2
6637201356,8634014997,0,706357256,residential,Soi Soontorn Pean,False,False,127.90248300160088,,,,,,,,4,4,4
6637201356,1680665898,0,706357258,residential,Pracha Uthit Road,False,True,46.24494317498718,,,,,,,,4,4,4
6637201356,1680665692,0,706357258,residential,Pracha Uthit Road,False,False,67.55273141400869,,,,,,,,4,5,5
6731316373,12517716094,0,700908579,residential,Thanon Rattana Uthit Soi 6,False,True,90.3109205081226,,,,,,,,3,4,4
6822890779,4900465308,0,498671514,residential,,False,False,66.34614203152682,,,,,,,,2,5,5
6822890779,916327777,0,952598318,tertiary,ถนนรัถการ,False,False,67.95476157503839,,2,,,,,,2,4,4
6822890779,2506087832,0,952598318,tertiary,ถนนรัถการ,False,True,9.920849123019892,,2,,,,,,2,2,2
7179323095,7179323096,0,769091169,unclassified,,False,False,46.734634886242816,,,,,,,,4,4,4
7179323095,1160617590,0,243188549,unclassified,ซอยลูกพระบิดาฯ,True,False,33.37325499902993,,,,,,,,4,4,4
7179323096,7179323095,0,769091169,unclassified,,False,True,46.734634886242816,,,,,,,,4,4,4
7194216498,1680667143,0,40264702,tertiary,ถนนพลพิชัย,False,True,15.5944702261572,,,,,,,,2,2,2
7194216498,1680666869,0,931321077,secondary,ถนนเพชรเกษม,True,False,116.54516210202286,,,,,,,,2,2,2
7194216498,1680666527,0,931321078,tertiary,ถนนพลพิชัย,False,False,176.18493777784207,,,,,,,,2,2,2
8348355063,2506087282,0,243188038,residential,,False,False,36.400852465071154,,,,,,,,5,5,5
8348355063,2506087126,0,243188038,residential,,False,True,11.92111990065729,,,,,,,,5,5,5
8348355063,8348355064,0,898356078,residential,,False,False,53.18973712826058,,,,,,,,5,5,5
8348355064,8348355063,0,898356078,residential,,False,True,53.18973712826058,,,,,,,,5,5,5
8348355065,2506087126,0,243188038,residential,,False,False,29.030060051606213,,,,,,,,5,5,5
8348355065,8348355066,0,898356079,residential,,False,False,54.96184434841037,,,,,,,,5,5,5
8348355065,4900465240,0,243188038,residential,,False,True,38.78123121525671,,,,,,,,5,5,5
8348355066,8348355065,0,898356079,residential,,False,True,54.96184434841037,,,,,,,,5,5,5
8348444496,4890612699,0,898362721,residential,,False,True,145.4720916858564,,,,,,,,5,2,5
8348684821,2507400910,0,898401957,residential,,False,True,58.45894964009657,,,,,,,,3,2,3
8348748939,2508580897,0,128632939,residential,Thanon Phetkasem Soi 10,False,True,26.79056105208198,,,,,,,,3,3,3
8348748939,8348748940,0,898411838,residential,,False,False,101.80246120207109,,,,,,,,3,4,4
8348748939,6634718715,0,128632939,residential,Thanon Phetkasem Soi 10,False,False,130.6705273954914,,,,,,,,3,1,3
8348748940,8348748939,0,898411838,residential,,False,True,101.80246120207109,,,,,,,,4,3,4
8348961008,620881097,0,84842974,residential,ถนนนิพัทธ์อุทิศ 3,True,False,31.954912297412665,,3,,,,,,4,4,4
8348961008,8348961009,0,898440288,residential,,False,False,117.66831988231633,,,,,,,,4,4,4
8348961009,2506087304,0,243188536,residential,,False,False,24.47227977390044,,,,,,,,4,4,4
8348961009,2506087563,0,243188536,residential,,False,True,29.20429838165476,,,,,,,,4,4,4
8348961009,8348961008,0,898440288,residential,,False,True,117.66831988231633,,,,,,,,4,4,4
8349020071,8349020072,0,898447885,residential,,False,False,62.65478149803892,,,,,,,,2,2,2
8349020071,3309949761,0,952598318,tertiary,ถนนรัถการ,False,True,40.91827293885772,,2,,,,,,2,2,2
8349020071,8349020076,0,952598318,tertiary,ถนนรัถการ,False,False,30.52874927527005,,2,,,,,,2,2,2
8349020072,8349020071,0,898447885,residential,,False,True,62.65478149803892,,,,,,,,2,2,2
8349020076,8349020077,0,898448550,residential,,False,False,53.21221096566349,,,,,,,,2,5,5
8349020076,6634926819,0,952598318,tertiary,ถนนรัถการ,False,False,53.147461429301174,,2,,,,,,2,5,5
8349020076,8349020071,0,952598318,tertiary,ถนนรัถการ,False,True,30.52874927527005,,2,,,,,,2,2,2
8349020077,8349020076,0,898448550,residential,,False,True,53.21221096566349,,,,,,,,5,2,5
8349052655,2506099672,0,84842972,tertiary,ถนนรัถการ,False,True,86.08251362640605,,2,,,,,,1,4,4
8349052655,8349052656,0,898452151,residential,,False,False,110.92923646319606,,,,,,,,1,1,1
8349052656,8349052655,0,898452151,residential,,False,True,110.92923646319606,,,,,,,,1,1,1
8359542886,8359542888,0,155690888,residential,,False,False,22.67953022978004,,,,,,,,1,1,1
8359542886,1680662592,0,155690888,residential,,False,True,21.77185720990371,,,,,,,,1,1,1
8359542886,8359542887,0,899718923,residential,,False,False,43.18092679261063,,,,,,,,1,1,1
8359542887,8359542889,0,155690557,residential,,False,False,21.487088462251503,,,,,,,,1,1,1
8359542887,1680662616,0,155690557,residential,,False,True,25.996279535050945,,,,,,,,1,1,1
8359542887,8359542886,0,899718923,residential,,False,True,43.18092679261063,,,,,,,,1,1,1
8359542888,8359542886,0,155690888,residential,,False,True,22.67953022978004,,,,,,,,1,1,1
8359542888,8359542889,0,899718924,residential,,False,False,48.07648878483446,,,,,,,,1,1,1
8359542888,4900465712,0,"[155690888, 498671642]",residential,,False,False,58.73513904335866,,,,,,,,1,1,1
8359542889,1680662422,0,155690557,residential,,False,False,12.407888736168966,,,,,,,,1,1,1
8359542889,8359542887,0,155690557,residential,,False,True,21.487088462251503,,,,,,,,1,1,1
8359542889,8359542888,0,899718924,residential,,False,True,48.07648878483446,,,,,,,,1,1,1
8360675868,2507401482,0,243314433,residential,Thanon Nipatsongkaew 2 Soi 2,False,False,35.17015661243401,,,,,,,,4,2,4
8360675868,2507401481,0,243314433,residential,Thanon Nipatsongkaew 2 Soi 2,False,True,34.29587082159416,,,,,,,,4,4,4
8360675868,8360675869,0,899860610,residential,,False,False,45.22088470290672,,,,,,,,4,2,4
8360675869,8360675868,0,899860610,residential,,False,True,45.22088470290672,,,,,,,,2,4,4
8360691824,8360691825,0,899857660,residential,,False,False,68.32168281873248,,,,,,,,5,5,5
8360691825,2507401893,0,84842970,tertiary,Niphat Songkhro 5,False,False,38.116462403998725,,,,,,,,5,5,5
8360691825,2507401980,0,84842970,tertiary,Niphat Songkhro 5,False,True,51.151742087612945,,,,,,,,5,5,5
8360691825,8360691824,0,899857660,residential,,False,True,68.32168281873248,,,,,,,,5,5,5
8360741883,13327874256,0,155691129,residential,Thanon Thungsao 2 Soi 2,False,False,5.219097725913637,,,,,,,,5,5,5
8360741883,1680662818,0,155691129,residential,Thanon Thungsao 2 Soi 2,False,True,16.703203420700653,,,,,,,,5,1,5
8360741883,8360741886,0,899864318,residential,,False,False,187.7734241865389,,,,,,,,5,2,5
8360741886,8360741887,0,899864318,residential,,False,False,16.062481098443264,,,,,,,,2,2,2
8360741886,8360741883,0,899864318,residential,,False,True,187.7734241865389,,,,,,,,2,5,5
8360741886,8360741889,0,899864319,residential,,False,False,50.9219128328789,,,,,,,,2,2,2
8360741887,8360741886,0,899864318,residential,,False,True,16.062481098443264,,,,,,,,2,2,2
8360741889,8360741886,0,899864319,residential,,False,True,50.9219128328789,,,,,,,,2,2,2
8360741889,8360741893,0,899864320,residential,,False,False,105.07331144591696,,,,,,,,2,2,2
8360741889,1431715396,0,"[899864320, 155690541]",residential,,False,"[False, True]",136.94005738371402,,,,,,,,2,3,3
8360741893,8360741889,0,899864320,residential,,False,True,105.07331144591696,,,,,,,,2,2,2
8360807203,985092359,0,96713523,tertiary,Niphat Songkaew 5,False,False,78.45854636253316,,,,,,,,3,3,3
8360807203,4900465371,0,96713523,tertiary,Niphat Songkaew 5,False,True,41.748657675176766,,,,,,,,3,3,3
8360807203,8360807204,0,899874108,residential,,False,False,70.46800574564098,,,,,,,,3,3,3
8360807204,8360807203,0,899874108,residential,,False,True,70.46800574564098,,,,,,,,3,3,3
8360827888,985092359,0,84842970,tertiary,Niphat Songkhro 5,False,False,38.76130701120208,,,,,,,,3,3,3
8360827888,4900465159,0,84842970,tertiary,Niphat Songkhro 5,False,True,33.68532693081236,,,,,,,,3,1,3
8360827888,8360827889,0,899874308,residential,,False,False,81.88259438452104,,,,,,,,3,3,3
8360827889,8360827888,0,899874308,residential,,False,True,81.88259438452104,,,,,,,,3,3,3
8360838918,2507401501,0,899874550,residential,,False,True,89.75105519983416,,,,,,,,4,1,4
8363189524,8363189525,0,900226778,residential,,False,False,51.028809252774266,,,,,,,,5,5,5
8363189525,1680664183,0,155690366,residential,Thanon Sutthisamit,False,False,20.304202599724174,,,,,,,,5,5,5
8363189525,8363189528,0,155690366,residential,Thanon Sutthisamit,False,True,28.35103874792338,,,,,,,,5,5,5
8363189525,8363189524,0,900226778,residential,,False,True,51.028809252774266,,,,,,,,5,5,5
8363189525,8363189526,0,900226779,residential,,False,False,54.86610650134385,,,,,,,,5,5,5
8363189526,1680664052,0,155691050,residential,Thanon Watprakarn,False,False,34.767212796693855,,,,,,,,5,5,5
8363189526,8363189525,0,900226779,residential,,False,True,54.86610650134385,,,,,,,,5,5,5
8363189526,1108909550,0,155691050,residential,Thanon Watprakarn,False,True,225.67509267559393,,,,,,,,5,1,5
8363189527,8363189528,0,900226780,residential,,False,False,42.45855886704223,,,,,,,,5,5,5
8363189528,8363189525,0,155690366,residential,Thanon Sutthisamit,False,False,28.35103874792338,,,,,,,,5,5,5
8363189528,8363189530,0,155690366,residential,Thanon Sutthisamit,False,True,31.554982409700415,,,,,,,,5,5,5
8363189528,8363189527,0,900226780,residential,,False,True,42.45855886704223,,,,,,,,5,5,5
8363189528,8363189532,0,900226783,residential,,False,False,35.24206569870917,,,,,,,,5,5,5
8363189529,8363189530,0,900226781,residential,,False,False,31.21627502998016,,,,,,,,5,5,5
8363189530,8363189528,0,155690366,residential,Thanon Sutthisamit,False,False,31.554982409700415,,,,,,,,5,5,5
8363189530,8363189536,0,155690366,residential,Thanon Sutthisamit,False,True,15.516848774607352,,,,,,,,5,5,5
8363189530,8363189529,0,900226781,residential,,False,True,31.21627502998016,,,,,,,,5,5,5
8363189530,8363189531,0,900226782,residential,,False,False,38.58221980144236,,,,,,,,5,5,5
8363189531,8363189530,0,900226782,residential,,False,True,38.58221980144236,,,,,,,,5,5,5
8363189532,8363189528,0,900226783,residential,,False,True,35.24206569870917,,,,,,,,5,5,5
8363189533,1680664183,0,900226784,residential,,False,False,49.104463398057575,,,,,,,,5,5,5
8363189534,1680664183,0,900226785,residential,,False,True,37.88603541064834,,,,,,,,5,5,5
8363189535,8363189536,0,900226786,residential,,False,False,30.08752484532609,,,,,,,,5,5,5
8363189536,8363189530,0,155690366,residential,Thanon Sutthisamit,False,False,15.516848774607352,,,,,,,,5,5,5
8363189536,9168967519,0,155690366,residential,Thanon Sutthisamit,False,True,23.450935702265284,,,,,,,,5,5,5
8363189536,8363189535,0,900226786,residential,,False,True,30.08752484532609,,,,,,,,5,5,5
8363189536,8363189537,0,900226787,residential,,False,False,29.14444042137007,,,,,,,,5,5,5
8363189537,8363189536,0,900226787,residential,,False,True,29.14444042137007,,,,,,,,5,5,5
8363289258,8363289259,0,900243172,residential,,False,False,77.34983686292264,,,,,,,,1,1,1
8363289259,985092359,0,84842964,unclassified,Soi 4 Nipatsongkaew 1 Road,False,True,47.82734289082687,,,,,,,,1,3,3
8363289259,8363289258,0,900243172,residential,,False,True,77.34983686292264,,,,,,,,1,1,1
8363289259,1115585548,0,84842964,unclassified,Soi 4 Nipatsongkaew 1 Road,False,False,87.42391827640424,,,,,,,,1,3,3
8363308287,8363308288,0,900244003,residential,,False,False,29.423570638548064,,,,,,,,2,2,2
8363308287,856214524,0,706105951,residential,ถนนสามชัย,False,False,146.80701987357958,,,,,,,,2,2,2
8363308287,1666900747,0,706105951,residential,ถนนสามชัย,False,True,56.793871016776976,,,,,,,,2,2,2
8363308288,8363308289,0,900244003,residential,,False,False,66.30517594848247,,,,,,,,2,2,2
8363308288,8363308287,0,900244003,residential,,False,True,29.423570638548064,,,,,,,,2,2,2
8363308288,8363308291,0,900244004,residential,,False,False,96.82865979627172,,,,,,,,2,3,3
8363308289,8363308288,0,900244003,residential,,False,True,66.30517594848247,,,,,,,,2,2,2
8363308291,8363308288,0,900244004,residential,,False,True,96.82865979627172,,,,,,,,3,2,3
8363316256,1680663948,0,706265654,unclassified,Thung Sao 1 Rd,False,False,32.89787282288616,,,,,,,,2,3,3
8363316256,1431715381,0,706265654,unclassified,Thung Sao 1 Rd,False,True,7.353988153711532,,,,,,,,2,5,5
8363316256,8363316257,0,900250267,residential,,False,False,105.43682359124648,,,,,,,,2,2,2
8363316257,8363316256,0,900250267,residential,,False,True,105.43682359124648,,,,,,,,2,2,2
8363355368,4900465145,0,129842395,residential,Romyen 2 Road,False,False,22.311026292908007,,,,,,,,5,5,5
8363355368,1431867110,0,129842395,residential,Romyen 2 Road,False,True,27.20095163811546,,,,,,,,5,5,5
8363355368,4900465284,0,498671289,residential,,False,False,97.81885313547622,,,,,,,,5,5,5
8363380547,8363380550,0,900254465,residential,,False,False,21.30078171971149,,,,,,,,3,3,3
8363380547,8642782009,0,321674386,tertiary,Thanon Plugthong-Kuangjong,False,False,155.54042221420454,,,,,,,,3,5,5
8363380547,1107862887,0,"[232338905, 321674386, 321674275]",tertiary,"['Thanon Plugthong-Kuangjong', 'Thanon Nipatpukdee']",False,True,65.84009938805006,,,,,,,,3,3,3
8363380548,8363380550,0,900254465,residential,,False,True,44.324498178757466,,,,,,,,1,3,3
8363380549,8363380551,0,900254466,residential,,False,False,65.79911582813737,,,,,,,,3,3,3
8363380550,8363380548,0,900254465,residential,,False,False,44.324498178757466,,,,,,,,3,1,3
8363380550,8363380547,0,900254465,residential,,False,True,21.30078171971149,,,,,,,,3,3,3
8363380550,8363380551,0,900254466,residential,,False,True,19.912388370589127,,,,,,,,3,3,3
8363380551,8363380550,0,900254466,residential,,False,False,19.912388370589127,,,,,,,,3,3,3
8363380551,8363380549,0,900254466,residential,,False,True,65.79911582813737,,,,,,,,3,3,3
8363380551,8363380552,0,900254467,residential,,False,False,28.40636467175628,,,,,,,,3,3,3
8363380552,8363380551,0,900254467,residential,,False,True,28.40636467175628,,,,,,,,3,3,3
8363391536,2507401501,0,84842970,tertiary,Niphat Songkhro 5,False,False,34.66395240144122,,,,,,,,1,1,1
8363391536,2507401532,0,84842970,tertiary,Niphat Songkhro 5,False,True,69.5085558972197,,,,,,,,1,1,1
8363391536,8363391537,0,900259417,residential,,False,False,96.04071043756268,,,,,,,,1,4,4
8363391537,8363391536,0,900259417,residential,,False,True,96.04071043756268,,,,,,,,4,1,4
8364261453,2507401498,0,243314365,residential,Thanon Nipatsongkrew 5 Soi 5,False,False,42.7810830364151,,,,,,,,3,3,3
8364261453,4900465173,0,243314365,residential,Thanon Nipatsongkrew 5 Soi 5,False,True,33.36319725926025,,,,,,,,3,3,3
8364261453,8364261455,0,900368263,residential,,False,False,88.52104793626799,,,,,,,,3,3,3
8364261455,2507401498,0,243314256,residential,,False,False,46.71375414249683,,,,,,,,3,3,3
8364261455,2507401501,0,243314256,residential,,False,True,45.100070463388086,,,,,,,,3,1,3
8364261455,8364261453,0,900368263,residential,,False,True,88.52104793626799,,,,,,,,3,3,3
8523287979,4900465277,0,498671504,residential,,False,False,121.19121982870364,,,,,,,,2,5,5
8523307708,2506087522,0,243188646,residential,,True,False,50.881103081121395,,,,,,,,4,4,4
8523307708,6634630596,0,706095308,residential,,False,True,57.61811921424662,,,,,,,,4,2,4
8523314741,8523314742,0,917695139,residential,,False,True,50.93342487017145,,,,,,,,1,1,1
8523314742,2505176027,0,969757853,tertiary,ถนนธรรมนูญวิถี,True,False,29.575678342117488,,,,,,,,1,1,1
8523314742,8523314741,0,917695139,residential,,False,False,50.93342487017145,,,,,,,,1,1,1
8523321638,1431867141,0,95542483,residential,ถนนคลองเรียน 2,False,False,29.50667839683799,,,,,,,,5,5,5
8523321638,6634515719,0,95542483,residential,ถนนคลองเรียน 2,False,True,51.18212170353139,,,,,,,,5,5,5
8523321638,1680666891,0,155691084,residential,,False,True,211.71132501074771,,,,,,,,5,2,5
8523326825,2507400618,0,243314165,residential,ซอยเตชะโต,False,False,62.679461263530136,,,,,,,,2,2,2
8523326825,2507400614,0,243314165,residential,ซอยเตชะโต,False,True,32.10895818928361,,,,,,,,2,2,2
8523326825,8523326826,0,917695719,residential,ซอยเตชะโต,False,True,39.0195334946024,,,,,,,,2,2,2
8523326826,2507400630,0,243314312,residential,,False,False,25.269511790687343,,,,,,,,2,2,2
8523326826,2507400638,0,243314312,residential,,False,True,60.41550743496784,,,,,,,,2,5,5
8523326826,8523326825,0,917695719,residential,ซอยเตชะโต,False,False,39.0195334946024,,,,,,,,2,2,2
8523328981,8523328986,0,917695557,residential,,False,True,87.61492492100442,,,,,,,,1,3,3
8523328986,1639088658,0,151072453,residential,,True,False,40.09550375246626,,,,,,,,3,3,3
8523328986,8523328981,0,917695557,residential,,False,False,87.61492492100443,,,,,,,,3,1,3
8523328987,1639088658,0,243079757,residential,Soi Rajyindee Road 6/ 1,False,False,240.64698867973445,,,,,,,,5,3,5
8523328990,8523328991,0,917695558,residential,,False,True,63.904053652595934,,,,,,,,4,4,4
8523328991,4900465339,0,66984604,tertiary,ถนนศุภสารรังสรรค์,True,False,48.298066545680406,,,,,,,,4,4,4
8523328991,8523328990,0,917695558,residential,,False,False,63.904053652595934,,,,,,,,4,4,4
8523329815,8523329816,0,917697169,residential,Thanon Lamaipradit,False,True,57.32455950790099,,,,,,,,4,4,4
8523329816,8523329815,0,917697169,residential,Thanon Lamaipradit,False,False,57.32455950790099,,,,,,,,4,4,4
8523329816,2052522376,0,84842974,residential,ถนนนิพัทธ์อุทิศ 3,True,False,43.1911019867753,,3,,,,,,4,4,4
8523333971,8523333972,0,917696759,residential,,False,True,50.860557672789966,,,,,,,,4,3,4
8523333972,1966399241,0,706104219,tertiary,ถนนศุภสารรังสรรค์,False,False,9.80832332676536,,2,,,,,,3,3,3
8523333972,1966399248,0,706104219,tertiary,ถนนศุภสารรังสรรค์,False,True,42.998534682092654,,2,,,,,,3,4,4
8523333972,8523333971,0,917696759,residential,,False,False,50.860557672789966,,,,,,,,3,4,4
8523334139,856214470,0,706093505,residential,Duangchan Rd,True,False,42.52693287987704,,,,,,,,3,3,3
8523334139,13424220808,0,917696883,residential,,False,False,129.2556833223319,,,,,,,,3,4,4
8523334169,8523334173,0,498671329,residential,ถนนพูลสุวรรณ,True,False,41.37848312123935,,,,,,,,5,5,5
8523334169,8523334172,0,917697821,residential,,False,True,68.70373298410004,,,,,,,,5,5,5
8523334172,4900465090,0,498671330,residential,ถนนมุสลิม,True,False,116.64876686255688,,,,,,,,5,4,5
8523334172,8523334169,0,917697821,residential,,False,False,68.70373298410004,,,,,,,,5,5,5
8523334173,2506088792,0,498671329,residential,ถนนพูลสุวรรณ,True,False,151.56247223045457,,,,,,,,5,5,5
8523334173,8523334176,0,917697822,residential,,False,True,63.446307117429306,,,,,,,,5,5,5
8523334176,8523334172,0,498671330,residential,ถนนมุสลิม,True,False,40.14160452548675,,,,,,,,5,5,5
8523334176,8523334173,0,917697822,residential,,False,False,63.446307117429306,,,,,,,,5,5,5
8523343957,8523343958,0,917698403,residential,,False,True,59.62550157441732,,,,,,,,2,2,2
8523343958,3309949761,0,324267161,tertiary,Thanon Prathanuthit,False,True,109.03925655624164,,,,,,,,2,2,2
8523343958,8523343957,0,917698403,residential,,False,False,59.62550157441732,,,,,,,,2,2,2
8523343958,916327839,0,324267161,tertiary,Thanon Prathanuthit,False,False,301.77535480551876,,,,,,,,2,4,4
8523344319,617234843,0,706093508,residential,ถนนประชาธิปัตย์,True,False,3.6205091663424223,,,,,,,,3,3,3
8523344319,4900465513,0,498671586,residential,,True,False,158.51213404825668,,,,,,,,3,3,3
8523363323,8523363326,0,917699962,residential,,False,True,56.21219702719163,,,,,,,,5,5,5
8523363326,1108909545,0,952598318,tertiary,ถนนรัถการ,False,False,30.468829316351517,,2,,,,,,5,5,5
8523363326,6634926819,0,952598318,tertiary,ถนนรัถการ,False,True,122.31695357695702,,2,,,,,,5,5,5
8523363326,8523363323,0,917699962,residential,,False,False,56.21219702719163,,,,,,,,5,5,5
8523405554,8523405555,0,917704438,residential,,False,True,64.445773765197,,,,,,,,2,2,2
8523405555,4900465484,0,243314066,unclassified,Nipatsongkrew 3 Road,False,False,50.26507705365424,,2,,,,,,2,2,2
8523405555,2507401024,0,243314066,unclassified,Nipatsongkrew 3 Road,False,True,42.17914898145708,,2,,,,,,2,2,2
8523405555,8523405554,0,917704438,residential,,False,False,64.445773765197,,,,,,,,2,2,2
8523406712,8523406713,0,917704692,residential,,False,True,81.60612032929662,,,,,,,,2,1,2
8523406713,2506088039,0,706104217,residential,ถนนเเสงศรี,False,False,18.320812251079687,,,,,,,,1,1,1
