osmid,y,x,highway,street_count,junction,longitude,latitude,gridcode,flood_distance_deg,flood_level
3309916564,7.065683,100.4773483,,3,,100.4773483,7.065683,5,0.0003065067873048505,5
3309949761,7.013485,100.4672637,,4,,100.4672637,7.013485,3,0.00035505261011811474,3
3309949766,7.1267597,100.463587,,3,,100.463587,7.1267597,5,0.0013371306299595253,5
3309949871,7.1271837,100.4568827,,3,,100.4568827,7.1271837,5,0.0010541558876018056,5
3309949961,7.0141933,100.4717628,,3,,100.4717628,7.0141933,3,0.0005134915137993705,3
3309950061,7.0646602,100.4823645,,3,,100.4823645,7.0646602,1,0.00036581959108074753,1
3313344368,6.9713359,100.426111,,3,,100.426111,6.9713359,1,0.0003587858340112654,1
3313344374,6.9720827,100.4259769,,3,,100.4259769,6.9720827,1,0.0004976619735496079,1
3313609923,6.9709509,100.4331935,,3,,100.4331935,6.9709509,4,0.000990377868852531,4
3313771169,6.970658,100.4334499,,3,,100.4334499,6.970658,4,0.0008469371772950081,4
3313771170,6.9705143,100.4334619,,1,,100.4334619,6.9705143,4,0.000749522904580371,4
3313864071,6.9706322,100.4330771,,3,,100.4330771,6.9706322,4,0.0006522393908460923,4
3313864072,6.9704941,100.4330877,,1,,100.4330877,6.9704941,4,0.0005228648531357578,4
3324737163,6.9918386,100.4303953,,3,,100.4303953,6.9918386,1,0.0008299708397470558,1
3327878852,7.0009638,100.4535855,traffic_signals,3,,100.4535855,7.0009638,4,0.0007981914280466573,4
3327879287,7.0010296,100.4537266,traffic_signals,3,,100.4537266,7.0010296,4,0.0007545502350248781,4
3327879291,7.0011938,100.4536575,,3,,100.4536575,7.0011938,4,0.00092907862451014,4
3327879409,7.0009168,100.4534757,,3,,100.4534757,7.0009168,4,0.0008529760593772146,4
3376084911,7.0110215,100.4765611,,3,,100.4765611,7.0110215,1,0.0006139772106614205,1
3376091818,7.0109202,100.4764339,,3,,100.4764339,7.0109202,1,0.0005547308533976396,1
3376091819,7.0110374,100.4763383,,3,,100.4763383,7.0110374,3,0.0005446420949355586,3
3377434876,6.9667043,100.4277269,,3,,100.4277269,6.9667043,1,0.002304122946978917,1
3377434877,6.9664247,100.4282491,,3,,100.4282491,6.9664247,2,0.0025901313489318806,2
3377434878,6.9667323,100.4319948,,3,,100.4319948,6.9667323,4,0.0004903587499158389,4
3377434879,6.9670464,100.4319733,,1,,100.4319733,6.9670464,1,0.0006951008537024902,1
3377434888,6.9655928,100.4285777,,1,,100.4285777,6.9655928,2,0.0023494236809302347,2
3377436475,6.9664128,100.4320163,,1,,100.4320163,6.9664128,4,0.00017606070436194363,4
3377436476,6.9665382,100.4296284,,3,,100.4296284,6.9665382,2,0.001238920080801291,2
3377436477,6.9656833,100.4296666,,3,,100.4296666,6.9656833,2,0.0012970791824214957,2
3377436479,6.9650283,100.4287279,,1,,100.4287279,6.9650283,2,0.002434214081180416,2
3393345107,6.9955079,100.4566391,,3,,100.4566391,6.9955079,3,0.0005072530999464321,3
3393381893,6.9810745,100.470009,,3,,100.470009,6.9810745,2,0.0008761777940413749,2
3393448819,6.9808733,100.4466912,,3,,100.4466912,6.9808733,1,0.002624992769131002,1
3393448821,6.9825224,100.4451362,,3,,100.4451362,6.9825224,1,0.0013863813115106655,1
3393448823,6.9818582,100.4428039,,3,,100.4428039,6.9818582,1,0.0011432459884567268,1
3393448824,6.9821896,100.4453896,,3,,100.4453896,6.9821896,1,0.0016687232269979454,1
3396261752,6.98704,100.4485407,,3,,100.4485407,6.98704,4,0.004432329107991005,4
3396261753,6.9877369,100.4460725,,3,,100.4460725,6.9877369,1,0.003580346408432509,1
3396261755,6.9877314,100.4434758,,1,,100.4434758,6.9877314,1,0.0010028621072248846,1
3396261756,6.9877367,100.446453,,1,,100.446453,6.9877367,1,0.003960080641661563,1
3396261757,6.9889827,100.4448866,,1,,100.4448866,6.9889827,1,0.0028096728337540177,1
3396261758,6.9886788,100.4451387,,3,,100.4451387,6.9886788,1,0.0028900362763342275,1
3396261759,6.98787,100.444305,,3,,100.444305,6.98787,1,0.0018425326190904818,1
3396261760,6.9881627,100.4440444,,1,,100.4440444,6.9881627,1,0.001680578508564493,1
3396261761,6.9873876,100.4437558,,3,,100.4437558,6.9873876,1,0.0012608204328773151,1
3396261763,6.9872628,100.4443448,,1,,100.4443448,6.9872628,1,0.001859987084414539,1
3396261764,6.9873452,100.446323,,4,,100.446323,6.9873452,1,0.003826133098917718,1
3396261765,6.9887005,100.4445942,,1,,100.4445942,6.9887005,1,0.002413892311030082,1
3396261766,6.9872763,100.443629,,1,,100.443629,6.9872763,1,0.001150948867260588,1
3396261767,6.9887799,100.4464778,,4,,100.4464778,6.9887799,1,0.004178640970509475,1
3396261768,6.9884237,100.4448194,,3,,100.4448194,6.9884237,1,0.0024965656841278165,1
3396261769,6.9889295,100.4454683,,3,,100.4454683,6.9889295,1,0.0032945831414367597,1
3396261770,6.9876263,100.4440276,,3,,100.4440276,6.9876263,1,0.0015328126286789964,1
3396261772,6.9895099,100.4454824,,1,,100.4454824,6.9895099,1,0.003596444230374545,1
3396261773,6.9891694,100.4458092,,3,,100.4458092,6.9891694,1,0.0037064409240507067,1
3396261774,6.9879337,100.4437654,,1,,100.4437654,6.9879337,1,0.0013376598911656128,1
3396261775,6.9892542,100.4451655,,1,,100.4451655,6.9892542,1,0.0031909419988510475,1
3396261776,6.9869114,100.4457073,,1,,100.4457073,6.9869114,1,0.0032608626159443704,1
3396261777,6.9884157,100.4443157,,1,,100.4443157,6.9884157,1,0.0020335375097036814,1
3396264716,6.9882846,100.4472139,,1,,100.4472139,6.9882846,4,0.004426774801908015,4
3396264717,6.9896456,100.4501142,,1,,100.4501142,6.9896456,4,0.001388474685026225,4
3399572662,6.9929,100.4515731,,3,,100.4515731,6.9929,3,0.000410797913019802,3
3614995932,7.0169461,100.4770337,traffic_signals,4,,100.4770337,7.0169461,4,0.0014127458283014034,4
3621011236,6.9602318,100.4216132,,3,,100.4216132,6.9602318,1,0.008106801731627441,1
3621011485,6.9574354,100.4217818,,3,,100.4217818,6.9574354,1,0.007911433187727268,1
3621011486,6.9600888,100.4209876,,3,,100.4209876,6.9600888,1,0.008699445453018881,1
3621067882,6.9898376,100.4523971,,3,,100.4523971,6.9898376,5,0.000678778554861962,5
3621068619,6.9858997,100.4486041,,3,,100.4486041,6.9858997,2,0.004992654984223453,2
3660383155,7.0423047,100.4647455,,4,,100.4647455,7.0423047,2,0.0006108930952806397,2
3660383157,7.0424702,100.4647945,,4,,100.4647945,7.0424702,2,0.0006285404788459161,2
3660383158,7.0428489,100.4649857,,4,,100.4649857,7.0428489,2,0.0008902514196995693,2
4085816302,7.0076598,100.4702926,traffic_signals,4,,100.4702926,7.0076598,2,0.0023434860646207698,2
4162279189,7.029674,100.5816272,,1,,100.5816272,7.029674,5,0.04032770456297373,5
4162279193,7.0314753,100.5815175,,3,,100.5815175,7.0314753,5,0.03852962410422551,5
4464546768,6.8551838,100.4679763,,4,,100.4679763,6.8551838,1,0.00266081213822981,1
4464546773,6.8538748,100.4677148,,3,,100.4677148,6.8538748,1,0.0030430604339309214,1
4464546785,6.8475398,100.4701226,,4,,100.4701226,6.8475398,5,0.0017897096032023926,5
4464550218,6.8475534,100.4703098,,4,,100.4703098,6.8475534,5,0.0019771882554919427,5
4464550224,6.8483077,100.4788696,,3,,100.4788696,6.8483077,2,0.005705189150242788,2
4464550238,6.8351394,100.4961162,,3,,100.4961162,6.8351394,1,0.02732271503174677,1
4464550246,6.8472177,100.4718803,,3,,100.4718803,6.8472177,5,0.003558183244414083,5
4464550274,6.8537248,100.468981,,3,,100.468981,6.8537248,1,0.003946312844882791,1
4464550280,6.8515635,100.47038,,3,,100.47038,6.8515635,1,0.0014794100523279911,1
4464550291,6.8349993,100.4975705,,3,,100.4975705,6.8349993,2,0.028560496742003852,2
4464550323,6.8461999,100.470204,,3,,100.470204,6.8461999,5,0.0022780812470438623,5
4464550325,6.8515578,100.4675307,,3,,100.4675307,6.8515578,4,0.002533040870962034,4
4464550334,6.8537471,100.4686832,,3,,100.4686832,6.8537471,1,0.0038886017968423362,1
4464550356,6.8476029,100.4685978,,3,,100.4685978,6.8476029,5,0.0002837803246969424,5
4464550362,6.829886,100.5045657,,3,,100.5045657,6.829886,2,0.03722262238430116,2
4464550364,6.8537707,100.4685366,,3,,100.4685366,6.8537707,1,0.0037579543973348417,1
4464550391,6.8474134,100.4737836,,3,,100.4737836,6.8474134,1,0.0034195980792879753,1
4464550393,6.8536695,100.4704212,,3,,100.4704212,6.8536695,1,0.003097584484886708,1
4464565098,6.9189636,100.5168523,,3,,100.5168523,6.9189636,1,0.0416629439032195,1
4464565118,6.898628,100.4985017,,3,,100.4985017,6.898628,3,0.02084707079052764,3
4464565135,6.8954888,100.4911949,,3,,100.4911949,6.8954888,3,0.012897743141186926,3
4464589920,6.856055,100.5346004,,3,,100.5346004,6.856055,2,0.05970632920674077,2
4464589956,6.8268159,100.5538324,,3,,100.5538324,6.8268159,2,0.08291091796686828,2
4464589983,6.8502163,100.5371278,,3,,100.5371278,6.8502163,2,0.062169758391910364,2
4464590022,6.8277022,100.5611711,,1,,100.5611711,6.8277022,2,0.08966821845604188,2
4464590027,6.82554,100.5432875,,3,,100.5432875,6.82554,2,0.07341678475589954,2
4464590032,6.8574171,100.5350732,,1,,100.5350732,6.8574171,2,0.06027410118829864,2
4464590042,6.831389,100.5443314,,3,,100.5443314,6.831389,2,0.07247425321588773,2
4464590056,6.8372864,100.5349587,,3,,100.5349587,6.8372864,2,0.06185870480830516,2
4464643093,6.8869587,100.4699457,,4,,100.4699457,6.8869587,3,0.0011358470430301547,3
4464643100,6.8854846,100.4854469,,4,,100.4854469,6.8854846,1,0.006917891745279425,1
4464643104,6.8842235,100.5008446,,3,,100.5008446,6.8842235,1,0.02209967322874048,1
4464643115,6.8829175,100.4820857,,3,,100.4820857,6.8829175,1,0.0034380224352436924,1
4464643120,6.8847884,100.4662497,,1,,100.4662497,6.8847884,2,0.001513631691729553,2
4464643130,6.8906566,100.5095672,,1,,100.5095672,6.8906566,3,0.03040104737985264,3
4464643133,6.892397,100.4971464,,3,,100.4971464,6.892397,3,0.01804760031758652,3
4464643139,6.885899,100.4661902,,3,,100.4661902,6.885899,1,0.0016402908243242662,1
4464643153,6.8830667,100.4774914,,3,,100.4774914,6.8830667,1,0.0014321335324033718,1
4464643167,6.8851917,100.4844652,,1,,100.4844652,6.8851917,1,0.005894229649929242,1
4464643295,6.8860946,100.4699786,,3,,100.4699786,6.8860946,3,0.0008687448173572468,3
4464643300,6.8862657,100.5058148,,3,,100.5058148,6.8862657,3,0.02703675829600611,3
4464643302,6.8878545,100.4853219,,3,,100.4853219,6.8878545,3,0.0068381538105851585,3
4464643310,6.8849901,100.4923206,,3,,100.4923206,6.8849901,1,0.013627141543374657,1
4464643328,6.8910899,100.4923128,,3,,100.4923128,6.8910899,3,0.013148637078265508,3
4464643331,6.8877158,100.4887889,,3,,100.4887889,6.8877158,3,0.010114662265662865,3
4464643344,6.8852428,100.4714231,,3,,100.4714231,6.8852428,3,0.001167165919148075,3
4464643348,6.8852077,100.4937937,,3,,100.4937937,6.8852077,1,0.015114157072146849,1
4464643410,6.8837477,100.4836365,,3,,100.4836365,6.8837477,1,0.004886501229523525,1
4464643411,6.8851796,100.4701956,,3,,100.4701956,6.8851796,3,0.0012459770566516342,3
4464643421,6.8883399,100.5064585,,3,,100.5064585,6.8883399,3,0.027405499320980464,3
4464643425,6.8842513,100.4857707,,3,,100.4857707,6.8842513,1,0.007038573276663689,1
4464643431,6.8869075,100.4701693,,4,,100.4701693,6.8869075,3,0.0009344765986518222,3
4464643455,6.8869435,100.4854683,,3,,100.4854683,6.8869435,3,0.0074054971231371615,3
4464651702,6.8997664,100.5018992,,3,,100.5018992,6.8997664,3,0.024424736906419015,3
4464651703,6.8905128,100.4923474,,1,,100.4923474,6.8905128,3,0.013184630499352371,3
4464654537,6.8962299,100.4968071,,3,,100.4968071,6.8962299,3,0.018447434383819728,3
4464654546,6.8916142,100.4972432,,4,,100.4972432,6.8916142,3,0.018093391685526015,3
4464654556,6.8903636,100.4980513,,1,,100.4980513,6.8903636,3,0.01889047479096428,3
4464654565,6.8917169,100.4978765,,3,,100.4978765,6.8917169,3,0.01873068515806178,3
4464654568,6.8900122,100.4977601,,1,,100.4977601,6.8900122,3,0.018611556488712693,3
4464654578,6.8926456,100.4971043,,4,,100.4971043,6.8926456,3,0.0180289493107871,3
4464654584,6.8918923,100.4983146,,3,,100.4983146,6.8918923,3,0.019177194133213057,3
4464654587,6.8920988,100.4986165,,3,,100.4986165,6.8920988,3,0.01949095781130187,3
4464664766,6.8888452,100.4701418,,3,,100.4701418,6.8888452,1,0.0017853129881438465,1
4464841487,6.9551178,100.4742576,,3,,100.4742576,6.9551178,1,0.0041716737874367815,1
4464841691,6.9541905,100.471922,,1,,100.471922,6.9541905,1,0.002755436744813967,1
4464841696,6.9539921,100.4710893,,3,,100.4710893,6.9539921,1,0.0019305423119844805,1
4464841698,6.9559484,100.4734655,,3,,100.4734655,6.9559484,1,0.003055702290987044,1
4464841704,6.9552586,100.4735706,,3,,100.4735706,6.9552586,1,0.00353818382007806,1
4464841715,6.9554796,100.4736769,,3,,100.4736769,6.9554796,1,0.003488539629442218,1
4464841716,6.9538334,100.4725421,,3,,100.4725421,6.9538334,1,0.003391845940259712,1
4464841718,6.9540509,100.4714078,,3,,100.4714078,6.9540509,1,0.002244121643932489,1
4464841723,6.9565065,100.4739799,,3,,100.4739799,6.9565065,1,0.0032998362418186432,1
4464841724,6.9538877,100.4733761,,3,,100.4733761,6.9538877,1,0.004218667325532286,1
4464855848,6.9954414,100.4472503,,3,,100.4472503,6.9954414,5,0.0005071332935957854,5
4464896502,7.1272744,100.538077,,1,,100.538077,7.1272744,5,0.008246376216582637,5
4464896503,7.1259244,100.5395752,,4,,100.5395752,7.1259244,5,0.009117777516708121,5
4464896504,7.1256424,100.5450436,,4,,100.5450436,7.1256424,1,0.013754220838010756,1
4464896505,7.1259961,100.5439622,,4,,100.5439622,7.1259961,1,0.012935812912380523,1
4464896507,7.1256573,100.5465164,,3,,100.5465164,7.1256573,1,0.015115043016299476,1
4464896508,7.1268373,100.5406129,,3,,100.5406129,7.1268373,5,0.010388345173537431,5
4464896509,7.1282532,100.5439215,,3,,100.5439215,7.1282532,5,0.013982317644706505,5
4464896510,7.123877,100.5445876,,3,,100.5445876,7.123877,1,0.012694140909065427,1
4464896511,7.124612,100.5410237,,4,,100.5410237,7.124612,1,0.009691440267498245,1
4464896512,7.126694,100.5445492,,1,,100.5445492,7.126694,1,0.013783790086610246,1
4464896513,7.12775,100.5410041,,4,,100.5410041,7.12775,5,0.011088347431293983,5
4464896514,7.1259605,100.5424805,,4,,100.5424805,7.1259605,1,0.01162488499472686,1
4464896515,7.1277109,100.5380448,,1,,100.5380448,7.1277109,5,0.008436133541589542,5
4464896516,7.1259978,100.5440607,,3,,100.5440607,7.1259978,1,0.01302395489285836,1
4464896517,7.1250718,100.54102,,4,,100.54102,7.1250718,1,0.009915319677784636,1
4464896518,7.1250166,100.5381236,,3,,100.5381236,7.1250166,5,0.007482070617458837,5
4464896519,7.1241602,100.5395936,,3,,100.5395936,7.1241602,1,0.008223529200537082,1
4464896521,7.1295113,100.5396676,,3,,100.5396676,7.1295113,5,0.010780146088085071,5
4464896522,7.125653,100.5462777,,3,,100.5462777,7.125653,1,0.014892328201538565,1
4464896523,7.1267527,100.5450293,,1,,100.5450293,7.1267527,1,0.014233141910742559,1
4464896524,7.1254752,100.5381199,,3,,100.5381199,7.1254752,5,0.007594843835862454,5
4464896525,7.1256383,100.5445624,,4,,100.5445624,7.1256383,1,0.013315101669408925,1
4464896526,7.1251152,100.5439524,,3,,100.5439524,7.1251152,1,0.012542836515727334,1
4464896528,7.1267634,100.5455014,,1,,100.5455014,7.1267634,1,0.014655374260457935,1
4464896529,7.1256562,100.5466493,,1,,100.5466493,7.1256562,1,0.015237955970291346,1
4464896530,7.1255062,100.5410168,,4,,100.5410168,7.1255062,1,0.010141702521765472,1
4464896532,7.124632,100.5423078,,3,,100.5423078,7.124632,1,0.010846583539516822,1
4464896533,7.1295204,100.5409641,,4,,100.5409641,7.1295204,5,0.011870646067958904,5
4464896535,7.1273265,100.5410046,,3,,100.5410046,7.1273265,5,0.010927033223846661,5
4464896536,7.1263695,100.5381092,,1,,100.5381092,7.1263695,5,0.007883942583092097,5
4464896537,7.1264007,100.5410097,,3,,100.5410097,7.1264007,5,0.010628602242601367,5
4464896538,7.1246012,100.5395803,,4,,100.5395803,7.1246012,1,0.008444033238157895,1
4464896540,7.1256466,100.5455266,,4,,100.5455266,7.1256466,1,0.01419776079479698,1
4464896541,7.1264322,100.5439543,,3,,100.5439543,7.1264322,1,0.013136749874667382,1
4464896542,7.1291153,100.543906,,3,,100.543906,7.1291153,5,0.014294256359886919,5
4464896543,7.1238852,100.5455266,,3,,100.5455266,7.1238852,1,0.013593641818585196,1
4464896544,7.1256466,100.5460035,,4,,100.5460035,7.1256466,1,0.014636550706868015,1
4464896545,7.125019,100.5372443,,3,,100.5372443,7.125019,5,0.006628874045411529,5
4464896546,7.1237864,100.5439741,,3,,100.5439741,7.1237864,1,0.012082706897007365,1
4464896549,7.1268265,100.539548,,4,,100.539548,7.1268265,5,0.00938869727974635,5
4464896551,7.1242233,100.5439709,,3,,100.5439709,7.1242233,1,0.012223658215863234,1
4464896552,7.1299901,100.5423864,,3,,100.5423864,7.1299901,5,0.013333638063138363,5
4464896554,7.1259483,100.5410133,,4,,100.5410133,7.1259483,1,0.010385497553441293,1
4464896555,7.1238813,100.545076,,3,,100.545076,7.1238813,1,0.013161317437026946,1
4464896556,7.1300099,100.5438899,,3,,100.5438899,7.1300099,5,0.014664599848987265,5
4464896557,7.1299997,100.5409309,,1,,100.5409309,7.1299997,5,0.012099640833444699,5
4464896558,7.1282163,100.5409817,,4,,100.5409817,7.1282163,5,0.011262003351529564,5
4464896559,7.1210726,100.5440508,,3,,100.5440508,7.1210726,1,0.011600493947709489,1
4464896560,7.1273405,100.5424606,,4,,100.5424606,7.1273405,5,0.012298403362027407,5
4464896562,7.1237506,100.5445894,,1,,100.5445894,7.1237506,1,0.012657827747931583,1
4464896563,7.1268898,100.5439461,,3,,100.5439461,7.1268898,1,0.01335973658008459,1
4464896564,7.1267474,100.5464964,,1,,100.5464964,7.1267474,1,0.015537909562350832,1
4464896565,7.1241756,100.5410273,,4,,100.5410273,7.1241756,1,0.009494761141279073,1
4464896566,7.1286892,100.5439137,,4,,100.5439137,7.1286892,5,0.014134401726868494,5
4464896568,7.1268642,100.5424662,,4,,100.5424662,7.1268642,1,0.012101338575288518,1
4464896569,7.1290803,100.5409834,,4,,100.5409834,7.1290803,5,0.011664111187898155,5
4464896570,7.1286909,100.5440123,,3,,100.5440123,7.1286909,5,0.014226338086335782,5
4464896571,7.1268589,100.5413573,,3,,100.5413573,7.1268589,5,0.011098806426305362,5
4464896572,7.1277174,100.5395285,,3,,100.5395285,7.1277174,5,0.009737862836292608,5
4464896573,7.1267582,100.5459592,,1,,100.5459592,7.1267582,1,0.015060655542712733,1
4464896574,7.1286412,100.5409786,,4,,100.5409786,7.1286412,5,0.011449886226118295,5
4464896575,7.1250466,100.5395669,,4,,100.5395669,7.1250466,1,0.008683850255221035,1
4464896576,7.127291,100.5395455,,4,,100.5395455,7.127291,5,0.009568959291314445,5
4464896577,7.1237302,100.5410308,,3,,100.5410308,7.1237302,1,0.009310690031648092,1
4464896579,7.1277618,100.5424745,,4,,100.5424745,7.1277618,5,0.01245504271738615,5
4464896580,7.1250971,100.5424756,,3,,100.5424756,7.1250971,1,0.011202367331589946,1
4464896582,7.1273122,100.5406122,,3,,100.5406122,7.1273122,5,0.010557349213100328,5
4464896583,7.1277844,100.54393,,3,,100.54393,7.1277844,1,0.01382902007320116,1
4464896584,7.1264162,100.542479,,4,,100.542479,7.1264162,1,0.011863729362368089,1
4464896585,7.1268054,100.5387996,,3,,100.5387996,7.1268054,5,0.008690032173004732,5
4464896586,7.1250258,100.5384749,,3,,100.5384749,7.1250258,1,0.007807567034088985,1
4464896587,7.129552,100.5438981,,3,,100.5438981,7.129552,5,0.014469276278424792,5
4464896689,7.121082,100.5441601,,3,,100.5441601,7.121082,1,0.011710194896766224,1
4464896690,7.1255378,100.5439704,,3,,100.5439704,7.1255378,1,0.012737241316481775,1
4464896691,7.1273585,100.5439376,,3,,100.5439376,7.1273585,1,0.013600228989109318,1
4464896692,7.125491,100.5395535,,4,,100.5395535,7.125491,1,0.008938845094441554,1
4464896693,7.1282007,100.5396799,,3,,100.5396799,7.1282007,5,0.01009717827901104,5
4464896694,7.1245905,100.5381271,,3,,100.5381271,7.1245905,1,0.007262021170394255,1
4464896696,7.125634,100.5440673,,3,,100.5440673,7.125634,1,0.012866405744141777,1
4464896697,7.1300116,100.5439885,,2,,100.5439885,7.1300116,5,0.014753225712404021,5
4464896698,7.123893,100.5460284,,3,,100.5460284,7.123893,1,0.014077395611129712,1
4464896699,7.1286499,100.5424417,,3,,100.5424417,7.1286499,5,0.01276793127613639,5
4464896700,7.1255217,100.542467,,4,,100.542467,7.1255217,1,0.011394308677106602,1
4465620007,6.9948248,100.4424297,,1,,100.4424297,6.9948248,3,0.0009204604944667375,3
4465620012,6.9941352,100.4434784,,3,,100.4434784,6.9941352,2,0.00014844044133523952,2
4465620015,6.9964151,100.4445935,,4,,100.4445935,6.9964151,3,0.00047804560297373954,3
4465620017,6.9948708,100.443073,,3,,100.443073,6.9948708,3,0.00029063004791984447,3
4465696524,7.1176849,100.5212541,,3,,100.5212541,7.1176849,1,0.002353025995362097,1
4465696529,7.1052291,100.5140453,,3,,100.5140453,7.1052291,5,0.002110580508276298,5
4465696542,7.1172986,100.5167298,,3,,100.5167298,7.1172986,5,0.0016718230793628828,5
4465696558,7.1180918,100.5196561,,3,,100.5196561,7.1180918,1,0.0011810516283878247,1
4465696562,7.1171427,100.5159694,,1,,100.5159694,7.1171427,5,0.001312677206068789,5
4465696563,7.1170358,100.5198451,,3,,100.5198451,7.1170358,1,0.002236261069514193,1
4465696569,7.1180439,100.519876,,3,,100.519876,7.1180439,1,0.0013280656950556834,1
4465696571,7.1166192,100.5201862,,3,,100.5201862,7.1166192,1,0.0027439084564864586,1
4465697411,7.1170005,100.5193664,,3,,100.5193664,7.1170005,1,0.0021753551713183756,1
4465697430,7.1170893,100.520698,,3,,100.520698,7.1170893,1,0.0025807816030238365,1
4466260577,7.1364553,100.456991,,3,,100.456991,7.1364553,5,0.0007014522625492413,5
4466260587,7.1364648,100.4552174,,3,,100.4552174,7.1364648,5,0.001480845340260919,5
4466291184,7.125346,100.4623575,,3,,100.4623575,7.125346,4,0.0023827555583240093,4
4466291185,7.1256324,100.4638488,,4,,100.4638488,7.1256324,5,0.002467133124646147,5
4466292593,7.1241057,100.463774,,4,,100.463774,7.1241057,3,0.0016650708589584146,3
4466402220,7.1191039,100.4705246,,3,,100.4705246,7.1191039,5,0.0018072476343581152,5
4466402238,7.1143491,100.470751,,3,,100.470751,7.1143491,4,0.0007728412155234074,4
4466402239,7.1266501,100.4695817,,3,,100.4695817,7.1266501,1,0.0013214049337637464,1
4466402277,7.114174,100.4773951,,3,,100.4773951,7.114174,5,0.0018121814507970778,5
4466402296,7.1133821,100.4709267,,4,,100.4709267,7.1133821,4,0.0012142149070246719,4
4466402325,7.1190609,100.468034,,1,,100.468034,7.1190609,5,0.0026470121696282474,5
4466402326,7.1227035,100.4696951,,3,,100.4696951,7.1227035,5,0.0018948584153586103,5
4466402335,7.1138456,100.4736966,,3,,100.4736966,7.1138456,1,0.0008223216478818421,1
4466402472,7.115504,100.4706219,,3,,100.4706219,7.115504,5,0.0008053108259723629,5
4467021378,6.9147786,100.471154,,3,,100.471154,6.9147786,1,0.0033487250262354083,1
4467021379,6.9147983,100.4690298,,3,,100.4690298,6.9147983,1,0.002718414649115634,1
4467188346,7.1289449,100.5030361,,1,,100.5030361,7.1289449,1,0.0003708473579340263,1
4467188676,7.1318618,100.502082,,3,,100.502082,7.1318618,3,0.0004588890955119035,3
4467258563,7.0551282,100.5001639,,3,,100.5001639,7.0551282,1,0.004874555909172231,1
4467258565,7.0547454,100.501074,,3,,100.501074,7.0547454,1,0.004965096332914291,1
4469373764,7.1282344,100.5424652,,4,,100.5424652,7.1282344,5,0.012622233861091155,5
4469374276,7.1263847,100.5395575,,4,,100.5395575,7.1263847,5,0.0092423985205457,5
4469552609,7.0077113,100.3020618,,3,,100.3020618,7.0077113,3,0.11266491059019287,3
4469552613,7.0025948,100.3073789,,3,,100.3073789,7.0025948,3,0.10847747749666818,3
4469552618,7.0051275,100.3065707,,1,,100.3065707,7.0051275,3,0.10881019146843558,3
4469552619,6.9739243,100.3782249,,1,,100.3782249,6.9739243,1,0.0456719831514683,1
4469552627,7.0087701,100.3016861,,3,,100.3016861,7.0087701,3,0.11282920277588832,3
4469552630,7.0051308,100.3086653,,3,,100.3086653,7.0051308,3,0.10677135358694134,3
4469552631,7.0041289,100.3079243,,3,,100.3079243,7.0041289,3,0.10768014511603607,3
4469552632,7.001045,100.3061988,,3,,100.3061988,7.001045,3,0.10991957643239997,3
4469552635,7.0019924,100.3084275,,3,,100.3084275,7.0019924,3,0.10755393090336118,3
4469552639,7.0082581,100.3024536,,4,,100.3024536,7.0082581,3,0.1121736166866427,3
4469552640,7.0041223,100.3055164,,1,,100.3055164,7.0041223,3,0.11005764473441303,3
4469552643,7.0068846,100.3078635,,1,,100.3078635,7.0068846,3,0.10715931487324042,3
4469552646,7.0064444,100.3084718,,4,,100.3084718,7.0064444,3,0.10666176728989166,3
4469552647,7.005363,100.3099999,,3,,100.3099999,7.005363,3,0.10541941085073213,3
4469552656,7.0084296,100.3010393,,3,,100.3010393,7.0084296,3,0.1135287175643813,3
4469552658,7.0057019,100.3079301,,4,,100.3079301,7.0057019,3,0.1073557709839997,3
4469552661,7.0061658,100.3073003,,1,,100.3073003,7.0061658,3,0.10786586987350215,3
4469552662,7.0035202,100.3063083,,3,,100.3063083,7.0035202,3,0.10937422652812673,3
4469552664,7.0078989,100.3095359,,1,,100.3095359,7.0078989,3,0.10530937482724355,3
4469552666,7.0027994,100.307311,,3,,100.307311,7.0027994,3,0.10850855803380546,3
4469552667,7.0046765,100.307182,,4,,100.307182,7.0046765,3,0.10831971514463423,3
4469552668,7.0010962,100.3061289,,3,,100.3061289,7.0010962,3,0.10997864810775378,3
4469552670,7.0074306,100.3018613,,4,,100.3018613,7.0074306,3,0.11291722483791515,3
4469552672,7.002444,100.3102078,,1,,100.3102078,7.002444,3,0.105721127455265,3
4469552674,7.0026571,100.3075306,,3,,100.3075306,7.0026571,3,0.10831719279675091,3
4469552680,6.9710184,100.3788133,,3,,100.3788133,6.9710184,1,0.04552780440170456,1
4469552688,7.0026474,100.3073063,,3,,100.3073063,7.0026474,3,0.10853971800633955,3
4469552689,7.0031365,100.3092692,,4,,100.3092692,7.0031365,3,0.1065215729682604,3
4469552690,7.0073638,100.3008147,,1,,100.3008147,7.0073638,3,0.11395614813089955,3
4469552691,7.0089284,100.302934,,3,,100.302934,7.0089284,3,0.11157383472536284,3
4469552692,7.0061496,100.3037539,,3,,100.3037539,7.0061496,3,0.11133083919932277,3
4488358856,7.0102704,100.477498,,3,,100.477498,7.0102704,3,0.00027040772720863127,3
4488358857,7.0093129,100.4770855,,3,,100.4770855,7.0093129,1,0.0006990470358878135,1
4488358858,7.0101634,100.4770452,,3,,100.4770452,7.0101634,1,0.00045544656316694816,1
4488366488,7.009312,100.4783994,,3,,100.4783994,7.009312,3,0.0009808944619069504,3
