y,x,highway,street_count,is_shelter,shelter_names,pop_male,pop_female,pop_total,households,junction,flood_level_20251121_0600,flood_distance_20251121_0600_m,flood_level_20251124_2200,flood_distance_20251124_2200_m
6.999174399999999,100.4700979,,3,False,,2,0,2,1,,0,58.67683417923139,2,58.67683417923139
7.0096127,100.4677754,,3,False,,0,0,0,3,,0,90.26428010639634,2,90.26428010639634
7.0084381,100.4686692,,1,False,,0,1,1,0,,0,35.62724718097966,2,35.62724718097966
7.0105593,100.46995930000001,,3,False,,0,0,0,1,,0,44.43235281293045,2,44.43235281293045
7.010163599999999,100.4677243,,3,False,,2,0,2,2,,0,35.140523734728,2,35.140523734728
7.007011099999997,100.465446,,3,False,,1,3,4,3,,0,197.42916913608715,5,197.42916913608715
7.0052582,100.4636401,,1,False,,0,1,1,0,,0,21.319281396153123,4,21.319281396153123
7.005876799999999,100.46244460000001,,3,False,,0,2,2,3,,0,57.413713924113544,5,57.413713924113544
7.0095962,100.4675789,,1,False,,0,0,0,2,,0,98.10418804811975,2,98.10418804811975
7.0107398,100.470007,,4,False,,0,3,3,2,,0,58.88885942780898,2,58.88885942780898
7.010527500000001,100.47009390000001,,4,False,,0,2,2,4,,0,57.725918425932306,1,57.725918425932306
7.0102516999999995,100.4677101,,3,False,,2,0,2,1,,0,29.217229937284596,2,29.217229937284596
6.9962061,100.43150180000002,,3,False,,1,0,1,1,,0,2688.858493591501,1,108.39216487688599
6.998635699999999,100.436266,,3,False,,0,0,0,3,,0,2106.563360189253,1,120.3197404310158
6.998498800000001,100.4352508,,3,False,,0,1,1,2,,0,2204.8790429826527,4,78.80367684497716
6.9987158,100.4362567,,3,False,,1,1,2,2,,0,2101.967081669167,1,127.08453628012316
6.9987327,100.4390213,,3,False,,0,0,0,1,,0,1840.741998292959,5,95.08613304445228
6.9988466,100.4389881,,3,False,,1,0,1,0,,0,1836.8948058417313,5,106.14466201549132
6.9985391,100.43904100000002,,3,False,,0,1,1,1,,0,1850.8366232454814,1,75.96843426238785
6.9987103,100.4421222,,3,False,,0,2,2,3,,0,1568.0554965232373,3,96.46587877916643
