Id,lon,lat,depth
4511,100.4762499996667,7.003749999666664,2.0
4512,100.477083333,7.003749999666664,0.5
4513,100.4779166663333,7.003749999666664,2.5
4514,100.479583333,7.003749999666664,1.0
4515,100.4804166663333,7.003749999666664,1.5
4516,100.4812499996667,7.003749999666664,0.5
4517,100.482083333,7.003749999666664,2.5
4518,100.4879166663333,7.003749999666664,1.5
4519,100.4887499996667,7.003749999666664,1.0
4520,100.4887499996667,7.003749999666664,1.5
4543,100.4662499996667,7.002916666333331,2.0
4544,100.4662499996667,7.002916666333331,1.5
4545,100.4687499996667,7.002916666333331,2.5
4546,100.4729166663333,7.002916666333331,1.0
4547,100.4737499996667,7.002916666333331,1.5
4548,100.474583333,7.002916666333331,2.5
4549,100.4804166663333,7.002916666333331,0.5
4550,100.4812499996667,7.002916666333331,2.5
4551,100.482083333,7.002916666333331,1.0
4552,100.4837499996667,7.002916666333331,2.5
4553,100.4887499996667,7.002916666333331,0.5
4566,100.452083333,7.002083332999997,1.0
4567,100.4587499996667,7.002083332999997,1.0
4568,100.464583333,7.002083332999997,1.5
4569,100.464583333,7.002083332999997,2.0
4570,100.4679166663333,7.002083332999997,1.0
4571,100.4687499996667,7.002083332999997,1.5
4572,100.469583333,7.002083332999997,1.0
4573,100.4729166663333,7.002083332999997,1.5
4574,100.4737499996667,7.002083332999997,2.0
4575,100.4737499996667,7.002083332999997,1.5
4576,100.477083333,7.002083332999997,1.0
4577,100.4779166663333,7.002083332999997,2.0
4578,100.4787499996667,7.002083332999997,1.5
4579,100.482083333,7.002083332999997,1.5
4580,100.487083333,7.002083332999997,1.5
4581,100.4887499996667,7.002083332999997,1.5
4593,100.4429166663333,7.001249999666665,2.0
4594,100.4454166663333,7.001249999666665,2.5
4595,100.4512499996667,7.001249999666665,1.5
4596,100.4579166663333,7.001249999666665,0.5
4597,100.4587499996667,7.001249999666665,2.5
4598,100.462083333,7.001249999666665,0.5
4599,100.469583333,7.001249999666665,2.0
4600,100.472083333,7.001249999666665,1.0
4601,100.4754166663333,7.001249999666665,0.5
4602,100.477083333,7.001249999666665,2.5
4603,100.479583333,7.001249999666665,1.5
4604,100.4804166663333,7.001249999666665,2.5
4605,100.4812499996667,7.001249999666665,2.0
4606,100.482083333,7.001249999666665,2.5
4607,100.482083333,7.001249999666665,1.5
4608,100.484583333,7.001249999666665,2.0
4609,100.4879166663333,7.001249999666665,1.5
4610,100.4887499996667,7.001249999666665,0.5
4625,100.4429166663333,7.000416666333331,0.5
4626,100.4437499996667,7.000416666333331,2.0
4627,100.444583333,7.000416666333331,2.5
4628,100.4454166663333,7.000416666333331,2.0
4629,100.4462499996667,7.000416666333331,0.5
4630,100.4479166663333,7.000416666333331,2.0
4631,100.4487499996667,7.000416666333331,2.5
4632,100.449583333,7.000416666333331,1.5
4633,100.459583333,7.000416666333331,1.5
4634,100.4604166663333,7.000416666333331,0.5
4635,100.467083333,7.000416666333331,1.0
4636,100.474583333,7.000416666333331,2.0
4637,100.4762499996667,7.000416666333331,2.0
4638,100.477083333,7.000416666333331,1.0
4639,100.4787499996667,7.000416666333331,1.5
4640,100.479583333,7.000416666333331,0.5
4641,100.4812499996667,7.000416666333331,1.5
4642,100.484583333,7.000416666333331,2.5
4643,100.484583333,7.000416666333331,1.5
4644,100.4879166663333,7.000416666333331,1.0
4645,100.4887499996667,7.000416666333331,2.0
4657,100.442083333,6.999583332999998,1.5
4658,100.444583333,6.999583332999998,1.0
4659,100.4454166663333,6.999583332999998,1.5
4660,100.4462499996667,6.999583332999998,2.5
4661,100.449583333,6.999583332999998,2.0
4662,100.457083333,6.999583332999998,0.5
4663,100.4612499996667,6.999583332999998,2.0
4664,100.464583333,6.999583332999998,2.0
4665,100.4679166663333,6.999583332999998,1.5
4666,100.4712499996667,6.999583332999998,0.5
4667,100.477083333,6.999583332999998,1.5
4668,100.4787499996667,6.999583332999998,0.5
4669,100.479583333,6.999583332999998,1.5
4670,100.479583333,6.999583332999998,1.0
4671,100.482083333,6.999583332999998,2.0
4672,100.4887499996667,6.999583332999998,1.5
4673,100.4887499996667,6.999583332999998,2.0
4687,100.434583333,6.998749999666664,2.0
4688,100.4379166663333,6.998749999666664,1.0
4689,100.4412499996667,6.998749999666664,1.5
4690,100.4437499996667,6.998749999666664,2.0
4691,100.444583333,6.998749999666664,1.5
4692,100.4454166663333,6.998749999666664,0.5
4693,100.4479166663333,6.998749999666664,1.5
4694,100.4487499996667,6.998749999666664,2.0
4695,100.4487499996667,6.998749999666664,1.5
4696,100.4562499996667,6.998749999666664,0.5
4697,100.457083333,6.998749999666664,1.5
4698,100.459583333,6.998749999666664,1.0
4699,100.4612499996667,6.998749999666664,1.0
4700,100.4687499996667,6.998749999666664,2.5
4701,100.469583333,6.998749999666664,1.5
4702,100.4704166663333,6.998749999666664,1.0
4703,100.4712499996667,6.998749999666664,1.5
4704,100.4712499996667,6.998749999666664,1.0
4705,100.4754166663333,6.998749999666664,1.5
4706,100.4762499996667,6.998749999666664,2.0
4707,100.4812499996667,6.998749999666664,0.5
4708,100.482083333,6.998749999666664,2.5
4709,100.4879166663333,6.998749999666664,0.5
4716,100.434583333,6.997916666333331,0.5
