u,v,key,osmid,highway,name,oneway,reversed,length,bridge,lanes,maxspeed,ref,junction,access,tunnel
8643000905,8643000904,0,243188707,tertiary,Thanon Chokesaman 5,False,True,12.287478820648465,,,,,,,
8643000905,2506091938,0,932359440,residential,,True,False,14.134773293148971,,,,,,,
8643039739,4900465150,0,932359407,residential,,False,True,25.288637973794383,,,,,,,
8643039740,1680666529,0,706096645,residential,,False,False,130.35068792325413,,,,,,,
8643039740,4900465150,0,932359407,residential,,False,False,38.81952748174277,,,,,,,
8643039740,4900465149,0,"[706096645, 706096639]",residential,Thanon Nipatuthit 1 Soi 1,False,True,177.57940621753596,,,,,,,
8643042269,13347091083,0,932366372,residential,,False,False,39.98216230264557,,,,,,,
8643078822,8643078823,0,932361977,residential,,False,True,69.57014077152745,,,,,,,
8643078823,8643078822,0,932361977,residential,,False,False,69.57014077152745,,,,,,,
8643078823,2506087819,0,243188038,residential,,False,False,157.5854770468473,,,,,,,
8643078823,2506087556,0,243188038,residential,,False,True,44.52473349177829,,,,,,,
8643084306,1680662629,0,932367098,residential,,False,False,123.75227325191194,,,,,,,
8643108428,8643108429,0,932366406,residential,,False,True,45.14211033167861,,,,,,,
8643108429,8643108428,0,932366406,residential,,False,False,45.14211033167861,,,,,,,
8643108429,4890613037,0,497502602,residential,,False,False,76.14786159296077,,,,,,,
8643108429,2506088321,0,"[497502602, 243188054]",residential,Thanon Rattana Uthit Soi 1,False,"[False, True]",159.42418079830094,,,,,,,
8643109462,4900465229,0,932367801,residential,,False,False,86.0381553392284,,,,,,,
8643114367,1559016909,0,155690741,residential,Thanon Chaiyakuluthit Soi 2,False,False,69.93969604867945,,,,,,,
8643114367,1680666468,0,155690741,residential,Thanon Chaiyakuluthit Soi 2,False,True,68.05602380743349,,,,,,,
8643114367,1110416655,0,932368267,residential,,False,True,46.85161155071816,,,,,,,
8643118819,1680662687,0,155690788,residential,Thanon Thungsao 2 Soi 2/2,False,False,31.91231018124115,,,,,,,
8643118819,1680662801,0,155690788,residential,Thanon Thungsao 2 Soi 2/2,False,True,37.69831048417248,,,,,,,
8643118819,1680662584,0,932367454,residential,,False,False,61.37265853614177,,,,,,,
8643137035,1558729805,0,932370262,residential,,False,True,40.646141569661744,,,,,,,
8643255340,4900465408,0,155690987,residential,,False,True,28.694663675004342,,,,,,,
8643255340,8643255341,0,932383059,residential,,False,True,93.69986431080025,,,,,,,
8643255340,4900465457,0,"[155690987, 498671572]",residential,Ruangkool Road,False,"[False, True]",133.418747215896,,,,,,,
8643255341,8643255340,0,932383059,residential,,False,False,93.69986431080025,,,,,,,
8643290511,1107862887,0,932391651,residential,,False,True,148.7031671100549,,,,,,,
8643291815,8643291816,0,932390449,residential,,False,True,50.66620576143064,,,,,,,
8643291815,485580829,0,1173586183,secondary,ถนนศรีภูวนารถ,True,False,22.92461247062523,,,,,,,
8643291816,1107862926,0,498671445,residential,,False,False,46.98074495456009,,,,,,,
8643291816,4900465106,0,498671445,residential,,False,True,22.373898988849373,,,,,,,
8643291816,8643291815,0,932390449,residential,,False,False,50.66620576143064,,,,,,,
8643312637,8643312641,0,932389650,residential,,False,True,31.960772444984663,,,,,,,
8643312641,1431715447,0,1463939400,residential,ถนนนิพัทธ์อุทิศ 1,False,True,86.27937462459182,,2,,,,,
8643312641,8643312637,0,932389650,residential,,False,False,31.960772444984663,,,,,,,
8643312641,1431715412,0,"[1463880024, 155691206, 155691208]",residential,"['Ratanawiboon Road', 'ถนนนิพัทธ์อุทิศ 1']",False,False,104.70507465255845,yes,2,,,,,
8643315937,13421426886,0,932389995,residential,,False,True,6.6354603415439115,,,,,,,
8643315937,3307262847,0,1315837498,tertiary,ถนนนิพัทธ์อุทิศ 1,True,False,85.52383442201791,,3,,,,,
8643315940,13421426886,0,932389995,residential,,False,False,43.54578472377341,,,,,,,
8643316526,1680664593,0,932390804,residential,,False,True,63.30216142521229,,,,,,,
8643637488,1407217725,0,127078232,residential,Soi Sirichotuthit 1,False,True,83.23762756388304,,,,,,,
8643637488,1407219215,0,932263999,residential,,False,True,60.293919176247854,,,,,,,
8643672868,4900465066,0,932433860,residential,,False,True,51.662711714104155,,,,,,,
8645883338,13377816018,0,1458112698,residential,,False,False,29.07026915845867,,,,,,,
8645883338,2507401852,0,243314391,residential,Soi Potipongsautit,False,False,114.04150204711814,,,,,,,
8645883338,2507401818,0,243314391,residential,Soi Potipongsautit,False,True,27.813937946986826,,,,,,,
8645883351,8645883352,0,932706160,residential,,False,True,96.8237256460238,,,,,,,
8645883351,2507401984,0,932706161,residential,,False,True,8.118711390838365,,,,,,,
8645883351,8645883353,0,932706161,residential,,False,False,89.59482341214674,,,,,,,
8645883352,8645883351,0,932706160,residential,,False,False,96.8237256460238,,,,,,,
8645883353,8645883351,0,932706161,residential,,False,True,89.59482341214674,,,,,,,
8645883360,8645883361,0,932706162,residential,,False,True,22.986080941596327,,,,,,,
8645883361,2507402038,0,243314138,residential,ซอยแก้วพรหมทอง,False,True,27.24444821862772,,,,,,,
8645883361,8645883360,0,932706162,residential,,False,False,22.986080941596327,,,,,,,
8881865433,1407221250,0,959970868,residential,Thanon Poonnakan Soi 1,False,False,9.819028315741775,,,,,,,
8931905981,8931905999,0,965507809,residential,,False,True,133.48046733088398,,,,,,,
8931905999,8932856894,0,98480951,unclassified,Soi Sophonpittayakunanusorn,False,True,39.17297218233442,,,,,,,
8931905999,8931905981,0,965507809,residential,,False,False,133.48046733088404,,,,,,,
8932024360,2508581944,0,"[243454303, 1211498511]",residential,Thanon Phetkasem Soi 10/13,False,False,199.83156319795634,,,,,,,
8932024367,2507401493,0,899704477,residential,,False,True,286.00949727462404,,,,,,,
8932029050,2507401803,0,243314475,residential,,False,False,90.66729737689859,,,,,,,
8932057454,4900464587,0,530314558,residential,,False,False,241.76788133345406,,,,,,,
8932196701,8932196702,0,965537439,residential,,False,True,43.098557579030995,,,,,,,
8932196702,4900465977,0,706280754,residential,Soi Thromchaiphayyhana,False,False,85.23589064744084,,,,,,,
8932196702,8642241901,0,706280754,residential,Soi Thromchaiphayyhana,False,True,79.53249619505283,,,,,,,
8932196702,8932196701,0,965537439,residential,,False,False,43.098557579030995,,,,,,,
8932196703,1680661429,0,"[965537440, 706278517]",residential,,False,"[False, True]",185.38181032152545,,,,,,,
8932238258,8932238259,0,243455285,residential,,False,True,41.24233633425567,,,,,,,
8932238259,13313323703,0,1451603339,residential,,False,False,53.04337489926356,,,,,,,
8932238259,8932238258,0,243455285,residential,,False,False,41.24233633425567,,,,,,,
8932238259,2508585573,0,243455285,residential,,False,True,204.8278789603419,,,,,,,
8932245608,8932255318,0,965539756,residential,,False,True,79.41486462449299,,,,,,,
8932255318,2507402013,0,243188701,tertiary,ถนนนวลแก้วอุทิศ,False,False,84.4616583911925,,,,สข.5061,,,
8932255318,2506102117,0,243188701,tertiary,ถนนนวลแก้วอุทิศ,False,True,336.49471270603954,,,,สข.5061,,,
8932255318,8932245608,0,965539756,residential,,False,False,79.41486462449299,,,,,,,
8932307553,8932307557,0,965546864,residential,,False,True,80.67119410825265,,,,,,,
8932307557,1407218617,0,104353662,unclassified,ซอย กาญจนวนิช 18,False,False,11.61992416166114,,,,,,,
8932307557,1407219129,0,104353662,unclassified,ซอย กาญจนวนิช 18,False,True,46.329639993805216,,,,,,,
8932307557,8932307553,0,965546864,residential,,False,False,80.67119410825265,,,,,,,
8932309198,849403330,0,965548286,residential,,False,True,121.36125972303427,,,,,,,
8932318158,1431867127,0,498671610,residential,,False,False,79.63761275996025,,,,,,,
8932364296,1196924376,0,965553862,residential,,False,True,40.74363230040348,,,,,,,
8932380443,1120012974,0,965556034,residential,,False,True,44.90406754426103,,,,,,,
8932544699,1407217970,0,965575691,tertiary_link,,False,True,7.698011575149332,,,,,,,
8932856894,8931905999,0,98480951,unclassified,Soi Sophonpittayakunanusorn,False,False,39.17297218233442,,,,,,,
8932856894,2505177602,0,98480951,unclassified,Soi Sophonpittayakunanusorn,False,True,63.182382430369785,,,,,,,
8932856894,8932856899,0,965608613,residential,,False,True,82.02112783746574,,,,,,,
8932856899,8932856894,0,965608613,residential,,False,False,82.02112783746576,,,,,,,
8934538595,8934538596,0,965790446,residential,,False,True,41.84489294153696,,,,,,,
8934538596,1108909411,0,142398165,unclassified,,False,True,5.833596036177864,,,,,,,
8934538596,8934538595,0,965790446,residential,,False,False,41.84489294153696,,,,,,,
8934538596,1558343216,0,142398165,unclassified,,False,False,275.9295255317665,,,,,,,
8934560669,1680666022,0,965792837,residential,,False,True,40.22907004940599,,,,,,,
8934591538,8934591543,0,965807206,residential,,False,True,64.60854209592819,,,,,,,
8934591543,4900465046,0,155690998,residential,Soi 1 Polpichai,False,False,67.9202864222587,,,,,,,
8934591543,4900465655,0,"[567579698, 155690998]",residential,Soi 1 Polpichai,False,True,36.695791036521925,,,,,,,
8934591543,8934591538,0,965807206,residential,,False,False,64.60854209592819,,,,,,,
8934698920,1680660762,0,965807630,residential,,False,True,137.2547363880135,,,,,,,
8934704234,4900465043,0,155691164,residential,,False,True,114.81497158991561,,,,,,,
8934731536,1558729912,0,965810409,residential,,False,False,58.03360878218031,,,,,,,
8935262474,2506093340,0,965866612,residential,,False,True,67.94240829333391,,,,,,,
8935262479,2507401425,0,243314173,residential,,False,True,57.79660832442517,,,,,,,
8935262479,8935262480,0,965866613,residential,,False,True,54.865049981169555,,,,,,,
8935262479,4900465387,0,"[498671408, 498671546, 243314173]",residential,,False,"[False, True]",139.82844537447625,,,,,,,
8935262480,4900465501,0,706136674,unclassified,Thanon Nipatsongkaew 4,False,False,39.58687420510127,,,,,,,
8935262480,1115585548,0,706136674,unclassified,Thanon Nipatsongkaew 4,False,True,69.94434375013111,,,,,,,
8935262480,8935262479,0,965866613,residential,,False,False,54.865049981169555,,,,,,,
8935262481,4900465371,0,498671540,residential,Thanon Nipatsongaew 5 Soi 1,False,False,37.14875889273844,,,,,,,
8935262489,2506098523,0,243188548,residential,Thanon Sakornmongkol 2 Soi 21,False,True,87.32044967039678,,,,,,,
8935275226,2506098891,0,965866619,residential,,False,True,41.100217528668,,,,,,,
8935395610,8634015013,0,965881252,residential,,False,True,43.75044097361347,,,,,,,
8935428518,2506087039,0,965881254,residential,,False,True,43.68807511889236,,,,,,,
8976428962,8976428963,0,65075569,primary,ถนนกาญจนวณิชย์,True,False,14.082974044985253,,3,,,,,
8976428963,8976428964,0,970010763,tertiary,ถนนธรรมนูญวิถี,True,False,14.829431858753413,,,,,,,
8976428963,6422927098,0,65075569,primary,ถนนกาญจนวณิชย์,True,False,407.2780185227021,,3,,,,,
8976428964,8976429005,0,970010764,tertiary,ถนนธรรมนูญวิถี,True,False,120.85186419331825,,,,,,,
8976428964,849403482,0,970037610,primary,ถนนกาญจนวณิชย์,True,False,14.365049232581976,,3,30,,,,
8976428971,849403352,0,970010770,tertiary_link,,False,False,5.933640402597527,,,,,,,
8976428971,8976428994,0,"[970010768, 970010764, 970010767]",tertiary,ถนนธรรมนูญวิถี,True,False,78.72677284625811,yes,,,,,,
8976428985,1160612969,0,100401250,unclassified,ถนนเทพสงเคราะห์,True,False,70.69493061126141,,,,,,,
8976428987,8642866006,0,990212968,secondary,ถนนราษฎร์ยินดี,True,False,26.61084011845226,,2,,,,,
8976428987,8976428988,0,990212972,tertiary,ถนนธรรมนูญวิถี,True,False,11.854361613776387,,,,,,,
8976428988,849403384,0,990212973,secondary,ถนนราษฎร์ยินดี,True,False,3.8326136334221657,,,,,,,
8976428988,1107926433,0,970010765,tertiary,ถนนธรรมนูญวิถี,True,False,85.42024637471346,,,,,,,
8976428993,8976429006,0,970010771,residential,,False,False,7.633566559495265,,,,,,,
8976428993,1680667686,0,95542483,residential,ถนนคลองเรียน 2,False,False,63.57974826145197,,,,,,,
8976428993,2505176020,0,970010767,tertiary,ถนนธรรมนูญวิถี,True,False,164.58293917712746,,,,,,,
8976428994,1680667879,0,155691042,residential,,False,False,16.852524610195086,,,,,,,
8976428994,8976428993,0,970010767,tertiary,ถนนธรรมนูญวิถี,True,False,57.207069972071416,,,,,,,
8976428997,8642359275,0,129842389,unclassified,,False,True,314.75911010355384,,,,,,,
8976428997,8976428971,0,970010764,tertiary,ถนนธรรมนูญวิถี,True,False,197.7539879219353,,,,,,,
8976428999,849403531,0,970010769,secondary_link,,False,True,10.629386258270317,,,,,,,
8976428999,1203972086,0,104353663,unclassified,ถนนสามมิตร,False,False,251.11747162066033,,,,,,,
8976428999,8976428997,0,970010764,tertiary,ถนนธรรมนูญวิถี,True,False,224.29079694995093,,,,,,,
8976429000,1407220595,0,104353660,unclassified,ซอยธรรมนูญวิถี,False,False,127.92684838812983,,,,,,,
8976429000,8976428999,0,970010764,tertiary,ถนนธรรมนูญวิถี,True,False,50.00583851014234,,,,,,,
8976429001,1407219798,0,127078041,residential,,False,False,78.27759753544814,,,,,,,
8976429001,8976429000,0,970010764,tertiary,ถนนธรรมนูญวิถี,True,False,57.045577380096944,,,,,,,
8976429002,1407218192,0,127078175,residential,,False,False,80.59800829578414,,,,,,,
8976429002,8976429001,0,970010764,tertiary,ถนนธรรมนูญวิถี,True,False,40.21113064725403,,,,,,,
8976429003,1407217897,0,127078134,residential,,False,False,72.83386482544537,,,,,,,
8976429003,8976429002,0,970010764,tertiary,ถนนธรรมนูญวิถี,True,False,42.44140173151464,,,,,,,
8976429004,1407218794,0,127078086,residential,,False,False,72.05904256807884,,,,,,,
8976429004,8976429003,0,970010764,tertiary,ถนนธรรมนูญวิถี,True,False,52.33533785700979,,,,,,,
8976429005,4900465122,0,498671450,residential,,False,True,64.1518615386744,,,,,,,
8976429005,8976429004,0,970010764,tertiary,ถนนธรรมนูญวิถี,True,False,55.03957731674724,,,,,,,
8976429006,8523314742,0,969757853,tertiary,ถนนธรรมนูญวิถี,True,False,33.3455333035653,,,,,,,
8976429006,8976428993,0,970010771,residential,,False,True,7.633566559495265,,,,,,,
8976429007,1123399587,0,970010772,secondary_link,,False,True,5.287430656024534,,,,,,,
8976429007,1558997825,0,970010765,tertiary,ถนนธรรมนูญวิถี,True,False,47.9296534317192,,,,,,,
8976429008,2507400597,0,969757853,tertiary,ถนนธรรมนูญวิถี,True,False,167.47864169623878,,,,,,,
8976429009,1107926537,0,706105950,residential,ถนนสามชัย,False,True,84.19245389416878,,,,,,,
8976429009,849403384,0,969757851,tertiary,ถนนธรรมนูญวิถี,True,False,91.0933770411442,,,,,,,
9168932845,1108909332,0,155690366,residential,Thanon Sutthisamit,False,True,30.37387253046534,,,,,,,
9168932845,9168932846,0,992385711,residential,สุทธิสมิทธิ์ 1,False,False,29.107679833166404,,,,,,,
9168932845,9168980772,0,992391258,residential,,False,False,27.32191609940517,,,,,,,
9168932845,9168993890,0,155690366,residential,Thanon Sutthisamit,False,False,45.325030947008955,,,,,,,
9168932846,9168932845,0,992385711,residential,สุทธิสมิทธิ์ 1,False,True,29.107679833166404,,,,,,,
9168947042,9168967519,0,155690366,residential,Thanon Sutthisamit,False,False,22.08667389924579,,,,,,,
9168947042,9169008993,0,155690366,residential,Thanon Sutthisamit,False,True,21.860300068844953,,,,,,,
9168947042,9168947043,0,992388754,residential,,False,False,31.891439443077914,,,,,,,
9168947042,9168975549,0,992394840,residential,,False,False,29.084884471909056,,,,,,,
9168947043,9168947042,0,992388754,residential,,False,True,31.891439443077914,,,,,,,
9168966030,9168967519,0,992390811,residential,,False,True,30.0552982213655,,,,,,,
9168967519,8363189536,0,155690366,residential,Thanon Sutthisamit,False,False,23.450935702265284,,,,,,,
9168967519,9168947042,0,155690366,residential,Thanon Sutthisamit,False,True,22.08667389924579,,,,,,,
9168967519,9168967520,0,992388923,residential,,False,False,28.797446727880747,,,,,,,
9168967519,9168966030,0,992390811,residential,,False,False,30.0552982213655,,,,,,,
9168967520,9168967519,0,992388923,residential,,False,True,28.797446727880747,,,,,,,
9168975549,9168947042,0,992394840,residential,,False,True,29.084884471909056,,,,,,,
9168980772,9168932845,0,992391258,residential,,False,True,27.32191609940517,,,,,,,
9168993890,9168998457,0,155690366,residential,Thanon Sutthisamit,False,False,2.74439309288127,,,,,,,
9168993890,9168993891,0,992394118,residential,,False,False,34.662756578509494,,,,,,,
9168993890,9168932845,0,155690366,residential,Thanon Sutthisamit,False,True,45.325030947008955,,,,,,,
9168993891,9168993890,0,992394118,residential,,False,True,34.662756578509494,,,,,,,
9168998457,9169008993,0,155690366,residential,Thanon Sutthisamit,False,False,18.31596225804158,,,,,,,
9168998457,9168993890,0,155690366,residential,Thanon Sutthisamit,False,True,2.74439309288127,,,,,,,
9168998457,9168998458,0,992393682,residential,,False,False,29.963367498905193,,,,,,,
9168998458,9168998457,0,992393682,residential,,False,True,29.963367498905193,,,,,,,
9169007071,9169008993,0,992394739,residential,,False,True,33.452112296535134,,,,,,,
9169008993,9168947042,0,155690366,residential,Thanon Sutthisamit,False,False,21.860300068844953,,,,,,,
9169008993,9168998457,0,155690366,residential,Thanon Sutthisamit,False,True,18.31596225804158,,,,,,,
9169008993,9169008994,0,992394570,residential,,False,False,29.66213556295741,,,,,,,
9169008993,9169007071,0,992394739,residential,,False,False,33.452112296535134,,,,,,,
9169008994,9169008993,0,992394570,residential,,False,True,29.66213556295741,,,,,,,
9179528432,1421027659,0,243314064,unclassified,,False,False,76.78151054345864,,,,,,,
9179528432,2507400847,0,243314064,unclassified,,False,True,225.6306121161582,,,,,,,
9179528432,2507400878,0,"[993585136, 243314304]",residential,,False,True,149.76210566350753,,,,,,,
9355328494,1107926719,0,932276301,residential,,False,True,120.5310608197568,,,,,,,
9355502819,2507401583,0,100401319,unclassified,Thanon Nipatsongaew,False,False,17.896633316163527,,2,,,,,
9355502819,2507401668,0,100401319,unclassified,Thanon Nipatsongaew,False,True,25.512249718812715,,2,,,,,
9355502819,2507401589,0,243314456,residential,,False,False,29.039517637288434,,,,,,,
10248233551,10248233554,0,243188707,tertiary,Thanon Chokesaman 5,False,False,39.2274194672807,,,,,,,
10248233551,2506098392,0,243188707,tertiary,Thanon Chokesaman 5,False,True,16.437033291313686,,,,,,,
10248233551,10248233553,0,1120491422,residential,,False,False,44.990898559362336,,,,,,,
10248233553,10248233554,0,1120491422,residential,,False,False,47.35821722949652,,,,,,,
10248233553,10248233555,0,1120491423,residential,,False,False,45.992702836313114,,,,,,,
10248233553,10248233551,0,1120491422,residential,,False,True,44.990898559362336,,,,,,,
10248233554,2506098773,0,243188707,tertiary,Thanon Chokesaman 5,False,False,67.75358961291909,,,,,,,
10248233554,10248233551,0,243188707,tertiary,Thanon Chokesaman 5,False,True,39.2274194672807,,,,,,,
10248233554,10248233553,0,1120491422,residential,,False,True,47.35821722949652,,,,,,,
10248233555,10248233553,0,1120491423,residential,,False,True,45.992702836313114,,,,,,,
10703664329,1559016831,0,498671519,residential,,False,False,74.60299316734913,,,,,,,
10904788579,1559016861,0,1173627707,secondary_link,,False,False,12.612777718812938,,,,,,,
10904788579,1107773263,0,1223390438,secondary,ถนนศรีภูวนารถ,True,False,82.45945230131122,,,,,,,
10962944847,8642449289,0,932289877,residential,,False,False,23.74041310885597,,,,,,,
10962944847,8642449290,0,932289877,residential,,False,True,43.86867929576508,,,,,,,
10962944847,10962944848,0,1180374040,residential,,False,False,76.9372836426914,,,,,,,
10962944848,10962944850,0,932289878,residential,,False,True,42.29247770212143,,,,,,,
10962944848,10962944847,0,1180374040,residential,,False,True,76.9372836426914,,,,,,,
10962944848,8642449290,0,932289878,residential,,False,False,111.19728735626677,,,,,,,
10962944849,10962944850,0,1180374041,residential,,False,False,57.688515346613116,,,,,,,
10962944850,10962944848,0,932289878,residential,,False,False,42.29247770212143,,,,,,,
10962944850,10962944849,0,1180374041,residential,,False,True,57.688515346613116,,,,,,,
10962944850,10962944852,0,932289878,residential,,False,True,42.74064813316933,,,,,,,
10962944851,10962944852,0,1180374042,residential,,False,False,52.36547060118643,,,,,,,
10962944852,10962944851,0,1180374042,residential,,False,True,52.36547060118643,,,,,,,
10962944852,10962944850,0,932289878,residential,,False,False,42.74064813316933,,,,,,,
10962944852,2506098773,0,932289878,residential,,False,True,24.087023500295174,,,,,,,
11011878992,8634671109,0,931328383,residential,,False,True,211.77481280597485,,,,,,,
11055915144,8642879788,0,932340963,residential,,False,False,80.55389642512294,,,,,,,
11055915145,8642879788,0,1190730136,residential,,False,True,18.872472363463018,,,,,,,
11098889052,2507401789,0,"[243314403, 706126613]",residential,"['Thanon Nipatsongkaew 1 Soi 19', 'Thanon Rattakarn Soi 11']",False,False,430.2822430886095,,,,,,,
11098889053,2507401800,0,1196001439,residential,Thanon Nipatsongkaew 1 Soi 19,False,True,28.758120365554795,,,,,,,
11116038558,2506094703,0,243188545,residential,,False,False,102.74090703293432,,,,,,,
11116038559,2506094426,0,1198242717,residential,,False,True,70.18407391789138,,,,,,,
11252506076,1680665414,0,965619017,residential,,False,False,39.921726285593614,,,,,,,
11252506077,1680665112,0,498671697,residential,,False,False,43.30744927348615,,,,,,,
11252506078,1680665414,0,1214491981,residential,,False,True,43.263707716611,,,,,,,
11252506079,1680665366,0,1214491982,residential,,False,True,116.22230347062283,,,,,,,
11287572428,986084781,0,102007058,primary_link,,True,False,14.692229141634,,,,,,,
11287572428,1160612990,0,706259492,residential,Soi 28 Karnjanavanit Road,False,True,212.4250702963192,,,,,,,
11290027196,2507400821,0,243314109,residential,,False,False,53.21296489259221,,,,,,,
11290027197,2507400809,0,1218417047,residential,,False,True,61.68604612179265,,,,,,,
11292971032,2406954580,0,1218225521,tertiary,ถนนศุภสารรังสรรค์,True,False,12.180754165897568,,,30,,,,
11292971032,856214571,0,1218225524,secondary,ถนนราษฎร์ยินดี,True,False,21.61963520421545,,,,,,,
11337166510,8634635616,0,931323407,residential,,False,True,40.96658128860332,,,,,,,
11443105554,1680662036,0,155690437,residential,,False,True,29.083758573089384,,,,,,,
11626141928,6634523512,0,"[1250700785, 706087702]",residential,,False,True,106.67713094552055,,,,,,,
11806124649,8634028443,0,1271342644,secondary,ถนนเพชรเกษม,True,False,7.4088657396177195,,,,,,,
11806124649,13293698678,0,1271342642,tertiary,ถนนราษฏร์อุทิศ,True,False,148.19183325327396,,,,,,,
11975049713,11975049714,0,1291707772,residential,,False,False,28.891195536729317,,,,,,,
11975049713,2505177293,0,66984595,secondary,ถนนราษฎร์ยินดี,True,False,123.60415843620646,,,,,,,
11975049714,11975049713,0,1291707772,residential,,False,True,28.891195536729317,,,,,,,
11975049714,11975049714,0,1291707771,residential,,True,False,170.7116084242037,,,,,,,
11993364993,4900465333,0,1293806887,residential,,False,True,39.60428786235147,,,,,,,
12008685153,485580824,0,"[323956433, 323956437]",secondary,,False,True,269.44419703627784,yes,,,,,,
12204696137,2506087126,0,243188360,residential,,False,False,94.52779485969927,,,,,,,
12298825838,8642277095,0,959974136,secondary,ถนนศรีภูวนารถ,True,False,28.52520505252321,,,,,,,
12298825838,4900465967,0,1329306837,secondary,,False,True,12.537028442424706,,,,,,,
12300589089,1407221063,0,959974132,primary,ถนนกาญจนวณิชย์,True,False,32.051236579673,,,,,,,
12300589089,1173916660,0,1329521193,primary_link,,False,True,8.993784431827544,,,,,,,
12311231547,1639088606,0,151072454,residential,,False,True,225.4577781608109,,,,,,,
12311231547,12311231549,0,1330567670,tertiary,,True,False,3.8324900722563506,,,,,roundabout,,
12311231549,2507400652,0,1236748105,tertiary,ถนนประชายินดี,False,False,150.88260286224886,,2,,,,,
12311231549,12311231557,0,1330567670,tertiary,,True,False,9.581674503744665,,,,,roundabout,,
12311231557,849403406,0,71380775,unclassified,ซอยอรรถกระวีสุนทร,False,True,517.2081594100358,,2,,,,,
12311231557,12311231560,0,1330567670,tertiary,,True,False,10.91012049810297,,,,,roundabout,,
12311231560,849403531,0,1330567669,tertiary,ถนนประชายินดี,False,True,139.69314899283566,,,,,,,
12311231560,12311231547,0,1330567670,tertiary,,True,False,10.788300945717367,,,,,roundabout,,
12339345632,2506088084,0,706104217,residential,ถนนเเสงศรี,False,False,29.48986786943553,,,,,,,
12339345632,2506088024,0,706104217,residential,ถนนเเสงศรี,False,True,20.619012166016283,,,,,,,
12339345632,12346099051,0,"[243188389, 498671702]",unclassified,,False,False,229.1357971556293,,,,,,,
12346099051,2506088491,0,243188389,unclassified,,False,False,32.95602934887531,,,,,,,
12346099051,1110416470,0,95809267,residential,ถนนสวนศิริ,True,False,109.23687403286439,,,,,,,
12346099051,12339345632,0,"[243188389, 498671702]",unclassified,,False,True,229.1357971556293,,,,,,,
12346099054,2506088009,0,330615829,unclassified,,False,False,7.066323999889769,,,,,,,
12346099054,947896964,0,330615829,unclassified,,False,True,34.78872694836605,,,,,,,
12346099054,2506088024,0,498671676,residential,,True,False,366.254429319175,,,,,,,
12346123215,620881566,0,40264697,tertiary,ถนนธรรมนูญวิถี,True,False,100.82476147570145,,2,,,,,
12346123215,1858126166,0,48923851,residential,ถนนรัถการ,True,False,104.73398069760525,,,,,,,
12517716093,2506091104,0,1352854046,residential,Thanon Rattana Uthit Soi 9,False,True,265.84881786954986,,,,,,,
12517716094,6731316373,0,700908579,residential,Thanon Rattana Uthit Soi 6,False,False,90.31092050812259,,,,,,,
12517716094,12517716095,0,1352854047,residential,,False,False,34.2978122629921,,,,,,,
12517716094,2506090627,0,700908579,residential,Thanon Rattana Uthit Soi 6,False,True,443.34785835642026,,,,,,,
12517716095,12517716094,0,1352854047,residential,,False,True,34.2978122629921,,,,,,,
12518064113,2507400689,0,243314112,residential,Soi Charoensook,False,False,206.72738645475133,,,,,,,
12553414764,1680665465,0,155690974,residential,Sripuwanart Soi 16/1,False,False,111.10529473733041,,,,,,,
12621743596,2506093860,0,498671583,residential,,False,True,32.02786547948231,,,,,,,
12649445299,4900465166,0,1365935945,residential,,False,True,42.88501396574479,,,,,,,
12649445299,1123399562,0,706520617,residential,Thumnoonvithi Road,False,False,83.76420780524124,,,,,,,
12649445299,1115585416,0,706520617,residential,Thumnoonvithi Road,False,True,63.95694695425057,,,,,,,
12925078717,1680667816,0,497502816,residential,,False,True,61.21213381343833,,,,,,,
12925078718,4890613570,0,1396486866,residential,,False,False,75.16263069535246,,,,,,,
13016552413,2507401824,0,243314267,residential,Thanon Nipatsongkaew 1 Soi 19,False,True,95.50916170485499,,,,,,,
13078067434,8642257134,0,706302594,residential,Soi Klongdamrei,False,False,14.258509123253688,,,,,,,
13279030938,4900465707,0,185951074,residential,ถนนประชาธิปัตย์,False,False,82.55592105615685,,,,,,,
13279030938,856214524,0,185951074,residential,ถนนประชาธิปัตย์,False,True,29.875681593490786,,,,,,,
13279030938,13279030940,0,1447303746,residential,,False,False,63.79564214472576,,,,,,,
13279030940,13279030938,0,1447303746,residential,,False,True,63.79564214472576,,,,,,,
13293698676,13293698678,0,1449279762,residential,,False,True,151.21875669614744,,,,,,,
13293698678,2506085684,0,1271342642,tertiary,ถนนราษฏร์อุทิศ,True,False,63.97853369174832,,,,,,,
13293698678,13293698676,0,1449279762,residential,,False,False,151.21875669614744,,,,,,,
13293725944,1680662523,0,1449281857,residential,,False,True,21.493012084188848,,,,,,,
13301238882,13301238883,0,1450204269,residential,,False,True,289.268454504188,,,,,,,
13301238883,4890612656,0,706341245,tertiary,ถนนสาครมงคล,False,True,12.130891629638691,,,,,,,
13301238883,13301238882,0,1450204269,residential,,False,False,289.268454504188,,,,,,,
13301238883,2506088533,0,706341245,tertiary,ถนนสาครมงคล,False,False,108.86373925288189,,,,,,,
13313323703,8932238259,0,1451603339,residential,,False,True,53.04337489926356,,,,,,,
13327840464,13327840466,0,1453290503,residential,,False,False,40.89583804787219,,,,,,,
13327840464,2506089421,0,"[243188515, 1453290502]",residential,Thanon Rajuthit Soi 23/1,False,"[False, True]",179.2147805956768,,,,,,,
